        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              41902             15101.795289          -20.228075          15122.023364    
        0.10               5.016308              42532             14808.410976          -60.147099          14868.558075    
        0.20               5.016308              43539             11608.075212          -54.965076          11663.040287    
        0.30               5.016308              44421             9240.138054           -59.517406          9299.655459     
        0.40               5.016308              44810             7363.178030           -85.915765          7449.093795     
        0.50               5.016308              45153             6012.189564           -3.373320           6015.562884     
        0.60               5.016308              45324             4954.953813           -22.245030          4977.198843     
        0.70               5.016308              45225             4179.202601           -0.401151           4179.603752     
        0.80               5.016308              45131             3697.609810           -9.000331           3706.610140     
        0.90               5.016308              44954             3519.840443           -18.124447          3537.964890     
        1.00               5.016308              44886             3253.690392           -45.605956          3299.296349     
        1.10               5.016308              44674             3162.183030           -16.110344          3178.293373     
        1.20               5.016308              44436             3047.971366           -32.135359          3080.106725     
        1.30               5.016308              44186             3085.362795           -37.843298          3123.206093     
        1.40               5.016308              44154             3106.897324           -44.087410          3150.984735     
        1.50               5.016308              44017             3102.789242           -17.425953          3120.215196     
        1.60               5.016308              43959             3371.219265           -11.218111          3382.437376     
        1.70               5.016308              43921             3380.189588            9.644338           3370.545249     
        1.80               5.016308              43895             3488.271037           49.737349           3438.533688     
        1.90               5.016308              44053             3554.599687           71.830053           3482.769634     
        2.00               5.016308              44307             3455.789209           16.133744           3439.655465     
        2.10               5.016308              44563             3466.755354           10.276354           3456.479000     
        2.20               5.016308              44625             3357.559430            5.096677           3352.462753     
        2.30               5.016308              44623             3168.753377           -27.041428          3195.794805     
        2.40               5.016308              44456             3053.640789           -7.270457           3060.911246     
        2.50               5.016308              44238             3018.890529           -19.229968          3038.120497     
        2.60               5.016308              44101             3133.038209            1.220031           3131.818178     
        2.70               5.016308              44025             3114.411380           -23.320186          3137.731567     
        2.80               5.016308              44003             3173.644523           -5.528884           3179.173408     
        2.90               5.016308              43868             3172.758272           12.624936           3160.133335     
        3.00               5.016308              43921             3239.789832           -27.914607          3267.704439     
        3.10               5.016308              44142             3351.517031           -43.527090          3395.044121     
        3.20               5.016308              44062             3309.807272           -14.872972          3324.680243     
        3.30               5.016308              44001             3212.239620           -34.856047          3247.095667     
        3.40               5.016308              43822             3123.182383           -30.863868          3154.046251     
        3.50               5.016308              43744             3135.523372           -61.115326          3196.638698     
        3.60               5.016308              43634             3255.698754           -39.472343          3295.171097     
        3.70               5.016308              43416             3432.755161           -29.790177          3462.545339     
        3.80               5.016308              43415             3412.823922            8.833845           3403.990077     
        3.90               5.016308              43554             3509.989165           49.754263           3460.234902     
        4.00               5.016308              43635             3554.615871           40.573243           3514.042628     
        4.10               5.016308              43658             3434.793529           -8.351642           3443.145171     
        4.20               5.016308              43648             3456.839860           -6.833375           3463.673235     
        4.30               5.016308              43788             3544.479243           -4.842393           3549.321636     
        4.40               5.016308              43572             3442.052197           -57.269090          3499.321287     
        4.50               5.016308              43663             3420.530143           -0.522517           3421.052660     
        4.60               5.016308              43661             3201.538332           11.954014           3189.584319     
        4.70               5.016308              43747             3157.564116           -22.038455          3179.602571     
        4.80               5.016308              43714             3218.222817           -7.952252           3226.175070     
        4.90               5.016308              43684             3328.224383            9.937969           3318.286414     
        5.00               5.016308              43775             3449.415287           95.490259           3353.925029     
        5.10               5.016308              43924             3396.034474           71.711973           3324.322501     
        5.20               5.016308              43943             3430.241885           73.154142           3357.087742     
        5.30               5.016308              43871             3279.451464           58.776759           3220.674705     
        5.40               5.016308              43942             3206.388386           19.854603           3186.533784     
        5.50               5.016308              43970             3284.566225           57.758632           3226.807593     
        5.60               5.016308              44051             3435.265084           87.236858           3348.028226     
        5.70               5.016308              44105             3324.247633           88.117678           3236.129955     
        5.80               5.016308              43929             3292.259234           82.724677           3209.534557     
        5.90               5.016308              43722             3169.565677           10.248834           3159.316843     
        6.00               5.016308              43686             3315.707632           17.994401           3297.713232     
        6.10               5.016308              43586             3531.862243            9.006635           3522.855608     
        6.20               5.016308              43550             3661.189971            0.687151           3660.502820     
        6.30               5.016308              43785             3586.586598           -27.761915          3614.348513     
        6.40               5.016308              43992             3562.951737           17.383365           3545.568372     
        6.50               5.016308              43952             3429.219829           24.956312           3404.263517     
        6.60               5.016308              44132             3388.510071           56.022336           3332.487735     
        6.70               5.016308              44212             3429.926763           116.336051          3313.590711     
        6.80               5.016308              44314             3458.853028           89.710443           3369.142585     
        6.90               5.016308              44278             3401.570173           50.082545           3351.487628     
        7.00               5.016308              44294             3273.269931           -12.547905          3285.817836     
        7.10               5.016308              44100             3255.720610           29.141241           3226.579369     
        7.20               5.016308              44062             3270.764766           24.454549           3246.310217     
        7.30               5.016308              44129             3350.283832           49.552305           3300.731527     
        7.40               5.016308              44079             3210.330320           19.254624           3191.075696     
        7.50               5.016308              43887             3111.722287           -7.412633           3119.134921     
        7.60               5.016308              43991             3160.872267           -11.159145          3172.031411     
        7.70               5.016308              43933             3126.206250           -9.484659           3135.690909     
        7.80               5.016308              43872             3116.743413            4.021469           3112.721944     
        7.90               5.016308              43686             3316.834240           14.620794           3302.213446     
