        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              43238             12769.784437    
        0.10               5.016308              43550             11663.758497    
        0.20               5.016308              44147             9150.048199     
        0.30               5.016308              44658             7114.945068     
        0.40               5.016308              44944             5356.052140     
        0.50               5.016308              45089             4448.042459     
        0.60               5.016308              45178             3531.212029     
        0.70               5.016308              45084             3069.063000     
        0.80               5.016308              45027             2555.882230     
        0.90               5.016308              44897             2287.745836     
        1.00               5.016308              44532             2084.566509     
        1.10               5.016308              44240             2094.405880     
        1.20               5.016308              44070             2141.212973     
        1.30               5.016308              44035             2159.789863     
        1.40               5.016308              43815             2076.433146     
        1.50               5.016308              43801             2189.401693     
        1.60               5.016308              43665             2337.808613     
        1.70               5.016308              43678             2335.751177     
        1.80               5.016308              43663             2448.856840     
        1.90               5.016308              43498             2595.372037     
        2.00               5.016308              43504             2400.540012     
        2.10               5.016308              43411             2524.120144     
        2.20               5.016308              43507             2329.853147     
        2.30               5.016308              43449             2199.089847     
        2.40               5.016308              43449             2246.544230     
        2.50               5.016308              43288             2109.595115     
        2.60               5.016308              43157             2066.084783     
        2.70               5.016308              42841             1993.607174     
        2.80               5.016308              42893             2121.660743     
        2.90               5.016308              43067             2360.898310     
        3.00               5.016308              43170             2049.519199     
        3.10               5.016308              43240             2151.461303     
        3.20               5.016308              43396             2354.676977     
        3.30               5.016308              43636             2261.197420     
        3.40               5.016308              43447             2111.567202     
        3.50               5.016308              43587             2159.089237     
        3.60               5.016308              43558             2142.742918     
        3.70               5.016308              43518             1989.234218     
        3.80               5.016308              43550             2052.644017     
        3.90               5.016308              43384             2239.893847     
        4.00               5.016308              43309             2388.795520     
        4.10               5.016308              43372             2202.167582     
        4.20               5.016308              43458             2241.411219     
        4.30               5.016308              43425             2141.446878     
        4.40               5.016308              43382             1820.321292     
        4.50               5.016308              43407             2306.716364     
        4.60               5.016308              43432             2295.201656     
        4.70               5.016308              43509             2177.568797     
        4.80               5.016308              43461             2296.138646     
        4.90               5.016308              43379             2330.160722     
        5.00               5.016308              43227             2635.727655     
        5.10               5.016308              42959             2643.257943     
        5.20               5.016308              42833             2794.092674     
        5.30               5.016308              42903             2694.667787     
        5.40               5.016308              42980             2506.908461     
        5.50               5.016308              43023             2782.083411     
        5.60               5.016308              43114             2999.445671     
        5.70               5.016308              43274             2954.407750     
        5.80               5.016308              43387             2887.828407     
        5.90               5.016308              43525             2340.740518     
        6.00               5.016308              43644             2585.066721     
        6.10               5.016308              43753             2412.345150     
        6.20               5.016308              43858             2391.222397     
        6.30               5.016308              43622             2265.945566     
        6.40               5.016308              43637             2420.147314     
        6.50               5.016308              43654             2517.329093     
        6.60               5.016308              43687             2674.888371     
        6.70               5.016308              43694             2818.088496     
        6.80               5.016308              43678             2735.263949     
        6.90               5.016308              43589             2543.383533     
        7.00               5.016308              43666             2432.847903     
        7.10               5.016308              43691             2506.368900     
        7.20               5.016308              43709             2574.536759     
        7.30               5.016308              43603             2533.463888     
        7.40               5.016308              43638             2367.806640     
        7.50               5.016308              43514             2257.896796     
        7.60               5.016308              43382             2115.855696     
        7.70               5.016308              43122             2331.664470     
        7.80               5.016308              43191             2349.236046     
        7.90               5.016308              43144             2356.864261     
        8.00               5.016308              43182             2083.829527     
        8.10               5.016308              43243             2191.256451     
        8.20               5.016308              43064             2234.086598     
        8.30               5.016308              42858             2324.546934     
        8.40               5.016308              43038             2418.457735     
        8.50               5.016308              43242             2400.765341     
        8.60               5.016308              43511             2434.055364     
        8.70               5.016308              43645             2298.067709     
        8.80               5.016308              43688             2067.329590     
        8.90               5.016308              43648             2202.351706     
        9.00               5.016308              43533             2167.382333     
        9.10               5.016308              43554             2585.255993     
        9.20               5.016308              43550             2573.375929     
        9.30               5.016308              43583             2529.353675     
        9.40               5.016308              43470             2377.870859     
        9.50               5.016308              43394             2585.073782     
        9.60               5.016308              43351             2510.623251     
        9.70               5.016308              43430             2483.746730     
        9.80               5.016308              43579             2483.632952     
        9.90               5.016308              43666             2401.746323     
       10.00               5.016308              43625             2133.035362     
       10.10               5.016308              43690             2163.047992     
       10.20               5.016308              43583             2157.422099     
