        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              38509             6610.381005           -34.526696          6644.907701     
        0.10               5.016308              38856             5982.132886          -106.037474          6088.170361     
        0.20               5.016308              39527             5043.019747           -99.905125          5142.924872     
        0.30               5.016308              40355             4196.455467           -97.300853          4293.756319     
        0.40               5.016308              41044             3385.914043          -145.466541          3531.380584     
        0.50               5.016308              41736             2981.447645            9.036376           2972.411268     
        0.60               5.016308              42209             2496.500423           -35.203304          2531.703727     
        0.70               5.016308              42584             2224.624179            5.323001           2219.301178     
        0.80               5.016308              42928             1894.722267           -29.265804          1923.988071     
        0.90               5.016308              43224             1730.614907           -40.575205          1771.190112     
        1.00               5.016308              43391             1550.212964           -89.559654          1639.772618     
        1.10               5.016308              43478             1492.192558           -60.558838          1552.751396     
        1.20               5.016308              43482             1422.294021           -68.155204          1490.449225     
        1.30               5.016308              43454             1434.120661           -86.362197          1520.482858     
        1.40               5.016308              43458             1360.850859          -122.472653          1483.323512     
        1.50               5.016308              43364             1317.270933           -63.180402          1380.451336     
        1.60               5.016308              43145             1409.356529           -29.824451          1439.180981     
        1.70               5.016308              43017             1487.142342            0.425414           1486.716928     
        1.80               5.016308              42871             1574.361609           67.090586           1507.271023     
        1.90               5.016308              42591             1618.276787           121.426357          1496.850430     
        2.00               5.016308              42614             1508.372708           17.711125           1490.661583     
        2.10               5.016308              42682             1522.609354           -6.634034           1529.243388     
        2.20               5.016308              42644             1446.732455           -20.156722          1466.889177     
        2.30               5.016308              42687             1400.477125           -52.517441          1452.994566     
        2.40               5.016308              42631             1357.580143           -23.526008          1381.106151     
        2.50               5.016308              42571             1354.339811           -58.532950          1412.872761     
        2.60               5.016308              42507             1424.085477           -8.896366           1432.981843     
        2.70               5.016308              42580             1387.550629           -47.042678          1434.593307     
        2.80               5.016308              42615             1414.563854           -42.803362          1457.367216     
        2.90               5.016308              42697             1511.364746            1.678529           1509.686217     
        3.00               5.016308              42648             1366.231840           -81.647043          1447.878883     
        3.10               5.016308              42454             1414.581099           -79.648959          1494.230058     
        3.20               5.016308              42459             1454.936655           -28.129275          1483.065930     
        3.30               5.016308              42387             1432.769347           -57.457204          1490.226552     
        3.40               5.016308              42375             1394.597017           -88.041234          1482.638251     
        3.50               5.016308              42381             1304.677610           -87.079562          1391.757172     
        3.60               5.016308              42225             1323.334255           -62.162452          1385.496707     
        3.70               5.016308              42058             1307.934370           -51.874628          1359.808998     
