        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              38509             6677.804665     
        0.10               5.016308              38856             6087.152359     
        0.20               5.016308              39527             5150.371785     
        0.30               5.016308              40355             4310.644812     
        0.40               5.016308              41044             3517.593959     
        0.50               5.016308              41736             3044.667740     
        0.60               5.016308              42209             2588.070448     
        0.70               5.016308              42584             2281.007874     
        0.80               5.016308              42928             1988.989635     
        0.90               5.016308              43224             1790.663871     
        1.00               5.016308              43391             1611.487555     
        1.10               5.016308              43478             1573.901321     
        1.20               5.016308              43482             1455.554050     
        1.30               5.016308              43454             1468.520400     
        1.40               5.016308              43458             1385.866688     
        1.50               5.016308              43364             1380.874612     
        1.60               5.016308              43145             1463.039678     
        1.70               5.016308              43017             1539.593492     
        1.80               5.016308              42871             1563.705981     
        1.90               5.016308              42591             1621.995566     
        2.00               5.016308              42614             1496.511826     
        2.10               5.016308              42682             1498.003022     
        2.20               5.016308              42644             1448.828217     
        2.30               5.016308              42687             1401.049268     
        2.40               5.016308              42631             1351.805775     
        2.50               5.016308              42571             1349.659635     
        2.60               5.016308              42507             1385.396469     
        2.70               5.016308              42580             1350.303986     
        2.80               5.016308              42615             1395.897626     
        2.90               5.016308              42697             1511.136352     
        3.00               5.016308              42648             1412.309197     
        3.10               5.016308              42454             1390.383226     
        3.20               5.016308              42459             1417.925810     
        3.30               5.016308              42387             1421.596194     
        3.40               5.016308              42375             1362.819411     
        3.50               5.016308              42381             1322.856504     
        3.60               5.016308              42225             1297.878289     
        3.70               5.016308              42058             1305.776666     
        3.80               5.016308              42011             1376.280678     
        3.90               5.016308              42033             1459.807771     
        4.00               5.016308              41943             1464.175171     
        4.10               5.016308              42052             1450.717591     
        4.20               5.016308              42143             1462.059248     
        4.30               5.016308              42128             1477.544448     
        4.40               5.016308              42006             1357.182384     
        4.50               5.016308              42013             1511.143943     
        4.60               5.016308              42129             1556.452648     
        4.70               5.016308              42365             1490.025010     
        4.80               5.016308              42485             1566.205766     
        4.90               5.016308              42716             1620.778413     
        5.00               5.016308              42794             1687.507646     
        5.10               5.016308              42770             1646.309418     
        5.20               5.016308              42853             1648.302040     
        5.30               5.016308              42905             1611.557197     
        5.40               5.016308              42814             1533.496528     
        5.50               5.016308              42767             1611.396946     
        5.60               5.016308              42608             1737.654697     
        5.70               5.016308              42627             1654.011806     
        5.80               5.016308              42669             1624.960441     
        5.90               5.016308              42707             1420.224126     
        6.00               5.016308              42778             1435.703850     
        6.10               5.016308              42796             1361.775292     
        6.20               5.016308              42793             1385.773036     
        6.30               5.016308              42714             1338.548583     
        6.40               5.016308              42577             1322.768111     
        6.50               5.016308              42581             1379.187881     
        6.60               5.016308              42461             1429.556165     
        6.70               5.016308              42491             1519.910740     
        6.80               5.016308              42410             1570.101080     
        6.90               5.016308              42333             1542.391465     
        7.00               5.016308              42371             1469.122112     
        7.10               5.016308              42433             1520.985220     
        7.20               5.016308              42550             1535.470283     
        7.30               5.016308              42504             1493.948190     
        7.40               5.016308              42389             1484.469815     
        7.50               5.016308              42451             1388.331031     
        7.60               5.016308              42414             1471.660319     
        7.70               5.016308              42363             1464.780938     
        7.80               5.016308              42468             1446.802300     
        7.90               5.016308              42450             1486.252963     
        8.00               5.016308              42380             1372.918556     
        8.10               5.016308              42220             1393.662232     
        8.20               5.016308              42341             1432.854575     
        8.30               5.016308              42492             1477.983269     
        8.40               5.016308              42509             1496.902925     
        8.50               5.016308              42530             1485.767210     
        8.60               5.016308              42521             1504.037115     
        8.70               5.016308              42551             1546.529748     
        8.80               5.016308              42578             1452.393272     
        8.90               5.016308              42474             1466.618354     
        9.00               5.016308              42296             1455.638002     
        9.10               5.016308              42130             1478.670129     
        9.20               5.016308              42075             1489.485735     
        9.30               5.016308              42079             1530.004043     
        9.40               5.016308              42150             1424.101029     
        9.50               5.016308              42271             1483.928868     
        9.60               5.016308              42403             1503.382839     
        9.70               5.016308              42436             1578.434970     
        9.80               5.016308              42419             1590.359401     
        9.90               5.016308              42548             1673.545077     
       10.00               5.016308              42728             1548.210955     
       10.10               5.016308              42926             1523.175668     
       10.20               5.016308              42888             1572.013479     
       10.30               5.016308              42854             1536.996262     
       10.40               5.016308              42864             1460.565502     
       10.50               5.016308              42827             1458.185823     
       10.60               5.016308              42810             1375.975102     
       10.70               5.016308              42657             1361.819493     
       10.80               5.016308              42397             1346.286276     
       10.90               5.016308              42389             1360.662990     
       11.00               5.016308              42369             1329.217277     
       11.10               5.016308              42269             1353.449062     
       11.20               5.016308              42306             1419.739974     
       11.30               5.016308              42253             1429.029795     
       11.40               5.016308              42303             1485.157522     
       11.50               5.016308              42311             1481.992756     
       11.60               5.016308              42462             1571.583485     
       11.70               5.016308              42492             1564.246381     
       11.80               5.016308              42492             1626.053273     
       11.90               5.016308              42588             1550.249679     
       12.00               5.016308              42631             1524.549422     
       12.10               5.016308              42659             1410.704350     
       12.20               5.016308              42605             1405.191837     
       12.30               5.016308              42427             1385.220612     
       12.40               5.016308              42435             1395.900660     
       12.50               5.016308              42480             1325.822355     
       12.60               5.016308              42532             1381.823493     
       12.70               5.016308              42452             1358.159023     
       12.80               5.016308              42349             1430.506125     
       12.90               5.016308              42273             1534.720469     
       13.00               5.016308              42148             1514.353282     
       13.10               5.016308              42178             1448.235419     
       13.20               5.016308              42332             1484.946693     
       13.30               5.016308              42412             1522.739760     
       13.40               5.016308              42447             1502.859319     
       13.50               5.016308              42497             1419.939832     
       13.60               5.016308              42491             1414.698401     
       13.70               5.016308              42513             1513.486787     
       13.80               5.016308              42533             1499.310623     
       13.90               5.016308              42503             1540.729095     
       14.00               5.016308              42506             1501.249782     
       14.10               5.016308              42564             1433.874690     
       14.20               5.016308              42450             1422.619253     
       14.30               5.016308              42524             1409.340044     
       14.40               5.016308              42526             1474.024705     
       14.50               5.016308              42432             1400.687097     
       14.60               5.016308              42438             1461.232993     
       14.70               5.016308              42468             1431.986578     
       14.80               5.016308              42496             1469.983453     
       14.90               5.016308              42391             1449.021982     
       15.00               5.016308              42410             1293.238818     
       15.10               5.016308              42386             1290.350933     
       15.20               5.016308              42434             1516.982924     
       15.30               5.016308              42258             1431.046584     
       15.40               5.016308              42101             1430.988579     
       15.50               5.016308              42059             1419.463783     
       15.60               5.016308              41975             1426.512404     
       15.70               5.016308              41898             1473.893112     
       15.80               5.016308              41787             1547.396005     
       15.90               5.016308              41778             1549.469713     
       16.00               5.016308              41916             1555.164651     
       16.10               5.016308              42033             1450.358737     
       16.20               5.016308              42119             1430.121298     
       16.30               5.016308              42094             1444.657644     
       16.40               5.016308              42152             1411.081163     
       16.50               5.016308              42190             1384.035744     
       16.60               5.016308              42191             1385.119607     
       16.70               5.016308              42344             1470.601354     
       16.80               5.016308              42482             1374.059754     
       16.90               5.016308              42505             1396.318588     
       17.00               5.016308              42534             1483.962195     
       17.10               5.016308              42625             1554.463311     
       17.20               5.016308              42788             1541.964401     
       17.30               5.016308              42764             1479.929372     
       17.40               5.016308              42705             1515.862908     
       17.50               5.016308              42662             1433.604429     
       17.60               5.016308              42588             1460.712391     
       17.70               5.016308              42559             1446.430089     
       17.80               5.016308              42698             1384.238286     
       17.90               5.016308              42707             1469.879420     
       18.00               5.016308              42780             1487.107519     
       18.10               5.016308              42840             1367.476843     
       18.20               5.016308              42733             1335.921675     
       18.30               5.016308              42628             1424.838687     
       18.40               5.016308              42457             1427.608510     
       18.50               5.016308              42274             1467.595365     
       18.60               5.016308              42095             1584.887533     
       18.70               5.016308              42167             1582.150390     
       18.80               5.016308              42253             1485.353002     
       18.90               5.016308              42361             1468.103260     
       19.00               5.016308              42364             1528.176193     
       19.10               5.016308              42469             1384.236283     
       19.20               5.016308              42545             1481.924322     
       19.30               5.016308              42444             1432.601673     
       19.40               5.016308              42422             1508.037669     
       19.50               5.016308              42383             1463.612825     
       19.60               5.016308              42389             1427.296203     
       19.70               5.016308              42376             1460.248211     
       19.80               5.016308              42226             1483.466338     
       19.90               5.016308              42281             1450.525181     
       20.00               5.016308              42095             1426.390054     
       20.10               5.016308              42012             1431.826065     
       20.20               5.016308              42032             1593.923805     
       20.30               5.016308              42013             1546.198581     
       20.40               5.016308              42049             1533.436019     
       20.50               5.016308              42183             1463.230139     
       20.60               5.016308              42263             1400.947022     
       20.70               5.016308              42313             1494.942765     
       20.80               5.016308              42308             1466.447475     
       20.90               5.016308              42386             1497.891467     
       21.00               5.016308              42437             1513.752223     
       21.10               5.016308              42552             1527.192420     
       21.20               5.016308              42531             1545.706112     
       21.30               5.016308              42487             1397.479535     
       21.40               5.016308              42406             1313.971802     
       21.50               5.016308              42332             1315.499604     
       21.60               5.016308              42245             1354.781826     
       21.70               5.016308              42109             1456.529676     
       21.80               5.016308              41956             1552.490833     
       21.90               5.016308              42099             1554.913652     
       22.00               5.016308              42061             1585.512782     
       22.10               5.016308              42044             1563.442476     
       22.20               5.016308              42106             1518.987292     
       22.30               5.016308              42166             1526.232626     
       22.40               5.016308              42108             1510.998148     
       22.50               5.016308              42183             1548.479993     
       22.60               5.016308              42065             1496.430011     
       22.70               5.016308              42155             1472.630602     
       22.80               5.016308              42256             1441.485857     
       22.90               5.016308              42270             1402.088433     
       23.00               5.016308              42113             1351.330357     
       23.10               5.016308              42021             1358.155798     
       23.20               5.016308              41983             1386.085982     
       23.30               5.016308              42017             1354.333870     
       23.40               5.016308              41887             1416.094011     
       23.50               5.016308              41836             1427.082871     
       23.60               5.016308              41889             1373.332032     
       23.70               5.016308              41857             1447.714170     
       23.80               5.016308              41869             1354.990448     
       23.90               5.016308              42015             1413.886030     
       24.00               5.016308              42104             1315.091323     
       24.10               5.016308              42098             1275.587488     
       24.20               5.016308              42139             1321.332380     
       24.30               5.016308              42140             1330.318226     
       24.40               5.016308              42053             1404.630073     
       24.50               5.016308              42105             1427.492068     
       24.60               5.016308              42129             1395.375616     
       24.70               5.016308              42193             1359.215704     
       24.80               5.016308              42270             1426.973407     
       24.90               5.016308              42269             1357.288719     
       25.00               5.016308              42364             1378.941801     
       25.10               5.016308              42294             1459.133068     
       25.20               5.016308              42308             1317.929890     
       25.30               5.016308              42114             1251.121128     
       25.40               5.016308              42149             1289.272705     
       25.50               5.016308              42087             1362.092307     
       25.60               5.016308              41985             1337.799753     
       25.70               5.016308              41917             1340.255661     
       25.80               5.016308              41953             1352.015553     
       25.90               5.016308              41932             1414.702724     
       26.00               5.016308              41830             1407.045957     
       26.10               5.016308              41790             1376.177061     
       26.20               5.016308              41705             1371.156114     
       26.30               5.016308              41656             1405.883527     
       26.40               5.016308              41630             1441.935730     
       26.50               5.016308              41587             1458.203296     
       26.60               5.016308              41524             1473.414336     
       26.70               5.016308              41501             1433.563952     
       26.80               5.016308              41524             1420.238115     
       26.90               5.016308              41644             1386.682758     
       27.00               5.016308              41711             1366.150187     
       27.10               5.016308              41733             1408.909955     
       27.20               5.016308              41805             1519.773515     
       27.30               5.016308              41904             1544.141455     
       27.40               5.016308              41933             1462.775893     
       27.50               5.016308              41962             1416.447375     
       27.60               5.016308              41882             1438.366062     
       27.70               5.016308              41777             1333.130881     
       27.80               5.016308              41743             1340.698641     
       27.90               5.016308              41805             1406.889370     
       28.00               5.016308              41849             1380.227056     
       28.10               5.016308              41913             1318.583937     
       28.20               5.016308              42130             1351.731102     
       28.30               5.016308              41997             1353.831559     
       28.40               5.016308              41964             1391.453819     
       28.50               5.016308              42024             1375.427470     
       28.60               5.016308              42042             1322.771261     
       28.70               5.016308              41922             1359.175133     
       28.80               5.016308              41880             1321.610701     
       28.90               5.016308              41793             1412.083129     
       29.00               5.016308              41758             1401.325455     
       29.10               5.016308              41775             1414.986486     
       29.20               5.016308              41825             1348.219146     
       29.30               5.016308              42060             1477.034992     
       29.40               5.016308              42220             1528.942620     
       29.50               5.016308              42335             1495.370770     
       29.60               5.016308              42506             1557.995411     
       29.70               5.016308              42474             1596.262584     
       29.80               5.016308              42406             1482.309031     
       29.90               5.016308              42374             1372.106877     
       30.00               5.016308              42412             1384.880821     
       30.10               5.016308              42373             1345.815154     
       30.20               5.016308              42477             1457.191360     
       30.30               5.016308              42475             1461.004314     
       30.40               5.016308              42499             1309.737169     
       30.50               5.016308              42220             1416.166422     
       30.60               5.016308              42132             1491.295277     
       30.70               5.016308              42064             1514.602865     
       30.80               5.016308              42010             1487.137795     
       30.90               5.016308              42032             1511.298785     
       31.00               5.016308              42047             1428.844855     
       31.10               5.016308              42222             1453.096780     
       31.20               5.016308              42181             1419.723078     
       31.30               5.016308              42239             1475.728962     
       31.40               5.016308              42218             1410.382267     
       31.50               5.016308              42049             1488.625610     
       31.60               5.016308              42003             1431.548769     
       31.70               5.016308              42023             1407.387802     
       31.80               5.016308              42043             1396.001197     
       31.90               5.016308              41942             1495.688463     
       32.00               5.016308              41990             1404.928031     
       32.10               5.016308              42002             1510.408100     
       32.20               5.016308              42078             1540.401698     
       32.30               5.016308              42071             1443.436867     
       32.40               5.016308              42312             1488.673058     
       32.50               5.016308              42337             1411.004349     
       32.60               5.016308              42262             1391.654209     
       32.70               5.016308              42289             1416.955223     
       32.80               5.016308              42314             1355.724560     
