        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              43758             16816.423884          -62.340792          16878.764676    
        0.10               5.016308              44262             15759.738140         -237.931263          15997.669403    
        0.20               5.016308              45010             12093.841890         -198.091285          12291.933175    
        0.30               5.016308              45506             9326.538894          -233.539988          9560.078882     
        0.40               5.016308              45668             7049.209300          -331.950758          7381.160058     
        0.50               5.016308              45713             5888.897552            5.290031           5883.607520     
        0.60               5.016308              45629             4724.117549           -82.372349          4806.489898     
        0.70               5.016308              45366             4070.020648            6.207849           4063.812798     
        0.80               5.016308              45084             3387.170716           -71.902045          3459.072760     
        0.90               5.016308              44917             3303.441232           -79.568045          3383.009277     
        1.00               5.016308              44657             2979.391618          -197.394754          3176.786373     
        1.10               5.016308              44230             3173.153115          -141.562901          3314.716016     
        1.20               5.016308              44128             3150.855873          -141.609390          3292.465263     
        1.30               5.016308              44273             3197.034949          -172.905998          3369.940947     
        1.40               5.016308              44346             3051.187291          -219.791624          3270.978916     
        1.50               5.016308              44362             3074.994577           -88.732719          3163.727296     
        1.60               5.016308              44202             3355.686951           53.260334           3302.426618     
        1.70               5.016308              44213             3348.347592           97.418723           3250.928870     
        1.80               5.016308              44151             3521.301023           162.888656          3358.412367     
        1.90               5.016308              43970             3600.368860           219.906883          3380.461978     
        2.00               5.016308              44080             3493.575841           58.239927           3435.335914     
        2.10               5.016308              44026             3509.367614           28.119102           3481.248512     
        2.20               5.016308              43985             3245.797939          -137.305415          3383.103355     
        2.30               5.016308              43946             3207.212060          -174.151647          3381.363708     
        2.40               5.016308              43957             3086.860594          -121.509498          3208.370092     
        2.50               5.016308              43857             3140.046448          -212.988249          3353.034697     
        2.60               5.016308              43851             3388.081224           -72.203139          3460.284363     
        2.70               5.016308              43902             3365.688709           -68.802264          3434.490973     
        2.80               5.016308              44102             3414.888293           -40.205400          3455.093694     
        2.90               5.016308              44236             3283.791705           32.930659           3250.861045     
        3.00               5.016308              44275             3066.668559          -148.123059          3214.791618     
        3.10               5.016308              44123             3253.343715          -104.492540          3357.836254     
        3.20               5.016308              44173             3246.731683           -37.743852          3284.475535     
        3.30               5.016308              44214             3192.068077           -81.052557          3273.120634     
        3.40               5.016308              44253             3137.566920          -112.214525          3249.781445     
        3.50               5.016308              44200             3068.210672          -123.003641          3191.214313     
        3.60               5.016308              44270             3073.643504           -23.452810          3097.096313     
        3.70               5.016308              44386             3021.118505          -115.268466          3136.386971     
        3.80               5.016308              44312             3004.776867           37.155827           2967.621040     
        3.90               5.016308              44104             3247.338555           196.095738          3051.242817     
        4.00               5.016308              43805             3342.045349           118.246576          3223.798773     
        4.10               5.016308              43746             3201.919756          -137.336298          3339.256054     
        4.20               5.016308              43730             3282.728713           -99.512116          3382.240829     
        4.30               5.016308              43722             3237.179490          -108.827451          3346.006942     
        4.40               5.016308              43732             2972.650510          -312.166204          3284.816714     
        4.50               5.016308              43878             3369.816287           -5.217413           3375.033700     
        4.60               5.016308              43927             3350.338850           30.835471           3319.503379     
        4.70               5.016308              43938             3389.370336           -15.659584          3405.029920     
        4.80               5.016308              43885             3304.946249           -1.823158           3306.769406     
        4.90               5.016308              43570             3367.210258           -1.949565           3369.159823     
        5.00               5.016308              43464             3760.190580           322.789652          3437.400928     
        5.10               5.016308              43327             3863.636832           276.140039          3587.496793     
        5.20               5.016308              43580             3773.701343           195.787362          3577.913981     
        5.30               5.016308              43841             3739.777929           250.311210          3489.466719     
        5.40               5.016308              43956             3457.738697           111.058841          3346.679857     
        5.50               5.016308              43949             3516.809321           138.921238          3377.888083     
        5.60               5.016308              44127             3603.574112           134.626528          3468.947584     
        5.70               5.016308              44388             3571.466522           181.875061          3389.591461     
        5.80               5.016308              44513             3470.649973           186.757993          3283.891980     
        5.90               5.016308              44425             2983.015342           -82.904690          3065.920031     
        6.00               5.016308              44392             3118.729771          -101.632114          3220.361885     
        6.10               5.016308              44255             3128.361587          -119.716850          3248.078436     
        6.20               5.016308              44088             3220.114456          -130.839723          3350.954178     
        6.30               5.016308              44119             3237.992633          -142.922790          3380.915423     
        6.40               5.016308              44153             3378.276497           31.407663           3346.868835     
        6.50               5.016308              43934             3353.697705           38.702390           3314.995315     
        6.60               5.016308              43849             3270.081770           13.270554           3256.811215     
        6.70               5.016308              43793             3456.189901           147.106586          3309.083314     
        6.80               5.016308              43641             3607.558016           209.922669          3397.635347     
        6.90               5.016308              43556             3646.191055           225.550297          3420.640758     
        7.00               5.016308              43637             3431.899665           18.963801           3412.935865     
        7.10               5.016308              43675             3643.193893           103.683210          3539.510683     
        7.20               5.016308              43920             3567.225810           40.357401           3526.868409     
        7.30               5.016308              44080             3376.561518           -81.952539          3458.514057     
        7.40               5.016308              44363             3056.593861          -189.625651          3246.219512     
        7.50               5.016308              44543             2992.004530          -178.814618          3170.819148     
        7.60               5.016308              44485             2967.119538          -118.833540          3085.953078     
        7.70               5.016308              44492             2829.661985          -111.259074          2940.921058     
        7.80               5.016308              44482             2788.234757          -182.605997          2970.840754     
        7.90               5.016308              44235             3003.108305           -70.164401          3073.272706     
        8.00               5.016308              43975             2827.508306          -281.616086          3109.124392     
        8.10               5.016308              43774             2868.006745          -301.642908          3169.649654     
        8.20               5.016308              43730             3127.017199          -199.656926          3326.674125     
        8.30               5.016308              43623             2985.728551          -338.112744          3323.841295     
        8.40               5.016308              43556             3115.766222          -293.983027          3409.749250     
        8.50               5.016308              43689             3361.778434           -98.637155          3460.415589     
        8.60               5.016308              43984             3207.563249          -182.854602          3390.417851     
        8.70               5.016308              44088             3086.749773          -274.428123          3361.177896     
        8.80               5.016308              44035             2846.228367          -409.152977          3255.381344     
        8.90               5.016308              44208             3011.047191          -286.288869          3297.336059     
        9.00               5.016308              44145             3084.841262          -159.563353          3244.404615     
        9.10               5.016308              43966             3175.831090           -68.135849          3243.966939     
        9.20               5.016308              43897             3467.132495           37.499164           3429.633332     
        9.30               5.016308              43828             3509.933317           111.764065          3398.169252     
        9.40               5.016308              43661             3496.619158           66.582532           3430.036626     
        9.50               5.016308              43737             3756.073995           268.692408          3487.381587     
        9.60               5.016308              43719             3454.885727           96.188647           3358.697080     
        9.70               5.016308              43699             3339.137977           -38.846208          3377.984185     
        9.80               5.016308              43913             3362.830903           -69.029591          3431.860494     
        9.90               5.016308              44043             3172.376606          -160.858796          3333.235401     
       10.00               5.016308              43881             2929.361660          -210.398807          3139.760467     
       10.10               5.016308              43927             3093.198252          -150.530343          3243.728595     
       10.20               5.016308              43710             3242.763799           26.932660           3215.831138     
       10.30               5.016308              43771             3365.809403           154.188573          3211.620830     
       10.40               5.016308              43788             3381.469601           68.809614           3312.659987     
       10.50               5.016308              43624             3523.038277           144.341933          3378.696344     
       10.60               5.016308              43632             3346.797563           37.715240           3309.082323     
       10.70               5.016308              43867             3525.143478           131.737927          3393.405551     
       10.80               5.016308              44125             3289.340540           22.852441           3266.488099     
       10.90               5.016308              44332             3265.502998           119.783009          3145.719990     
       11.00               5.016308              44454             3042.214422           -17.205793          3059.420214     
       11.10               5.016308              44583             3065.951891           -59.957697          3125.909589     
       11.20               5.016308              44402             3074.642059           -2.876775           3077.518833     
       11.30               5.016308              44222             3165.340588           42.161521           3123.179066     
       11.40               5.016308              44066             3100.493544           112.813796          2987.679748     
       11.50               5.016308              43771             3395.173047           181.238690          3213.934358     
       11.60               5.016308              43501             3597.231964           249.059625          3348.172339     
       11.70               5.016308              43523             3652.991781           284.504898          3368.486884     
       11.80               5.016308              43693             3623.811666           249.836525          3373.975141     
       11.90               5.016308              43764             3439.317756           107.988561          3331.329194     
       12.00               5.016308              43658             3800.166859           278.254044          3521.912815     
       12.10               5.016308              43791             3409.046902           95.842311           3313.204591     
       12.20               5.016308              43846             3179.122411           -32.163806          3211.286217     
       12.30               5.016308              43869             3106.282045           -73.616470          3179.898515     
       12.40               5.016308              43806             3145.634031           -16.351381          3161.985411     
       12.50               5.016308              44026             3224.718093           -53.990076          3278.708168     
       12.60               5.016308              43855             3130.700964          -139.740221          3270.441185     
       12.70               5.016308              43815             2960.938211          -209.179342          3170.117553     
       12.80               5.016308              43734             3366.295157           41.190714           3325.104443     
       12.90               5.016308              43802             3419.986103           42.394241           3377.591861     
       13.00               5.016308              43835             3364.080142           -23.366630          3387.446771     
       13.10               5.016308              43742             3419.899117           -37.354897          3457.254015     
       13.20               5.016308              43802             3511.261895           56.174398           3455.087497     
       13.30               5.016308              43743             3319.552668           76.367328           3243.185340     
       13.40               5.016308              43910             3169.954975           -60.050185          3230.005159     
       13.50               5.016308              44121             2983.427526          -135.251604          3118.679131     
       13.60               5.016308              44156             2959.824604           -75.002509          3034.827114     
       13.70               5.016308              44016             2974.888602           81.874159           2893.014443     
       13.80               5.016308              43973             3035.502161           125.009837          2910.492324     
       13.90               5.016308              43678             3122.667988           142.040716          2980.627272     
       14.00               5.016308              43554             3297.474150           130.737748          3166.736402     
       14.10               5.016308              43380             3069.303925           13.288583           3056.015342     
       14.20               5.016308              43248             3209.829166           30.699285           3179.129881     
       14.30               5.016308              43269             3376.856610           75.105899           3301.750711     
       14.40               5.016308              43314             3498.015952           -5.057029           3503.072980     
