        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              33364             3309.557275           -9.472455           3319.029729     
        0.10               5.016308              33857             3113.016470           -49.714365          3162.730835     
        0.20               5.016308              34697             2812.947747           -51.986285          2864.934032     
        0.30               5.016308              35493             2587.687994           -42.472962          2630.160956     
        0.40               5.016308              36222             2283.010545           -66.899364          2349.909909     
        0.50               5.016308              36932             2077.592202            5.807275           2071.784927     
        0.60               5.016308              37674             1842.439909           -22.650430          1865.090339     
        0.70               5.016308              38301             1735.101424           -2.417557           1737.518982     
        0.80               5.016308              38864             1491.057791           -22.416990          1513.474781     
        0.90               5.016308              39425             1463.907239           -22.859746          1486.766985     
        1.00               5.016308              39904             1378.098417           -43.296380          1421.394798     
        1.10               5.016308              40301             1341.990436           -27.367100          1369.357536     
        1.20               5.016308              40624             1280.372608           -30.532930          1310.905538     
        1.30               5.016308              40876             1265.537005           -40.118898          1305.655903     
        1.40               5.016308              41164             1208.421717           -48.115589          1256.537305     
        1.50               5.016308              41394             1156.311158           -23.553880          1179.865038     
        1.60               5.016308              41559             1174.959945           -14.458026          1189.417972     
        1.70               5.016308              41592             1158.508286           -0.664626           1159.172913     
        1.80               5.016308              41749             1202.171815           37.324240           1164.847576     
        1.90               5.016308              41720             1196.467114           61.116137           1135.350977     
        2.00               5.016308              41824             1183.349773           11.505516           1171.844257     
        2.10               5.016308              41815             1173.172564           -6.278439           1179.451003     
        2.20               5.016308              41876             1131.188273           -5.852416           1137.040689     
        2.30               5.016308              41843             1101.118150           -28.408978          1129.527128     
        2.40               5.016308              41778             1086.646686           -6.417990           1093.064676     
        2.50               5.016308              41654             1074.006321           -12.283053          1086.289375     
        2.60               5.016308              41627             1093.352567            8.593297           1084.759271     
        2.70               5.016308              41702             1051.011060           -17.951729          1068.962789     
        2.80               5.016308              41693             1044.869731           -16.072936          1060.942667     
        2.90               5.016308              41714             1031.772895            9.283477           1022.489418     
        3.00               5.016308              41858              988.210073           -32.452529          1020.662602     
        3.10               5.016308              41797             1014.186310           -46.439724          1060.626034     
        3.20               5.016308              41828             1049.405211           -17.719870          1067.125081     
        3.30               5.016308              41893              995.120585           -25.388987          1020.509573     
        3.40               5.016308              41890             1026.714420           -35.268403          1061.982824     
        3.50               5.016308              41716              990.245032           -29.834597          1020.079629     
        3.60               5.016308              41603             1015.738575           -31.848954          1047.587529     
        3.70               5.016308              41484             1014.993779           -27.949859          1042.943639     
        3.80               5.016308              41343             1041.477586           13.712254           1027.765332     
        3.90               5.016308              41277             1122.706874           32.255982           1090.450892     
        4.00               5.016308              41155             1072.122104           18.105448           1054.016657     
        4.10               5.016308              41130             1028.419882           -26.099451          1054.519333     
        4.20               5.016308              41115             1033.051813           -19.585943          1052.637757     
        4.30               5.016308              41097             1043.292211           -39.415768          1082.707979     
        4.40               5.016308              41058             1001.299115           -75.040499          1076.339614     
        4.50               5.016308              40930             1097.749765           -5.387718           1103.137483     
        4.60               5.016308              41035             1065.818641           -11.294680          1077.113321     
        4.70               5.016308              41169             1074.369236           -52.285276          1126.654512     
        4.80               5.016308              41166             1076.822321           -33.129280          1109.951600     
        4.90               5.016308              41324             1131.250635           -2.405748           1133.656383     
        5.00               5.016308              41252             1224.512435           50.551705           1173.960730     
        5.10               5.016308              41182             1225.962831           53.625644           1172.337187     
        5.20               5.016308              41149             1197.473712           65.873060           1131.600652     
        5.30               5.016308              41336             1214.248769           37.820197           1176.428573     
        5.40               5.016308              41458             1216.906373           23.875344           1193.031029     
        5.50               5.016308              41595             1229.548286           58.011224           1171.537062     
        5.60               5.016308              41744             1269.940860           90.197121           1179.743739     
        5.70               5.016308              41844             1211.330088           83.311603           1128.018485     
        5.80               5.016308              41942             1188.453816           78.698705           1109.755111     
        5.90               5.016308              42119             1116.942816           17.838817           1099.104000     
        6.00               5.016308              42158             1124.308579           26.668496           1097.640082     
        6.10               5.016308              42123             1149.973598           14.579365           1135.394234     
        6.20               5.016308              42149             1113.765773            2.956090           1110.809684     
        6.30               5.016308              42157             1060.028917           -23.177075          1083.205992     
        6.40               5.016308              42035             1076.165195           12.328895           1063.836300     
        6.50               5.016308              42054             1088.762256           10.879942           1077.882314     
        6.60               5.016308              41961             1059.742736           37.606560           1022.136176     
        6.70               5.016308              41959             1151.371104           102.458273          1048.912831     
        6.80               5.016308              41906             1175.205305           86.328104           1088.877201     
        6.90               5.016308              41755             1087.095581           37.614471           1049.481110     
        7.00               5.016308              41647             1038.034983           -13.253305          1051.288288     
        7.10               5.016308              41563             1079.607131           21.652243           1057.954889     
        7.20               5.016308              41463             1075.476934           27.400244           1048.076690     
        7.30               5.016308              41472             1114.404906           51.028953           1063.375953     
        7.40               5.016308              41580             1038.543340           24.206039           1014.337302     
        7.50               5.016308              41557              995.769008            2.467775            993.301233     
