        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              43238             12584.152632          -92.493179          12676.645811    
        0.10               5.016308              43550             11375.125771         -294.201602          11669.327373    
        0.20               5.016308              44147             8805.020406          -283.201809          9088.222214     
        0.30               5.016308              44658             6794.782952          -272.658952          7067.441904     
        0.40               5.016308              44944             5106.965710          -373.200812          5480.166523     
        0.50               5.016308              45089             4416.501564           -6.183409           4422.684973     
        0.60               5.016308              45178             3482.687029          -128.403545          3611.090574     
        0.70               5.016308              45084             3035.690095           -41.423267          3077.113362     
        0.80               5.016308              45027             2391.984562          -180.574571          2572.559133     
        0.90               5.016308              44897             2260.218233          -157.303280          2417.521513     
        1.00               5.016308              44532             1964.678952          -262.476031          2227.154984     
        1.10               5.016308              44240             2009.129165          -213.941712          2223.070878     
        1.20               5.016308              44070             1979.998445          -231.248889          2211.247334     
        1.30               5.016308              44035             1988.816165          -264.940545          2253.756711     
        1.40               5.016308              43815             1932.203701          -323.821354          2256.025055     
        1.50               5.016308              43801             2005.628569          -171.606441          2177.235010     
        1.60               5.016308              43665             2317.890746           -2.477497           2320.368243     
        1.70               5.016308              43678             2368.685611           74.268721           2294.416891     
        1.80               5.016308              43663             2490.877583           121.600490          2369.277093     
        1.90               5.016308              43498             2594.076861           265.439282          2328.637579     
        2.00               5.016308              43504             2479.503533           71.595565           2407.907967     
        2.10               5.016308              43411             2523.577638           37.169983           2486.407655     
        2.20               5.016308              43507             2324.774221           -89.596826          2414.371047     
        2.30               5.016308              43449             2208.941634          -178.057056          2386.998690     
        2.40               5.016308              43449             2222.137109           -92.794793          2314.931902     
        2.50               5.016308              43288             2076.720033          -221.353136          2298.073169     
        2.60               5.016308              43157             2260.870429           -50.508405          2311.378834     
        2.70               5.016308              42841             2203.975663           -49.372938          2253.348601     
        2.80               5.016308              42893             2277.158073           -97.619495          2374.777568     
        2.90               5.016308              43067             2409.535049           -33.030827          2442.565876     
        3.00               5.016308              43170             2167.626065          -217.167088          2384.793152     
        3.10               5.016308              43240             2325.428030          -126.605166          2452.033195     
        3.20               5.016308              43396             2394.075847           -15.217180          2409.293027     
        3.30               5.016308              43636             2363.128620           -48.891107          2412.019727     
        3.40               5.016308              43447             2124.771351          -190.459798          2315.231148     
        3.50               5.016308              43587             2156.088580           -97.290993          2253.379573     
        3.60               5.016308              43558             2132.729950          -123.217584          2255.947534     
        3.70               5.016308              43518             1973.274874          -239.055641          2212.330515     
        3.80               5.016308              43550             2054.918733          -115.024810          2169.943543     
        3.90               5.016308              43384             2212.183271           75.683414           2136.499857     
        4.00               5.016308              43309             2242.009189           -33.446596          2275.455786     
        4.10               5.016308              43372             2050.462599          -240.657887          2291.120486     
        4.20               5.016308              43458             2032.301485          -238.671009          2270.972494     
        4.30               5.016308              43425             2112.849215          -228.874015          2341.723231     
        4.40               5.016308              43382             1835.432533          -437.328917          2272.761450     
        4.50               5.016308              43407             2327.314392           -7.854719           2335.169111     
        4.60               5.016308              43432             2278.574895           12.333258           2266.241637     
        4.70               5.016308              43509             2161.952668          -206.339764          2368.292432     
        4.80               5.016308              43461             2247.372222          -111.902859          2359.275082     
        4.90               5.016308              43379             2316.276448           -9.270958           2325.547407     
        5.00               5.016308              43227             2716.130910           378.816207          2337.314704     
        5.10               5.016308              42959             2613.266782           334.234776          2279.032006     
        5.20               5.016308              42833             2775.505055           334.693854          2440.811201     
        5.30               5.016308              42903             2724.393270           251.868646          2472.524624     
        5.40               5.016308              42980             2564.664857           104.479034          2460.185823     
        5.50               5.016308              43023             2753.433786           280.403445          2473.030341     
        5.60               5.016308              43114             2978.839518           475.240075          2503.599443     
        5.70               5.016308              43274             2938.646968           425.512595          2513.134373     
        5.80               5.016308              43387             2845.457648           336.586680          2508.870968     
        5.90               5.016308              43525             2485.647627           43.959186           2441.688441     
        6.00               5.016308              43644             2483.436362           53.995416           2429.440946     
        6.10               5.016308              43753             2373.286623           -63.798872          2437.085495     
        6.20               5.016308              43858             2302.878517           -86.492811          2389.371328     
        6.30               5.016308              43622             2187.609120          -142.047749          2329.656869     
        6.40               5.016308              43637             2426.802273           91.890530           2334.911742     
        6.50               5.016308              43654             2437.256952           78.556793           2358.700159     
        6.60               5.016308              43687             2543.002418           217.154482          2325.847936     
        6.70               5.016308              43694             2790.951322           485.317646          2305.633676     
        6.80               5.016308              43678             2660.888773           315.459547          2345.429227     
        6.90               5.016308              43589             2605.498134           223.426761          2382.071373     
        7.00               5.016308              43666             2505.367796            2.623403           2502.744393     
        7.10               5.016308              43691             2501.546723           68.423220           2433.123503     
        7.20               5.016308              43709             2444.520007            8.869525           2435.650482     
        7.30               5.016308              43603             2451.884962           76.731435           2375.153527     
        7.40               5.016308              43638             2325.178479           56.091759           2269.086720     
        7.50               5.016308              43514             2227.022795            0.923673           2226.099122     
        7.60               5.016308              43382             2208.049932           42.706962           2165.342969     
        7.70               5.016308              43122             2312.493165           63.513763           2248.979403     
        7.80               5.016308              43191             2297.212257           68.321235           2228.891022     
        7.90               5.016308              43144             2366.738954           67.635597           2299.103357     
        8.00               5.016308              43182             2080.123491          -254.888259          2335.011750     
        8.10               5.016308              43243             2132.930577          -233.157641          2366.088218     
        8.20               5.016308              43064             2213.506848          -206.439151          2419.946000     
        8.30               5.016308              42858             2175.263213          -319.287213          2494.550426     
        8.40               5.016308              43038             2272.080624          -288.133460          2560.214084     
        8.50               5.016308              43242             2365.608101          -140.890820          2506.498921     
        8.60               5.016308              43511             2378.496615           -44.695205          2423.191820     
        8.70               5.016308              43645             2217.507410          -161.004992          2378.512402     
        8.80               5.016308              43688             1919.380691          -462.947667          2382.328358     
        8.90               5.016308              43648             2053.849756          -286.744562          2340.594318     
        9.00               5.016308              43533             2111.865706          -208.908999          2320.774705     
        9.10               5.016308              43554             2512.533061           20.732455           2491.800606     
        9.20               5.016308              43550             2509.758237           21.432714           2488.325523     
        9.30               5.016308              43583             2615.180951           142.560427          2472.620525     
        9.40               5.016308              43470             2623.142084           248.537918          2374.604166     
        9.50               5.016308              43394             2730.303613           447.949420          2282.354193     
        9.60               5.016308              43351             2598.597677           292.783000          2305.814678     
        9.70               5.016308              43430             2472.923526           126.417108          2346.506418     
        9.80               5.016308              43579             2489.830047           88.634323           2401.195724     
        9.90               5.016308              43666             2390.561075            1.860246           2388.700829     
       10.00               5.016308              43625             2336.142222           -66.502937          2402.645159     
       10.10               5.016308              43690             2300.873369           -53.458970          2354.332339     
       10.20               5.016308              43583             2293.038225           15.036565           2278.001661     
       10.30               5.016308              43406             2430.511243           168.736293          2261.774950     
       10.40               5.016308              43404             2402.914898           68.882135           2334.032764     
       10.50               5.016308              43469             2491.562766           113.124625          2378.438142     
       10.60               5.016308              43501             2362.319643           83.249385           2279.070258     
       10.70               5.016308              43558             2364.530857           156.045685          2208.485171     
       10.80               5.016308              43661             2198.662111           -37.620432          2236.282543     
       10.90               5.016308              43585             2344.146783           93.068011           2251.078772     
       11.00               5.016308              43378             2102.214763           -43.888896          2146.103659     
       11.10               5.016308              43326             2066.722891           -81.854100          2148.576990     
       11.20               5.016308              43365             2235.347151           -71.331863          2306.679014     
       11.30               5.016308              43248             2360.052517            5.508573           2354.543944     
       11.40               5.016308              43256             2448.251580           79.212896           2369.038684     
       11.50               5.016308              43312             2598.059897           193.337075          2404.722823     
       11.60               5.016308              43297             2702.656526           271.822651          2430.833875     
       11.70               5.016308              43419             2658.663832           319.698317          2338.965514     
       11.80               5.016308              43383             2594.178690           230.518662          2363.660028     
       11.90               5.016308              43461             2489.903040           141.774305          2348.128735     
       12.00               5.016308              43519             2608.916052           333.055267          2275.860785     
       12.10               5.016308              43717             2473.812042           181.913435          2291.898607     
       12.20               5.016308              43696             2112.617066           -45.735045          2158.352111     
       12.30               5.016308              43494             2131.007372           -35.538767          2166.546139     
       12.40               5.016308              43236             2101.308871           -81.547946          2182.856817     
       12.50               5.016308              43087             2339.207692           -47.867896          2387.075589     
       12.60               5.016308              43013             2307.001007          -145.636870          2452.637878     
       12.70               5.016308              42916             2324.494091          -165.336375          2489.830466     
       12.80               5.016308              42930             2411.581265           -20.382136          2431.963401     
       12.90               5.016308              43000             2235.246217           -17.762691          2253.008908     
       13.00               5.016308              42983             1972.383466          -148.898643          2121.282109     
       13.10               5.016308              42886             2036.805604          -128.264606          2165.070209     
       13.20               5.016308              42765             2151.147696           -5.610045           2156.757741     
       13.30               5.016308              42646             2184.183347           -48.536411          2232.719758     
       13.40               5.016308              42683             2197.340491          -197.825731          2395.166222     
       13.50               5.016308              42892             2301.702580          -174.758393          2476.460974     
       13.60               5.016308              42924             2245.356252           -60.341818          2305.698069     
       13.70               5.016308              43021             2436.241245           161.389820          2274.851425     
       13.80               5.016308              42959             2598.705873           298.030197          2300.675676     
       13.90               5.016308              42964             2571.946961           214.729796          2357.217164     
       14.00               5.016308              43122             2482.214910           172.007244          2310.207666     
       14.10               5.016308              43121             2503.386232           164.208946          2339.177286     
       14.20               5.016308              43148             2629.529882           352.883075          2276.646807     
       14.30               5.016308              43026             2526.588306           296.589222          2229.999083     
       14.40               5.016308              43010             2365.725023           95.969000           2269.756023     
       14.50               5.016308              43075             2405.609577           138.152895          2267.456681     
       14.60               5.016308              43217             2403.384995           192.118887          2211.266107     
       14.70               5.016308              43215             2270.201657           61.785863           2208.415794     
       14.80               5.016308              43346             2358.884838           79.586256           2279.298582     
       14.90               5.016308              43368             2379.293592           87.386119           2291.907473     
       15.00               5.016308              43195             2159.660654          -137.205487          2296.866141     
       15.10               5.016308              43197             2250.150286          -104.425475          2354.575761     
       15.20               5.016308              43108             2412.066225           -5.121840           2417.188065     
       15.30               5.016308              43148             2250.318401          -122.478194          2372.796595     
       15.40               5.016308              43165             2338.931907           22.399148           2316.532758     
       15.50               5.016308              43129             2352.986898           33.375131           2319.611767     
       15.60               5.016308              43107             2367.908764           -38.538809          2406.447573     
       15.70               5.016308              43343             2413.701024           31.992390           2381.708633     
       15.80               5.016308              43465             2379.464311           48.837699           2330.626612     
       15.90               5.016308              43515             2325.853360           11.148259           2314.705101     
       16.00               5.016308              43675             2434.342134           39.677208           2394.664927     
       16.10               5.016308              43764             2352.867611           109.340321          2243.527290     
       16.20               5.016308              43876             2441.939857           112.728705          2329.211152     
       16.30               5.016308              43808             2360.856213           74.841977           2286.014236     
       16.40               5.016308              43780             2326.875937           91.282916           2235.593021     
       16.50               5.016308              43599             2388.862237           216.784764          2172.077473     
       16.60               5.016308              43728             2320.086108           239.000868          2081.085240     
       16.70               5.016308              43741             2293.205061           186.773706          2106.431355     
       16.80               5.016308              43692             1970.911197          -103.438390          2074.349588     
