        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              28121              888.176030           -9.306754            897.482783     
        0.10               5.016308              28827              974.459544           -44.639950          1019.099494     
        0.20               5.016308              29494             1020.935704           -40.907338          1061.843042     
        0.30               5.016308              30181             1076.893002           -38.843351          1115.736352     
        0.40               5.016308              30859             1039.132963           -58.670840          1097.803804     
        0.50               5.016308              31405             1096.126700           10.876526           1085.250174     
        0.60               5.016308              31899             1071.147718           -18.904498          1090.052216     
        0.70               5.016308              32403             1072.891815            3.170535           1069.721281     
        0.80               5.016308              32828             1006.412013           -16.776615          1023.188628     
        0.90               5.016308              33261              995.256202           -19.891171          1015.147373     
        1.00               5.016308              33709              963.001150           -43.317977          1006.319127     
        1.10               5.016308              34199              957.472709           -29.427721           986.900430     
        1.20               5.016308              34638              942.570576           -35.668556           978.239132     
        1.30               5.016308              34984              933.912761           -39.964249           973.877010     
        1.40               5.016308              35381              906.766050           -58.119062           964.885112     
        1.50               5.016308              35758              916.678111           -32.234911           948.913022     
        1.60               5.016308              36115              935.556513           -18.540397           954.096910     
        1.70               5.016308              36444              942.757552           -2.282577            945.040130     
        1.80               5.016308              36877              951.725910           23.861829            927.864081     
        1.90               5.016308              37159              939.143036           53.934349            885.208687     
        2.00               5.016308              37325              893.119278            5.561447            887.557831     
        2.10               5.016308              37618              859.864884           -5.510501            865.375386     
        2.20               5.016308              37834              852.601735           -23.385318           875.987053     
        2.30               5.016308              38012              814.515401           -34.955435           849.470836     
        2.40               5.016308              38150              825.527546           -9.640616            835.168163     
        2.50               5.016308              38516              804.946651           -34.878986           839.825638     
        2.60               5.016308              38761              788.379368           -14.901478           803.280846     
        2.70               5.016308              38987              756.022655           -22.276260           778.298915     
        2.80               5.016308              39113              740.959070           -19.946066           760.905136     
        2.90               5.016308              39298              777.016198            2.304101            774.712097     
        3.00               5.016308              39394              693.737246           -37.693597           731.430843     
        3.10               5.016308              39492              742.334587           -27.729966           770.064553     
        3.20               5.016308              39495              762.678027           -2.197521            764.875548     
        3.30               5.016308              39589              717.167753           -21.950357           739.118109     
        3.40               5.016308              39479              704.294362           -39.339211           743.633573     
        3.50               5.016308              39578              676.365822           -32.360985           708.726806     
        3.60               5.016308              39732              742.917665           -4.166512            747.084177     
        3.70               5.016308              39692              722.861324           -25.517831           748.379155     
        3.80               5.016308              39557              749.185153           13.811807            735.373346     
