        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              33343             2516.510024     
        0.10               5.016308              33649             2186.177767     
        0.20               5.016308              34156             1897.849781     
        0.30               5.016308              34792             1701.172236     
        0.40               5.016308              35352             1428.233040     
        0.50               5.016308              35940             1381.934948     
        0.60               5.016308              36365             1259.244540     
        0.70               5.016308              36824             1209.162431     
        0.80               5.016308              37269             1084.656264     
        0.90               5.016308              37601             1057.419273     
        1.00               5.016308              37991              988.212856     
        1.10               5.016308              38402              979.192012     
        1.20               5.016308              38747              890.110522     
        1.30               5.016308              39003              849.257848     
        1.40               5.016308              39218              741.904915     
        1.50               5.016308              39413              840.524400     
        1.60               5.016308              39546              868.157331     
        1.70               5.016308              39749              859.013904     
        1.80               5.016308              39820              890.936031     
        1.90               5.016308              39884              877.568981     
        2.00               5.016308              39984              778.301112     
        2.10               5.016308              40027              787.743291     
        2.20               5.016308              40113              776.730615     
        2.30               5.016308              40161              701.175014     
        2.40               5.016308              40108              709.716891     
        2.50               5.016308              40025              667.456369     
        2.60               5.016308              40195              712.375529     
        2.70               5.016308              40241              668.078011     
        2.80               5.016308              40253              678.829092     
        2.90               5.016308              40268              677.901130     
        3.00               5.016308              40293              639.319622     
        3.10               5.016308              40216              612.941583     
        3.20               5.016308              40089              602.255034     
        3.30               5.016308              40097              601.710460     
        3.40               5.016308              39991              606.308995     
        3.50               5.016308              39923              594.454766     
        3.60               5.016308              39867              613.152162     
        3.70               5.016308              39762              670.257955     
        3.80               5.016308              39654              733.585814     
        3.90               5.016308              39591              793.778748     
        4.00               5.016308              39627              793.075269     
        4.10               5.016308              39504              681.092512     
        4.20               5.016308              39690              718.728973     
        4.30               5.016308              39724              707.183610     
        4.40               5.016308              39745              600.392935     
        4.50               5.016308              39792              764.461380     
        4.60               5.016308              39903              739.996573     
        4.70               5.016308              39973              636.427887     
        4.80               5.016308              39991              690.947235     
        4.90               5.016308              39908              732.365072     
        5.00               5.016308              39782              839.510941     
        5.10               5.016308              39844              869.314373     
        5.20               5.016308              39896              882.050234     
        5.30               5.016308              39968              841.459499     
        5.40               5.016308              40047              780.876576     
        5.50               5.016308              40106              820.336675     
        5.60               5.016308              40022              904.494844     
        5.70               5.016308              40112              828.166739     
        5.80               5.016308              40191              841.777017     
        5.90               5.016308              40085              691.428884     
        6.00               5.016308              40153              773.374742     
        6.10               5.016308              40286              693.544626     
        6.20               5.016308              40227              724.417807     
        6.30               5.016308              40313              665.286691     
        6.40               5.016308              40304              727.457875     
        6.50               5.016308              40385              720.495981     
        6.60               5.016308              40322              721.215660     
        6.70               5.016308              40395              842.783526     
        6.80               5.016308              40424              855.951211     
        6.90               5.016308              40405              723.481137     
        7.00               5.016308              40248              649.277881     
        7.10               5.016308              40199              713.187409     
        7.20               5.016308              40117              759.658034     
        7.30               5.016308              40070              790.628183     
        7.40               5.016308              40008              780.705951     
        7.50               5.016308              40119              725.537148     
        7.60               5.016308              40237              683.350204     
        7.70               5.016308              40290              720.556736     
        7.80               5.016308              40343              685.818664     
        7.90               5.016308              40267              684.464250     
        8.00               5.016308              40207              572.117027     
        8.10               5.016308              40144              570.134682     
        8.20               5.016308              39970              614.978843     
        8.30               5.016308              40091              633.060931     
        8.40               5.016308              40085              690.945341     
        8.50               5.016308              40098              730.098451     
        8.60               5.016308              40135              811.659484     
        8.70               5.016308              40150              861.799513     
        8.80               5.016308              40163              698.265376     
        8.90               5.016308              40220              787.102879     
        9.00               5.016308              40107              768.402827     
        9.10               5.016308              40232              825.682437     
        9.20               5.016308              40177              762.018263     
        9.30               5.016308              40233              749.399232     
        9.40               5.016308              40174              735.750676     
        9.50               5.016308              40129              744.067430     
        9.60               5.016308              40222              742.016979     
        9.70               5.016308              40311              796.799932     
        9.80               5.016308              40387              811.200185     
        9.90               5.016308              40391              749.927776     
       10.00               5.016308              40394              682.104854     
       10.10               5.016308              40421              739.456446     
       10.20               5.016308              40344              790.043592     
       10.30               5.016308              40339              830.277468     
       10.40               5.016308              40255              822.924080     
       10.50               5.016308              40246              780.368895     
