        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.20               5.016308              40940                  1                    1                16.428571            19.714286             0.522227             1.624224            154.893863     
        0.20               5.016308              40940                  1                    1                19.714286            23.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              40940                  1                    1                23.000000            26.285714             0.443565             0.014152             1.114795      
        0.20               5.016308              40940                  1                    1                26.285714            29.571429             0.557588             0.151539            18.485749      
        0.20               5.016308              40940                  1                    1                29.571429            32.857143             0.405469             0.209435            20.188773      
        0.20               5.016308              40940                  1                    1                32.857143            36.142857             0.375099             0.143139            12.793567      
        0.20               5.016308              40940                  1                    1                36.142857            39.428571             0.225525             0.084902             4.670142      
        0.20               5.016308              40940                  1                    1                39.428571            42.714286             0.296594             0.035880             2.179534      
        0.20               5.016308              40940                  1                    1                42.714286            46.000000             0.140881             0.011710             0.569207      
        0.30               5.016308              41352                  1                    1                 0.000000             3.133333             0.133205             3.878182            124.221370     
        0.30               5.016308              41352                  1                    1                 3.133333             6.266667             0.262682             3.991448            261.605310     
        0.30               5.016308              41352                  1                    1                 6.266667             9.400000             0.370417             3.978839            318.979259     
        0.30               5.016308              41352                  1                    1                 9.400000            12.533333             0.386398             4.434876            362.280015     
        0.30               5.016308              41352                  1                    1                12.533333            15.666667             0.376548             3.284846            245.783407     
        0.30               5.016308              41352                  1                    1                15.666667            18.800000             0.404255             1.183303            63.954354      
        0.30               5.016308              41352                  1                    1                18.800000            21.933333             0.000000             0.000000             0.000000      
        0.30               5.016308              41352                  1                    1                21.933333            25.066667             0.576325             0.012829             1.428224      
        0.30               5.016308              41352                  1                    1                25.066667            28.200000             0.480324             0.110871            12.210690      
        0.30               5.016308              41352                  1                    1                28.200000            31.333333             0.397296             0.236962            24.156223      
        0.30               5.016308              41352                  1                    1                31.333333            34.466667             0.269177             0.208265            17.807117      
        0.30               5.016308              41352                  1                    1                34.466667            37.600000             0.218071             0.145836             6.257634      
        0.30               5.016308              41352                  1                    1                37.600000            40.733333             0.133321             0.056334             2.093182      
        0.30               5.016308              41352                  1                    1                40.733333            43.866667             0.185091             0.016956             0.886846      
        0.30               5.016308              41352                  1                    1                43.866667            47.000000             0.031100             0.004476             0.307098      
        0.40               5.016308              41576                  1                    1                 0.000000             3.176471             0.131160             3.788086            109.332630     
        0.40               5.016308              41576                  1                    1                 3.176471             6.352941             0.226246             3.431599            191.549883     
        0.40               5.016308              41576                  1                    1                 6.352941             9.529412             0.312917             3.934184            277.347200     
        0.40               5.016308              41576                  1                    1                 9.529412            12.705882             0.298785             4.473515            282.462619     
        0.40               5.016308              41576                  1                    1                12.705882            15.882353             0.289840             2.511198            159.061392     
        0.40               5.016308              41576                  1                    1                15.882353            19.058824             0.290070             0.834108            42.103856      
        0.40               5.016308              41576                  1                    1                19.058824            22.235294             0.401940             0.013187             1.683986      
        0.40               5.016308              41576                  1                    1                22.235294            25.411765             0.463856             0.098725            11.442706      
        0.40               5.016308              41576                  1                    1                25.411765            28.588235             0.354271             0.217355            15.670740      
        0.40               5.016308              41576                  1                    1                28.588235            31.764706             0.230202             0.227957            16.937019      
        0.40               5.016308              41576                  1                    1                31.764706            34.941176             0.148439             0.144595             5.262548      
        0.40               5.016308              41576                  1                    1                34.941176            38.117647             0.210540             0.082129             4.165595      
        0.40               5.016308              41576                  1                    1                38.117647            41.294118             0.065511             0.039906             0.259902      
        0.40               5.016308              41576                  1                    1                41.294118            44.470588             0.041977             0.020739            -0.435577      
        0.40               5.016308              41576                  1                    1                44.470588            47.647059             0.169743             0.010270             0.353103      
        0.40               5.016308              41576                  1                    1                47.647059            50.823529            -0.118561             0.003166            -0.238515      
        0.40               5.016308              41576                  1                    1                50.823529            54.000000             0.361905             0.002632             0.234115      
        0.50               5.016308              41636                  1                    1                 0.000000             3.200000             0.161779             3.427899            114.008570     
        0.50               5.016308              41636                  1                    1                 3.200000             6.400000             0.209793             3.792602            194.554736     
        0.50               5.016308              41636                  1                    1                 6.400000             9.600000             0.261777             3.470141            196.989377     
        0.50               5.016308              41636                  1                    1                 9.600000            12.800000             0.219002             4.416131            207.280736     
        0.50               5.016308              41636                  1                    1                12.800000            16.000000             0.233501             0.987075            59.970270      
        0.50               5.016308              41636                  1                    1                16.000000            19.200000             0.251874             0.287492            15.585764      
        0.50               5.016308              41636                  1                    1                19.200000            22.400000             0.438386             0.153157            18.836491      
        0.50               5.016308              41636                  1                    1                22.400000            25.600000             0.313306             0.199170            12.216055      
        0.50               5.016308              41636                  1                    1                25.600000            28.800000             0.193601             0.216649            12.516262      
        0.50               5.016308              41636                  1                    1                28.800000            32.000000             0.130686             0.155758             4.875004      
        0.50               5.016308              41636                  1                    1                32.000000            35.200000             0.100300             0.088033             0.363397      
        0.50               5.016308              41636                  1                    1                35.200000            38.400000             0.203800             0.057666             1.715995      
        0.50               5.016308              41636                  1                    1                38.400000            41.600000             0.051652             0.022212            -0.061668      
        0.50               5.016308              41636                  1                    1                41.600000            44.800000            -0.089624             0.002745            -0.004769      
        0.50               5.016308              41636                  1                    1                44.800000            48.000000             0.124661             0.002217            -0.033098      
        0.60               5.016308              41750                  1                    1                 0.000000             3.307692             0.158730             3.901423            134.819548     
        0.60               5.016308              41750                  1                    1                 3.307692             6.615385             0.211939             2.790412            150.414007     
        0.60               5.016308              41750                  1                    1                 6.615385             9.923077             0.223612             3.485637            180.975756     
        0.60               5.016308              41750                  1                    1                 9.923077            13.230769             0.194014             3.388598            157.401089     
        0.60               5.016308              41750                  1                    1                13.230769            16.538462             0.200933             0.561876            32.562887      
        0.60               5.016308              41750                  1                    1                16.538462            19.846154             0.245985             0.178943             6.562183      
        0.60               5.016308              41750                  1                    1                19.846154            23.153846             0.253133             0.217030            14.441572      
        0.60               5.016308              41750                  1                    1                23.153846            26.461538             0.186286             0.225292            13.635036      
        0.60               5.016308              41750                  1                    1                26.461538            29.769231             0.152787             0.192686             8.042458      
        0.60               5.016308              41750                  1                    1                29.769231            33.076923             0.167916             0.083145             1.994454      
        0.60               5.016308              41750                  1                    1                33.076923            36.384615             0.081235             0.045164             0.127575      
        0.60               5.016308              41750                  1                    1                36.384615            39.692308             0.048178             0.033574             0.328146      
        0.60               5.016308              41750                  1                    1                39.692308            43.000000            -0.222544             0.005345            -0.145836      
        0.70               5.016308              41619                  1                    1                 0.000000             3.153846             0.146355             3.437448            117.793968     
        0.70               5.016308              41619                  1                    1                 3.153846             6.307692             0.160987             3.507487            138.834060     
        0.70               5.016308              41619                  1                    1                 6.307692             9.461538             0.195161             3.313818            156.474644     
        0.70               5.016308              41619                  1                    1                 9.461538            12.615385             0.177233             2.128646            89.970679      
        0.70               5.016308              41619                  1                    1                12.615385            15.769231             0.245955             0.398503            24.394279      
        0.70               5.016308              41619                  1                    1                15.769231            18.923077             0.413973             0.298973            30.189571      
        0.70               5.016308              41619                  1                    1                18.923077            22.076923             0.279833             0.304216            21.657182      
        0.70               5.016308              41619                  1                    1                22.076923            25.230769             0.154680             0.246734            10.035290      
        0.70               5.016308              41619                  1                    1                25.230769            28.384615             0.105652             0.168758             5.404141      
        0.70               5.016308              41619                  1                    1                28.384615            31.538462             0.101911             0.095915             1.133171      
        0.70               5.016308              41619                  1                    1                31.538462            34.692308             0.033268             0.031115            -0.082735      
        0.70               5.016308              41619                  1                    1                34.692308            37.846154            -0.119239             0.006125             0.117392      
        0.70               5.016308              41619                  1                    1                37.846154            41.000000             0.562525             0.001371             0.134667      
        0.80               5.016308              41274                  2                    2                 0.000000             3.166667             0.120255             3.388517            95.846111      
        0.80               5.016308              41274                  2                    2                 3.166667             6.333333             0.179774             3.327233            144.302103     
        0.80               5.016308              41274                  2                    2                 6.333333             9.500000             0.187085             3.228532            159.988487     
        0.80               5.016308              41274                  2                    2                 9.500000            12.666667             0.186779             1.593957            77.400162      
        0.80               5.016308              41274                  2                    2                12.666667            15.833333             0.364572             0.299627            24.553832      
        0.80               5.016308              41274                  2                    2                15.833333            19.000000             0.316468             0.279310            19.064611      
        0.80               5.016308              41274                  2                    2                19.000000            22.166667             0.189169             0.260469            11.004907      
        0.80               5.016308              41274                  2                    2                22.166667            25.333333             0.117010             0.240324             6.309945      
        0.80               5.016308              41274                  2                    2                25.333333            28.500000             0.169184             0.135866             3.716608      
        0.80               5.016308              41274                  2                    2                28.500000            31.666667             0.127289             0.061296             1.543494      
        0.80               5.016308              41274                  2                    2                31.666667            34.833333            -0.201728             0.018993            -0.393373      
        0.80               5.016308              41274                  2                    2                34.833333            38.000000            -0.066115             0.003222            -0.008747      
        0.90               5.016308              41070                  3                    3                 0.000000             3.235294             0.098467             3.460793            87.121980      
        0.90               5.016308              41070                  3                    3                 3.235294             6.470588             0.151954             2.928559            118.556707     
        0.90               5.016308              41070                  3                    3                 6.470588             9.705882             0.193731             3.091155            168.842919     
        0.90               5.016308              41070                  3                    3                 9.705882            12.941176             0.178923             1.908723            98.769412      
        0.90               5.016308              41070                  3                    3                12.941176            16.176471             0.266733             0.299682            20.758107      
        0.90               5.016308              41070                  3                    3                16.176471            19.411765             0.206468             0.198868             7.842562      
        0.90               5.016308              41070                  3                    3                19.411765            22.647059             0.176013             0.200194             6.727666      
        0.90               5.016308              41070                  3                    3                22.647059            25.882353             0.129655             0.144424             4.524352      
        0.90               5.016308              41070                  3                    3                25.882353            29.117647             0.194030             0.113619             5.744744      
        0.90               5.016308              41070                  3                    3                29.117647            32.352941             0.092557             0.070120             0.972759      
        0.90               5.016308              41070                  3                    3                32.352941            35.588235            -0.113115             0.027802            -1.334150      
        0.90               5.016308              41070                  3                    3                35.588235            38.823529             0.125646             0.010928             0.581371      
        0.90               5.016308              41070                  3                    3                38.823529            42.058824            -0.269356             0.004885            -0.223795      
        0.90               5.016308              41070                  3                    3                42.058824            45.294118             0.011865             0.008683             0.237344      
        0.90               5.016308              41070                  3                    3                45.294118            48.529412            -0.190779             0.007277            -0.680619      
        0.90               5.016308              41070                  3                    3                48.529412            51.764706             0.021824             0.007440             0.162617      
        0.90               5.016308              41070                  3                    3                51.764706            55.000000            -0.228752             0.002531            -0.208194      
        0.90               5.016308              41070                  3                    1                 0.000000             3.042553             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                 3.042553             6.085106             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                 6.085106             9.127660             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                 9.127660            12.170213             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                12.170213            15.212766             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                15.212766            18.255319             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                18.255319            21.297872             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                21.297872            24.340426             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                24.340426            27.382979             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                27.382979            30.425532             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                30.425532            33.468085             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                33.468085            36.510638             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                36.510638            39.553191             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                39.553191            42.595745             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                42.595745            45.638298             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                45.638298            48.680851             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                48.680851            51.723404             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                51.723404            54.765957             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                54.765957            57.808511             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                57.808511            60.851064             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                60.851064            63.893617             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                63.893617            66.936170             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                66.936170            69.978723             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                69.978723            73.021277             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                73.021277            76.063830             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                76.063830            79.106383             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                79.106383            82.148936             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                82.148936            85.191489             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                85.191489            88.234043             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                88.234043            91.276596             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                91.276596            94.319149             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                94.319149            97.361702             0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                97.361702            100.404255           -0.285565             0.000868             0.031011      
        0.90               5.016308              41070                  3                    1                100.404255           103.446809            0.058114             0.002949            -0.145697      
        0.90               5.016308              41070                  3                    1                103.446809           106.489362           -0.387089             0.007363            -0.602073      
        0.90               5.016308              41070                  3                    1                106.489362           109.531915           -0.304899             0.006361            -0.044850      
        0.90               5.016308              41070                  3                    1                109.531915           112.574468            0.045530             0.003480            -0.115149      
        0.90               5.016308              41070                  3                    1                112.574468           115.617021           -0.058140             0.004516            -0.056431      
        0.90               5.016308              41070                  3                    1                115.617021           118.659574            0.133222             0.005132             0.040862      
        0.90               5.016308              41070                  3                    1                118.659574           121.702128            0.190586             0.002144             0.045220      
        0.90               5.016308              41070                  3                    1                121.702128           124.744681           -0.193242             0.002439             0.069329      
        0.90               5.016308              41070                  3                    1                124.744681           127.787234           -0.020040             0.001360            -0.111503      
        0.90               5.016308              41070                  3                    1                127.787234           130.829787           -0.410336             0.001992            -0.267775      
        0.90               5.016308              41070                  3                    1                130.829787           133.872340           -0.083867             0.001947             0.001180      
        0.90               5.016308              41070                  3                    1                133.872340           136.914894            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                136.914894           139.957447            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                139.957447           143.000000            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                143.000000           146.042553            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                146.042553           149.085106            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                149.085106           152.127660            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                152.127660           155.170213            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                155.170213           158.212766            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                158.212766           161.255319            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                161.255319           164.297872            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                164.297872           167.340426            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                167.340426           170.382979            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                170.382979           173.425532            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                173.425532           176.468085            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                176.468085           179.510638            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                179.510638           182.553191            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                182.553191           185.595745            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                185.595745           188.638298            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                188.638298           191.680851            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                191.680851           194.723404            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                194.723404           197.765957            0.000000             0.000000             0.000000      
        0.90               5.016308              41070                  3                    1                197.765957           200.808511            0.000000             0.000000             0.000000      
