        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.00               5.016308              41510                  1                    1                 0.000000             3.285714             0.195638             3.955723            210.743016     
        0.00               5.016308              41510                  1                    1                 3.285714             6.571429             0.578599             2.204132            330.244047     
        0.00               5.016308              41510                  1                    1                 6.571429             9.857143             0.758625             3.538269            566.439533     
        0.00               5.016308              41510                  1                    1                 9.857143            13.142857             0.932967             4.671693            965.998774     
        0.00               5.016308              41510                  1                    1                13.142857            16.428571             0.957130             1.699555            360.903190     
        0.00               5.016308              41510                  1                    1                16.428571            19.714286             0.976766             2.161480            457.092478     
        0.00               5.016308              41510                  1                    1                19.714286            23.000000             0.000000             0.000000             0.000000      
        0.00               5.016308              41510                  1                    1                23.000000            26.285714             0.976408             0.006858             0.669652      
        0.00               5.016308              41510                  1                    1                26.285714            29.571429             0.943003             0.117897            17.468189      
        0.00               5.016308              41510                  1                    1                29.571429            32.857143             0.695555             0.231309            32.476586      
        0.00               5.016308              41510                  1                    1                32.857143            36.142857             0.532126             0.210169            33.963032      
        0.00               5.016308              41510                  1                    1                36.142857            39.428571             0.196839             0.156102            11.440727      
        0.00               5.016308              41510                  1                    1                39.428571            42.714286             0.117816             0.071740             1.096179      
        0.00               5.016308              41510                  1                    1                42.714286            46.000000             0.108407             0.024272             0.098834      
        0.10               5.016308              41668                  1                    1                 0.000000             3.285714             0.160750             4.442785            177.320743     
        0.10               5.016308              41668                  1                    1                 3.285714             6.571429             0.418735             3.173550            341.965294     
        0.10               5.016308              41668                  1                    1                 6.571429             9.857143             0.597271             3.965491            521.617672     
        0.10               5.016308              41668                  1                    1                 9.857143            13.142857             0.698793             5.662721            914.491156     
        0.10               5.016308              41668                  1                    1                13.142857            16.428571             0.715732             2.143212            353.365331     
        0.10               5.016308              41668                  1                    1                16.428571            19.714286             0.711474             1.509147            197.721651     
        0.10               5.016308              41668                  1                    1                19.714286            23.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              41668                  1                    1                23.000000            26.285714             0.720242             0.045538             7.755833      
        0.10               5.016308              41668                  1                    1                26.285714            29.571429             0.709310             0.156000            24.559248      
        0.10               5.016308              41668                  1                    1                29.571429            32.857143             0.618876             0.170390            24.868284      
        0.10               5.016308              41668                  1                    1                32.857143            36.142857             0.502286             0.105628            13.777624      
        0.10               5.016308              41668                  1                    1                36.142857            39.428571             0.503479             0.076571             9.695089      
        0.10               5.016308              41668                  1                    1                39.428571            42.714286             0.548682             0.021570             3.150791      
        0.10               5.016308              41668                  1                    1                42.714286            46.000000             0.565610             0.006773             0.795929      
        0.20               5.016308              42238                  1                    1                 0.000000             3.266667             0.099256             4.372800            95.621356      
        0.20               5.016308              42238                  1                    1                 3.266667             6.533333             0.372979             3.153653            295.219124     
        0.20               5.016308              42238                  1                    1                 6.533333             9.800000             0.462324             3.855599            396.466241     
        0.20               5.016308              42238                  1                    1                 9.800000            13.066667             0.512477             5.667152            663.185259     
        0.20               5.016308              42238                  1                    1                13.066667            16.333333             0.532712             2.299017            284.612415     
        0.20               5.016308              42238                  1                    1                16.333333            19.600000             0.520471             2.116101            244.773667     
        0.20               5.016308              42238                  1                    1                19.600000            22.866667             0.000000             0.000000             0.000000      
        0.20               5.016308              42238                  1                    1                22.866667            26.133333             0.736448             0.003757             0.826730      
        0.20               5.016308              42238                  1                    1                26.133333            29.400000             0.560319             0.109726            14.128332      
        0.20               5.016308              42238                  1                    1                29.400000            32.666667             0.409792             0.135182            13.720116      
        0.20               5.016308              42238                  1                    1                32.666667            35.933333             0.340873             0.117191            12.076817      
        0.20               5.016308              42238                  1                    1                35.933333            39.200000             0.315120             0.074484             5.015516      
        0.20               5.016308              42238                  1                    1                39.200000            42.466667             0.251582             0.046662             2.390246      
        0.20               5.016308              42238                  1                    1                42.466667            45.733333             0.300601             0.018804             1.556745      
        0.20               5.016308              42238                  1                    1                45.733333            49.000000             0.283841             0.002869             0.149097      
        0.30               5.016308              42560                  1                    1                 0.000000             3.133333             0.091623             3.836985            82.260861      
        0.30               5.016308              42560                  1                    1                 3.133333             6.266667             0.278625             4.082930            288.462727     
        0.30               5.016308              42560                  1                    1                 6.266667             9.400000             0.394800             3.852984            363.931918     
        0.30               5.016308              42560                  1                    1                 9.400000            12.533333             0.398162             4.633715            428.979840     
        0.30               5.016308              42560                  1                    1                12.533333            15.666667             0.394836             3.498460            305.521997     
        0.30               5.016308              42560                  1                    1                15.666667            18.800000             0.387354             1.673992            130.625707     
        0.30               5.016308              42560                  1                    1                18.800000            21.933333             0.000000             0.000000             0.000000      
        0.30               5.016308              42560                  1                    1                21.933333            25.066667             0.634323             0.001282             0.125029      
        0.30               5.016308              42560                  1                    1                25.066667            28.200000             0.511885             0.094104            12.680306      
        0.30               5.016308              42560                  1                    1                28.200000            31.333333             0.415329             0.161929            17.735240      
