        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.20               5.016308              43027                  1                    1                40.733333            43.866667             0.359916             0.024598             2.213277      
        0.20               5.016308              43027                  1                    1                43.866667            47.000000             0.438464             0.004454             0.488187      
        0.30               5.016308              43460                  1                    1                 0.000000             3.214286             0.121583             4.412858            134.132648     
        0.30               5.016308              43460                  1                    1                 3.214286             6.428571             0.274222             3.355000            230.003499     
        0.30               5.016308              43460                  1                    1                 6.428571             9.642857             0.388504             4.408425            428.172460     
        0.30               5.016308              43460                  1                    1                 9.642857            12.857143             0.380857             5.460560            519.923028     
        0.30               5.016308              43460                  1                    1                12.857143            16.071429             0.401036             2.230257            223.603490     
        0.30               5.016308              43460                  1                    1                16.071429            19.285714             0.387783             1.527748            148.108665     
        0.30               5.016308              43460                  1                    1                19.285714            22.500000             0.000000             0.000000             0.000000      
        0.30               5.016308              43460                  1                    1                22.500000            25.714286             0.503220             0.030759             3.869637      
        0.30               5.016308              43460                  1                    1                25.714286            28.928571             0.526579             0.126304            16.627227      
        0.30               5.016308              43460                  1                    1                28.928571            32.142857             0.471381             0.237259            27.959804      
        0.30               5.016308              43460                  1                    1                32.142857            35.357143             0.293766             0.156500            11.493595      
        0.30               5.016308              43460                  1                    1                35.357143            38.571429             0.243390             0.075339             4.584183      
        0.30               5.016308              43460                  1                    1                38.571429            41.785714             0.132252             0.034000             1.124149      
        0.30               5.016308              43460                  1                    1                41.785714            45.000000             0.132038             0.007957             0.262657      
        0.40               5.016308              43807                  1                    1                 0.000000             3.214286             0.156077             4.199629            163.866810     
        0.40               5.016308              43807                  1                    1                 3.214286             6.428571             0.259299             3.474576            225.238382     
        0.40               5.016308              43807                  1                    1                 6.428571             9.642857             0.338023             3.938583            332.833163     
        0.40               5.016308              43807                  1                    1                 9.642857            12.857143             0.302558             5.496413            415.745928     
        0.40               5.016308              43807                  1                    1                12.857143            16.071429             0.291606             1.955327            142.546495     
        0.40               5.016308              43807                  1                    1                16.071429            19.285714             0.297930             0.859510            64.018406      
        0.40               5.016308              43807                  1                    1                19.285714            22.500000             0.000000             0.000000             0.000000      
        0.40               5.016308              43807                  1                    1                22.500000            25.714286             0.570500             0.041908             5.977064      
        0.40               5.016308              43807                  1                    1                25.714286            28.928571             0.472414             0.124850            14.745191      
        0.40               5.016308              43807                  1                    1                28.928571            32.142857             0.400493             0.209919            21.017775      
        0.40               5.016308              43807                  1                    1                32.142857            35.357143             0.207717             0.154119             8.003325      
        0.40               5.016308              43807                  1                    1                35.357143            38.571429             0.094871             0.061039             1.447725      
        0.40               5.016308              43807                  1                    1                38.571429            41.785714             0.089738             0.022173             0.497448      
        0.40               5.016308              43807                  1                    1                41.785714            45.000000            -0.146662             0.002437            -0.089343      
        0.50               5.016308              44035                  2                    2                 0.000000             3.307692             0.152414             4.610734            175.684546     
        0.50               5.016308              44035                  2                    2                 3.307692             6.615385             0.253821             2.531440            160.633248     
        0.50               5.016308              44035                  2                    2                 6.615385             9.923077             0.275501             3.857678            265.698168     
        0.50               5.016308              44035                  2                    2                 9.923077            13.230769             0.224665             5.079212            285.279723     
        0.50               5.016308              44035                  2                    2                13.230769            16.538462             0.194877             1.516120            73.864036      
        0.50               5.016308              44035                  2                    2                16.538462            19.846154             0.246653             0.645080            39.777754      
        0.50               5.016308              44035                  2                    2                19.846154            23.153846             0.551339             0.024266             3.344640      
        0.50               5.016308              44035                  2                    2                23.153846            26.461538             0.542457             0.150929            20.468127      
        0.50               5.016308              44035                  2                    2                26.461538            29.769231             0.427251             0.208152            22.233246      
        0.50               5.016308              44035                  2                    2                29.769231            33.076923             0.199783             0.175578             8.769388      
        0.50               5.016308              44035                  2                    2                33.076923            36.384615             0.124250             0.094408             2.932545      
        0.50               5.016308              44035                  2                    2                36.384615            39.692308            -0.036253             0.055027            -0.498719      
        0.50               5.016308              44035                  2                    2                39.692308            43.000000             0.245122             0.007525             0.461119      
        0.60               5.016308              44095                  4                    4                 0.000000             3.266667             0.152787             4.329379            165.368613     
        0.60               5.016308              44095                  4                    4                 3.266667             6.533333             0.216132             2.696683            145.709908     
        0.60               5.016308              44095                  4                    4                 6.533333             9.800000             0.225479             3.451755            194.574167     
        0.60               5.016308              44095                  4                    4                 9.800000            13.066667             0.191214             4.571990            218.556563     
        0.60               5.016308              44095                  4                    4                13.066667            16.333333             0.173258             1.117472            48.402687      
        0.60               5.016308              44095                  4                    4                16.333333            19.600000             0.196886             0.465191            22.897433      
        0.60               5.016308              44095                  4                    4                19.600000            22.866667             0.514240             0.166011            21.342401      
        0.60               5.016308              44095                  4                    4                22.866667            26.133333             0.308065             0.147591            11.366882      
        0.60               5.016308              44095                  4                    4                26.133333            29.400000             0.243110             0.164877            10.020771      
        0.60               5.016308              44095                  4                    4                29.400000            32.666667             0.201724             0.137102             6.914209      
        0.60               5.016308              44095                  4                    4                32.666667            35.933333             0.103501             0.096961             2.508870      
        0.60               5.016308              44095                  4                    4                35.933333            39.200000             0.062685             0.031407             0.492178      
        0.60               5.016308              44095                  4                    4                39.200000            42.466667             0.169478             0.005066             0.214659      
        0.60               5.016308              44095                  4                    4                42.466667            45.733333             0.116996             0.000892             0.026105      
        0.60               5.016308              44095                  4                    4                45.733333            49.000000             0.020682             0.001731             0.008951      
        0.70               5.016308              44137                  1                    1                 0.000000             3.363636             0.161753             4.396479            177.785614     
        0.70               5.016308              44137                  1                    1                 3.363636             6.727273             0.183105             2.171788            99.416067      
        0.70               5.016308              44137                  1                    1                 6.727273            10.090909             0.198658             4.027788            200.037772     
        0.70               5.016308              44137                  1                    1                10.090909            13.454545             0.197656             1.933646            95.549263      
        0.70               5.016308              44137                  1                    1                13.454545            16.818182             0.300752             0.283646            21.326795      
        0.70               5.016308              44137                  1                    1                16.818182            20.181818             0.221000             0.110919             6.128302      
        0.70               5.016308              44137                  1                    1                20.181818            23.545455             0.362287             0.201201            18.223155      
        0.70               5.016308              44137                  1                    1                23.545455            26.909091             0.255417             0.154295             9.852409      
        0.70               5.016308              44137                  1                    1                26.909091            30.272727             0.147400             0.098252             3.620605      
        0.70               5.016308              44137                  1                    1                30.272727            33.636364             0.089365             0.022618             0.505320      
        0.70               5.016308              44137                  1                    1                33.636364            37.000000             0.072453             0.005940             0.107600      
        0.80               5.016308              44050                  2                    2                 0.000000             3.300000             0.150869             4.059042            153.096075     
        0.80               5.016308              44050                  2                    2                 3.300000             6.600000             0.173573             2.256599            97.921286      
        0.80               5.016308              44050                  2                    2                 6.600000             9.900000             0.207041             3.199808            165.622568     
        0.80               5.016308              44050                  2                    2                 9.900000            13.200000             0.242081             1.158645            70.121433      
        0.80               5.016308              44050                  2                    2                13.200000            16.500000             0.430813             0.154855            16.678342      
        0.80               5.016308              44050                  2                    2                16.500000            19.800000             0.312260             0.177317            13.842267      
        0.80               5.016308              44050                  2                    2                19.800000            23.100000             0.254906             0.170787            10.883621      
        0.80               5.016308              44050                  2                    2                23.100000            26.400000             0.146466             0.111869             4.096236      
        0.80               5.016308              44050                  2                    2                26.400000            29.700000            -0.022456             0.045501            -0.255442      
        0.80               5.016308              44050                  2                    2                29.700000            33.000000            -0.114908             0.004293            -0.123339      
        0.90               5.016308              44049                  1                    1                 0.000000             3.300000             0.118619             4.028126            119.452947     
        0.90               5.016308              44049                  1                    1                 3.300000             6.600000             0.181815             2.263332            102.877055     
        0.90               5.016308              44049                  1                    1                 6.600000             9.900000             0.217494             2.955245            160.686959     
        0.90               5.016308              44049                  1                    1                 9.900000            13.200000             0.276760             0.751193            51.975115      
        0.90               5.016308              44049                  1                    1                13.200000            16.500000             0.360556             0.201359            18.150287      
        0.90               5.016308              44049                  1                    1                16.500000            19.800000             0.235909             0.229193            13.517183      
        0.90               5.016308              44049                  1                    1                19.800000            23.100000             0.163205             0.174694             7.127732      
        0.90               5.016308              44049                  1                    1                23.100000            26.400000            -0.017499             0.067312            -0.294468      
        0.90               5.016308              44049                  1                    1                26.400000            29.700000            -0.000253             0.021491            -0.001358      
        0.90               5.016308              44049                  1                    1                29.700000            33.000000             0.099047             0.005741             0.142155      
        1.00               5.016308              43971                  4                    4                 0.000000             3.444444             0.111261             4.368269            121.505006     
        1.00               5.016308              43971                  4                    4                 3.444444             6.888889             0.168247             1.672065            70.330161      
        1.00               5.016308              43971                  4                    4                 6.888889            10.333333             0.229158             3.065992            175.648948     
        1.00               5.016308              43971                  4                    4                10.333333            13.777778             0.417507             0.187760            19.597784      
        1.00               5.016308              43971                  4                    4                13.777778            17.222222             0.337287             0.202105            17.041828      
        1.00               5.016308              43971                  4                    4                17.222222            20.666667             0.283881             0.195432            13.869884      
        1.00               5.016308              43971                  4                    4                20.666667            24.111111             0.143933             0.118982             4.281340      
        1.00               5.016308              43971                  4                    4                24.111111            27.555556             0.014294             0.046100             0.164735      
        1.00               5.016308              43971                  4                    4                27.555556            31.000000            -0.078697             0.010479            -0.206157      
        1.00               5.016308              43971                  4                    3                 0.000000             3.037037             0.196912             0.050529             2.487453      
        1.00               5.016308              43971                  4                    3                 3.037037             6.074074            -0.269350             0.092637            -6.237949      
        1.00               5.016308              43971                  4                    3                 6.074074             9.111111             0.101075             0.060635             1.532168      
        1.00               5.016308              43971                  4                    3                 9.111111            12.148148            -0.180981             0.043311            -1.959607      
        1.00               5.016308              43971                  4                    3                12.148148            15.185185             0.163972             0.011229             0.460298      
        1.00               5.016308              43971                  4                    3                15.185185            18.222222            -0.319560             0.020671            -1.651410      
        1.00               5.016308              43971                  4                    3                18.222222            21.259259             0.045115             0.011661             0.131517      
        1.00               5.016308              43971                  4                    3                21.259259            24.296296             0.082704             0.020212             0.417896      
        1.00               5.016308              43971                  4                    3                24.296296            27.333333            -0.095684             0.016348            -0.391052      
        1.00               5.016308              43971                  4                    3                27.333333            30.370370            -0.154264             0.026594            -1.025635      
        1.00               5.016308              43971                  4                    3                30.370370            33.407407             0.115882             0.021655             0.627365      
        1.00               5.016308              43971                  4                    3                33.407407            36.444444             0.047453             0.008788             0.104251      
        1.00               5.016308              43971                  4                    3                36.444444            39.481481            -0.010339             0.005053            -0.013061      
        1.00               5.016308              43971                  4                    3                39.481481            42.518519             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                42.518519            45.555556             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                45.555556            48.592593             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                48.592593            51.629630             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                51.629630            54.666667             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                54.666667            57.703704             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                57.703704            60.740741             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                60.740741            63.777778             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                63.777778            66.814815             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                66.814815            69.851852             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                69.851852            72.888889             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                72.888889            75.925926             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                75.925926            78.962963             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                78.962963            82.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                82.000000            85.037037             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                85.037037            88.074074             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                88.074074            91.111111             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                91.111111            94.148148             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                94.148148            97.185185             0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                97.185185            100.222222            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                100.222222           103.259259            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                103.259259           106.296296            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                106.296296           109.333333            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                109.333333           112.370370            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                112.370370           115.407407            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                115.407407           118.444444            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                118.444444           121.481481            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                121.481481           124.518519            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                124.518519           127.555556            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                127.555556           130.592593            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                130.592593           133.629630            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                133.629630           136.666667            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                136.666667           139.703704            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                139.703704           142.740741            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                142.740741           145.777778            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                145.777778           148.814815            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                148.814815           151.851852            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                151.851852           154.888889            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                154.888889           157.925926            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                157.925926           160.962963            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                160.962963           164.000000            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                164.000000           167.037037            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                167.037037           170.074074            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                170.074074           173.111111            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                173.111111           176.148148            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                176.148148           179.185185            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                179.185185           182.222222            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                182.222222           185.259259            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                185.259259           188.296296            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                188.296296           191.333333            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                191.333333           194.370370            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                194.370370           197.407407            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                197.407407           200.444444            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                200.444444           203.481481            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                203.481481           206.518519            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                206.518519           209.555556            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                209.555556           212.592593            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                212.592593           215.629630            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                215.629630           218.666667            0.000000             0.000000             0.000000      
        1.00               5.016308              43971                  4                    3                218.666667           221.703704            0.000000             0.000000             0.000000      
