        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.10               5.016308              40425                  1                    1                16.071429            19.285714             0.737916             1.799536            265.581283     
        0.10               5.016308              40425                  1                    1                19.285714            22.500000             0.000000             0.000000             0.000000      
        0.10               5.016308              40425                  1                    1                22.500000            25.714286             0.773696             0.046146             7.140585      
        0.10               5.016308              40425                  1                    1                25.714286            28.928571             0.680872             0.085337            11.620758      
        0.10               5.016308              40425                  1                    1                28.928571            32.142857             0.581368             0.090138            10.480711      
        0.10               5.016308              40425                  1                    1                32.142857            35.357143             0.606841             0.100229            12.164647      
        0.10               5.016308              40425                  1                    1                35.357143            38.571429             0.509848             0.074679             7.615012      
        0.10               5.016308              40425                  1                    1                38.571429            41.785714             0.563352             0.040986             4.617942      
        0.10               5.016308              40425                  1                    1                41.785714            45.000000             0.705259             0.006594             0.930026      
        0.20               5.016308              40877                  1                    1                 0.000000             3.200000             0.104304             3.775553            78.761061      
        0.20               5.016308              40877                  1                    1                 3.200000             6.400000             0.296693             3.687436            218.807481     
        0.20               5.016308              40877                  1                    1                 6.400000             9.600000             0.482844             4.012940            387.524929     
        0.20               5.016308              40877                  1                    1                 9.600000            12.800000             0.524502             5.790371            607.411867     
        0.20               5.016308              40877                  1                    1                12.800000            16.000000             0.507516             2.100239            213.181138     
        0.20               5.016308              40877                  1                    1                16.000000            19.200000             0.526328             2.225835            234.303764     
        0.20               5.016308              40877                  1                    1                19.200000            22.400000             0.000000             0.000000             0.000000      
        0.20               5.016308              40877                  1                    1                22.400000            25.600000             0.571936             0.017543             2.006749      
        0.20               5.016308              40877                  1                    1                25.600000            28.800000             0.558272             0.080895             9.032310      
        0.20               5.016308              40877                  1                    1                28.800000            32.000000             0.469121             0.143284            13.443464      
        0.20               5.016308              40877                  1                    1                32.000000            35.200000             0.376543             0.098108             7.388362      
        0.20               5.016308              40877                  1                    1                35.200000            38.400000             0.285131             0.089455             5.101289      
        0.20               5.016308              40877                  1                    1                38.400000            41.600000             0.279568             0.048964             2.737731      
        0.20               5.016308              40877                  1                    1                41.600000            44.800000             0.355813             0.015409             1.096535      
        0.20               5.016308              40877                  1                    1                44.800000            48.000000             0.365086             0.006452             0.471099      
        0.30               5.016308              41303                  1                    1                 0.000000             3.133333             0.099933             4.051716            80.979963      
        0.30               5.016308              41303                  1                    1                 3.133333             6.266667             0.278606             3.576674            199.296729     
        0.30               5.016308              41303                  1                    1                 6.266667             9.400000             0.393337             4.337305            341.204866     
        0.30               5.016308              41303                  1                    1                 9.400000            12.533333             0.399058             4.211289            336.109863     
        0.30               5.016308              41303                  1                    1                12.533333            15.666667             0.382396             3.461208            264.710763     
        0.30               5.016308              41303                  1                    1                15.666667            18.800000             0.397917             1.727389            137.471449     
        0.30               5.016308              41303                  1                    1                18.800000            21.933333             0.294133             0.030782             1.810783      
        0.30               5.016308              41303                  1                    1                21.933333            25.066667             0.794391             0.001964             0.312039      
        0.30               5.016308              41303                  1                    1                25.066667            28.200000             0.510142             0.070305             7.173098      
        0.30               5.016308              41303                  1                    1                28.200000            31.333333             0.466831             0.185091            17.281276      
        0.30               5.016308              41303                  1                    1                31.333333            34.466667             0.298278             0.180372            10.760177      
        0.30               5.016308              41303                  1                    1                34.466667            37.600000             0.214739             0.120125             5.159132      
        0.30               5.016308              41303                  1                    1                37.600000            40.733333             0.174656             0.063599             2.221588      
        0.30               5.016308              41303                  1                    1                40.733333            43.866667             0.286882             0.021864             1.254485      
        0.30               5.016308              41303                  1                    1                43.866667            47.000000             0.625437             0.006041             0.755614      
        0.40               5.016308              41756                  2                    2                 0.000000             3.250000             0.147739             4.143109            122.419524     
        0.40               5.016308              41756                  2                    2                 3.250000             6.500000             0.258300             3.160618            163.277824     
        0.40               5.016308              41756                  2                    2                 6.500000             9.750000             0.336479             3.589069            241.529333     
        0.40               5.016308              41756                  2                    2                 9.750000            13.000000             0.290870             5.193383            302.119949     
        0.40               5.016308              41756                  2                    2                13.000000            16.250000             0.290085             1.676875            97.287213      
        0.40               5.016308              41756                  2                    2                16.250000            19.500000             0.333344             0.666369            44.426054      
        0.40               5.016308              41756                  2                    2                19.500000            22.750000             0.000000             0.000000             0.000000      
        0.40               5.016308              41756                  2                    2                22.750000            26.000000             0.531139             0.083661             8.887160      
        0.40               5.016308              41756                  2                    2                26.000000            29.250000             0.491210             0.217540            21.371530      
        0.40               5.016308              41756                  2                    2                29.250000            32.500000             0.324621             0.218617            14.193516      
        0.40               5.016308              41756                  2                    2                32.500000            35.750000             0.139270             0.127088             3.539925      
        0.40               5.016308              41756                  2                    2                35.750000            39.000000             0.108022             0.055742             1.204278      
        0.40               5.016308              41756                  2                    2                39.000000            42.250000             0.270499             0.017427             0.942812      
        0.40               5.016308              41756                  2                    2                42.250000            45.500000             0.461167             0.005452             0.502841      
        0.40               5.016308              41756                  2                    2                45.500000            48.750000             0.642606             0.003071             0.394742      
        0.40               5.016308              41756                  2                    2                48.750000            52.000000             0.141684             0.001697             0.048088      
        0.50               5.016308              42204                  2                    2                 0.000000             3.100000             0.064045             4.028682            51.603607      
        0.50               5.016308              42204                  2                    2                 3.100000             6.200000             0.104741             3.261634            68.325552      
        0.50               5.016308              42204                  2                    2                 6.200000             9.300000             0.186259             3.205049            119.393787     
        0.50               5.016308              42204                  2                    2                 9.300000            12.400000             0.143489             3.035221            87.104224      
        0.50               5.016308              42204                  2                    2                12.400000            15.500000             0.107293             2.503982            53.732143      
        0.50               5.016308              42204                  2                    2                15.500000            18.600000             0.049030             0.942338             9.240602      
        0.50               5.016308              42204                  2                    2                18.600000            21.700000            -0.213748             0.367960            -15.730179     
        0.50               5.016308              42204                  2                    2                21.700000            24.800000            -0.219336             0.478003            -20.968646     
        0.50               5.016308              42204                  2                    2                24.800000            27.900000            -0.274322             0.463769            -25.444423     
        0.50               5.016308              42204                  2                    2                27.900000            31.000000             0.075560             0.225904             3.413867      
        0.50               5.016308              42204                  2                    2                31.000000            34.100000             0.071990             0.179260             2.580977      
        0.50               5.016308              42204                  2                    2                34.100000            37.200000             0.075631             0.083912             1.269268      
        0.50               5.016308              42204                  2                    2                37.200000            40.300000             0.140173             0.055996             1.569829      
        0.50               5.016308              42204                  2                    2                40.300000            43.400000             0.276417             0.017533             0.969304      
        0.50               5.016308              42204                  2                    2                43.400000            46.500000             0.164511             0.007807             0.256864      
        0.50               5.016308              42204                  2                    2                46.500000            49.600000            -0.072945             0.005446            -0.079455      
        0.50               5.016308              42204                  2                    2                49.600000            52.700000             0.535437             0.003241             0.347081      
        0.50               5.016308              42204                  2                    2                52.700000            55.800000            -0.073231             0.008237            -0.120634      
        0.50               5.016308              42204                  2                    2                55.800000            58.900000             0.575072             0.004181             0.480876      
        0.50               5.016308              42204                  2                    2                58.900000            62.000000            -0.046321             0.001475            -0.013663      
        0.60               5.016308              42472                  2                    2                 0.000000             3.266667             0.181724             3.897961            141.670743     
        0.60               5.016308              42472                  2                    2                 3.266667             6.533333             0.191549             2.744764            105.151582     
        0.60               5.016308              42472                  2                    2                 6.533333             9.800000             0.234366             3.057194            143.300368     
        0.60               5.016308              42472                  2                    2                 9.800000            13.066667             0.209234             3.944259            165.054669     
        0.60               5.016308              42472                  2                    2                13.066667            16.333333             0.173815             1.096488            38.117313      
        0.60               5.016308              42472                  2                    2                16.333333            19.600000             0.151694             0.202673             6.148880      
        0.60               5.016308              42472                  2                    2                19.600000            22.866667             0.249676             0.030363             1.516196      
        0.60               5.016308              42472                  2                    2                22.866667            26.133333             0.283629             0.068500             3.885724      
        0.60               5.016308              42472                  2                    2                26.133333            29.400000             0.177924             0.115123             4.096643      
        0.60               5.016308              42472                  2                    2                29.400000            32.666667             0.223694             0.113739             5.088526      
        0.60               5.016308              42472                  2                    2                32.666667            35.933333             0.087305             0.086458             1.509644      
        0.60               5.016308              42472                  2                    2                35.933333            39.200000             0.085588             0.037991             0.650317      
        0.60               5.016308              42472                  2                    2                39.200000            42.466667            -0.007556             0.019531            -0.029514      
        0.60               5.016308              42472                  2                    2                42.466667            45.733333             0.278136             0.004740             0.263652      
        0.60               5.016308              42472                  2                    2                45.733333            49.000000             0.199143             0.002093             0.083360      
        0.70               5.016308              42719                  1                    1                 0.000000             3.300000             0.173037             3.873818            134.062518     
        0.70               5.016308              42719                  1                    1                 3.300000             6.600000             0.191364             2.292528            87.741443      
        0.70               5.016308              42719                  1                    1                 6.600000             9.900000             0.211205             2.929832            123.758858     
        0.70               5.016308              42719                  1                    1                 9.900000            13.200000             0.320845             0.580664            37.260690      
        0.70               5.016308              42719                  1                    1                13.200000            16.500000             0.417419             0.188083            15.701856      
        0.70               5.016308              42719                  1                    1                16.500000            19.800000             0.251609             0.192876             9.705897      
        0.70               5.016308              42719                  1                    1                19.800000            23.100000             0.199048             0.169845             6.761469      
        0.70               5.016308              42719                  1                    1                23.100000            26.400000             0.085761             0.062652             1.074616      
        0.70               5.016308              42719                  1                    1                26.400000            29.700000             0.120266             0.017225             0.414307      
        0.70               5.016308              42719                  1                    1                29.700000            33.000000            -0.277299             0.001351            -0.074905      
        0.80               5.016308              42869                  2                    2                 0.000000             3.166667             0.139351             3.359576            93.632101      
        0.80               5.016308              42869                  2                    2                 3.166667             6.333333             0.168836             3.001595            101.355538     
        0.80               5.016308              42869                  2                    2                 6.333333             9.500000             0.201857             3.194718            128.975350     
        0.80               5.016308              42869                  2                    2                 9.500000            12.666667             0.217133             1.135255            49.300314      
        0.80               5.016308              42869                  2                    2                12.666667            15.833333             0.231399             0.299975            13.882753      
        0.80               5.016308              42869                  2                    2                15.833333            19.000000             0.256161             0.238793            12.233895      
        0.80               5.016308              42869                  2                    2                19.000000            22.166667             0.217696             0.188683             8.215075      
        0.80               5.016308              42869                  2                    2                22.166667            25.333333             0.216594             0.115140             4.987717      
        0.80               5.016308              42869                  2                    2                25.333333            28.500000             0.107497             0.060215             1.294601      
        0.80               5.016308              42869                  2                    2                28.500000            31.666667             0.168878             0.026044             0.879637      
        0.80               5.016308              42869                  2                    2                31.666667            34.833333             0.199123             0.010761             0.428535      
        0.80               5.016308              42869                  2                    2                34.833333            38.000000             0.284251             0.002271             0.129121      
        0.90               5.016308              42934                  3                    3                 0.000000             3.333333             0.139399             4.044284            112.754157     
        0.90               5.016308              42934                  3                    3                 3.333333             6.666667             0.158877             1.934797            61.478884      
        0.90               5.016308              42934                  3                    3                 6.666667            10.000000             0.173025             2.664279            92.197485      
        0.90               5.016308              42934                  3                    3                10.000000            13.333333             0.294716             0.751611            44.302333      
        0.90               5.016308              42934                  3                    3                13.333333            16.666667             0.430376             0.203441            17.511245      
        0.90               5.016308              42934                  3                    3                16.666667            20.000000             0.269862             0.253745            13.695241      
        0.90               5.016308              42934                  3                    3                20.000000            23.333333             0.041428             0.167686             1.389378      
        0.90               5.016308              42934                  3                    3                23.333333            26.666667             0.041122             0.063774             0.524504      
        0.90               5.016308              42934                  3                    3                26.666667            30.000000             0.027896             0.012683             0.070761      
        0.90               5.016308              42934                  3                    1                 0.000000             3.048193             0.396150             0.405353            32.116130      
        0.90               5.016308              42934                  3                    1                 3.048193             6.096386             0.058160             0.162141             1.886040      
        0.90               5.016308              42934                  3                    1                 6.096386             9.144578            -0.060117             0.037833            -0.454882      
        0.90               5.016308              42934                  3                    1                 9.144578            12.192771             0.126362             0.034745             0.878080      
        0.90               5.016308              42934                  3                    1                12.192771            15.240964             0.618796             0.009008             1.114805      
        0.90               5.016308              42934                  3                    1                15.240964            18.289157             0.008274             0.012283             0.020326      
        0.90               5.016308              42934                  3                    1                18.289157            21.337349            -0.593554             0.008315            -0.987073      
        0.90               5.016308              42934                  3                    1                21.337349            24.385542            -0.263477             0.016214            -0.854411      
        0.90               5.016308              42934                  3                    1                24.385542            27.433735            -0.262187             0.014307            -0.750200      
        0.90               5.016308              42934                  3                    1                27.433735            30.481928             0.111428             0.007111             0.158483      
        0.90               5.016308              42934                  3                    1                30.481928            33.530120             0.064376             0.002574             0.033136      
        0.90               5.016308              42934                  3                    1                33.530120            36.578313             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                36.578313            39.626506             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                39.626506            42.674699             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                42.674699            45.722892             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                45.722892            48.771084             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                48.771084            51.819277             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                51.819277            54.867470             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                54.867470            57.915663             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                57.915663            60.963855             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                60.963855            64.012048             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                64.012048            67.060241             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                67.060241            70.108434             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                70.108434            73.156627             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                73.156627            76.204819             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                76.204819            79.253012             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                79.253012            82.301205             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                82.301205            85.349398             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                85.349398            88.397590             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                88.397590            91.445783             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                91.445783            94.493976             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                94.493976            97.542169             0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                97.542169            100.590361            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                100.590361           103.638554            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                103.638554           106.686747            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                106.686747           109.734940            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                109.734940           112.783133            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                112.783133           115.831325            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                115.831325           118.879518            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                118.879518           121.927711            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                121.927711           124.975904            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                124.975904           128.024096            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                128.024096           131.072289            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                131.072289           134.120482            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                134.120482           137.168675            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                137.168675           140.216867            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                140.216867           143.265060            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                143.265060           146.313253            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                146.313253           149.361446            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                149.361446           152.409639            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                152.409639           155.457831            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                155.457831           158.506024            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                158.506024           161.554217            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                161.554217           164.602410            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                164.602410           167.650602            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                167.650602           170.698795            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                170.698795           173.746988            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                173.746988           176.795181            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                176.795181           179.843373            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                179.843373           182.891566            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                182.891566           185.939759            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                185.939759           188.987952            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                188.987952           192.036145            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                192.036145           195.084337            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                195.084337           198.132530            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                198.132530           201.180723            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                201.180723           204.228916            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                204.228916           207.277108            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                207.277108           210.325301            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                210.325301           213.373494            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                213.373494           216.421687            0.000000             0.000000             0.000000      
        0.90               5.016308              42934                  3                    1                216.421687           219.469880            0.000000             0.000000             0.000000      
