        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              36779             6157.352875     
        0.10               5.016308              36820             5312.895623     
        0.20               5.016308              37179             4309.954540     
        0.30               5.016308              37642             3300.774463     
        0.40               5.016308              38195             2646.222773     
        0.50               5.016308              38654             2061.970237     
        0.60               5.016308              38975             1753.845476     
        0.70               5.016308              39323             1409.618356     
        0.80               5.016308              39624             1281.031686     
        0.90               5.016308              39865             1208.870192     
        1.00               5.016308              40164             1004.931137     
        1.10               5.016308              40299              835.681220     
        1.20               5.016308              40504              726.850289     
        1.30               5.016308              40602              648.488302     
        1.40               5.016308              40771              658.960149     
        1.50               5.016308              40876              556.557978     
        1.60               5.016308              40808              697.307744     
        1.70               5.016308              40647              545.067997     
        1.80               5.016308              40594              540.992029     
        1.90               5.016308              40405              452.287286     
        2.00               5.016308              40199              550.305799     
        2.10               5.016308              40110              618.653250     
        2.20               5.016308              40087              480.817173     
        2.30               5.016308              40049              617.225187     
        2.40               5.016308              39943              668.076680     
        2.50               5.016308              40008              744.914372     
        2.60               5.016308              39945              778.166546     
        2.70               5.016308              39921              799.252568     
        2.80               5.016308              39891              979.619007     
        2.90               5.016308              39855             1054.990653     
        3.00               5.016308              39808              948.882502     
        3.10               5.016308              39779              863.603952     
        3.20               5.016308              39661              848.722242     
        3.30               5.016308              39639              899.006597     
        3.40               5.016308              39573              919.664124     
        3.50               5.016308              39516              782.734903     
        3.60               5.016308              39499              735.072061     
        3.70               5.016308              39445              752.946554     
        3.80               5.016308              39468              910.358296     
        3.90               5.016308              39527              967.934265     
        4.00               5.016308              39635              845.859238     
        4.10               5.016308              39708              822.292889     
        4.20               5.016308              39680              636.409215     
        4.30               5.016308              39762              528.276786     
        4.40               5.016308              39845              570.698910     
        4.50               5.016308              39905              613.641574     
        4.60               5.016308              39942              652.205269     
        4.70               5.016308              39899              728.229647     
        4.80               5.016308              39979              718.944438     
        4.90               5.016308              39914              661.458039     
        5.00               5.016308              39812              675.596764     
        5.10               5.016308              39919              602.897481     
        5.20               5.016308              40014              736.645927     
        5.30               5.016308              40025              790.314194     
        5.40               5.016308              40082              805.655413     
        5.50               5.016308              40117              765.323992     
        5.60               5.016308              40039              664.032464     
        5.70               5.016308              40026              609.596335     
        5.80               5.016308              40033              789.027956     
        5.90               5.016308              40012              664.240515     
        6.00               5.016308              39984              669.059601     
        6.10               5.016308              39962              691.537630     
        6.20               5.016308              39869              609.069033     
        6.30               5.016308              39812              643.070122     
        6.40               5.016308              39803              770.300981     
        6.50               5.016308              39803              700.475008     
        6.60               5.016308              39853              774.891367     
        6.70               5.016308              40007              859.011345     
        6.80               5.016308              39957              873.275657     
        6.90               5.016308              39986              900.630554     
        7.00               5.016308              39927              990.168572     
        7.10               5.016308              40007              960.395579     
        7.20               5.016308              39953              962.792513     
        7.30               5.016308              39997              910.541387     
        7.40               5.016308              39939              747.619872     
        7.50               5.016308              39847              682.200745     
        7.60               5.016308              39883              584.994153     
        7.70               5.016308              39888              636.804433     
        7.80               5.016308              40039              720.490242     
        7.90               5.016308              40062              893.238983     
        8.00               5.016308              39964              720.686447     
        8.10               5.016308              39978              782.609704     
        8.20               5.016308              40018              814.234743     
        8.30               5.016308              40050              794.559683     
        8.40               5.016308              40009              690.147454     
        8.50               5.016308              39890              802.628177     
        8.60               5.016308              39799              706.803163     
