        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              33702             5165.314987     
        0.10               5.016308              33792             4422.014629     
        0.20               5.016308              34151             3552.720927     
        0.30               5.016308              34482             2993.734035     
        0.40               5.016308              34891             2305.862904     
        0.50               5.016308              35224             1934.058194     
        0.60               5.016308              35533             1622.398085     
        0.70               5.016308              35664             1405.371405     
        0.80               5.016308              35814             1220.234017     
        0.90               5.016308              35939             1114.443214     
        1.00               5.016308              35943              987.280728     
        1.10               5.016308              35963              823.601048     
        1.20               5.016308              35831              753.537820     
        1.30               5.016308              35976              743.682115     
        1.40               5.016308              35982              846.406004     
        1.50               5.016308              35920              773.512149     
        1.60               5.016308              35786              798.749846     
        1.70               5.016308              35508              798.155000     
        1.80               5.016308              35528              780.177394     
        1.90               5.016308              35481              734.514287     
        2.00               5.016308              35280              800.878635     
        2.10               5.016308              35238              925.118632     
        2.20               5.016308              35227              927.703496     
        2.30               5.016308              34978             1013.048710     
        2.40               5.016308              35013             1067.521025     
        2.50               5.016308              35097              976.762083     
        2.60               5.016308              35056             1005.824815     
        2.70               5.016308              35073              950.248176     
        2.80               5.016308              34907             1047.549855     
        2.90               5.016308              34814             1004.714473     
        3.00               5.016308              34542             1016.674415     
        3.10               5.016308              34495              924.558688     
        3.20               5.016308              34596              923.413923     
        3.30               5.016308              34600              868.755373     
        3.40               5.016308              34647              876.717700     
        3.50               5.016308              34761              954.577474     
        3.60               5.016308              34490              972.267703     
        3.70               5.016308              34550              959.498366     
        3.80               5.016308              34402              936.276321     
        3.90               5.016308              34137              974.057429     
        4.00               5.016308              34042              885.695873     
        4.10               5.016308              33957              916.022087     
        4.20               5.016308              33994              849.895706     
        4.30               5.016308              33970              891.176181     
        4.40               5.016308              34044              900.229691     
        4.50               5.016308              34082             1011.929035     
        4.60               5.016308              33873              977.869056     
        4.70               5.016308              33773             1052.094451     
        4.80               5.016308              33915             1085.744360     
        4.90               5.016308              33859             1145.140929     
        5.00               5.016308              33874             1105.422404     
        5.10               5.016308              33886              992.235562     
        5.20               5.016308              33972             1006.590932     
        5.30               5.016308              34274             1027.013532     
        5.40               5.016308              34269             1116.530924     
        5.50               5.016308              34309             1076.602942     
        5.60               5.016308              34358             1056.965349     
        5.70               5.016308              34354             1038.383199     
        5.80               5.016308              34280             1079.942810     
        5.90               5.016308              34419             1051.455601     
        6.00               5.016308              34433             1012.318455     
        6.10               5.016308              34591             1036.301353     
        6.20               5.016308              34558             1162.317732     
        6.30               5.016308              34488             1095.559831     
        6.40               5.016308              34555              974.428822     
        6.50               5.016308              34455              900.669778     
        6.60               5.016308              34651              900.777831     
        6.70               5.016308              34651              968.730777     
        6.80               5.016308              34415             1053.049341     
        6.90               5.016308              34585             1030.995642     
        7.00               5.016308              34463             1030.127222     
        7.10               5.016308              34532             1088.465590     
        7.20               5.016308              34600             1001.162670     
        7.30               5.016308              34286             1005.806858     
        7.40               5.016308              34196              919.723796     
        7.50               5.016308              34232              943.523341     
        7.60               5.016308              34212              934.113222     
        7.70               5.016308              34282              988.696539     
        7.80               5.016308              34314              973.000942     
        7.90               5.016308              34415             1025.691946     
        8.00               5.016308              34490             1084.386950     
        8.10               5.016308              34372             1038.138628     
        8.20               5.016308              34295             1078.027063     
        8.30               5.016308              34169             1062.500209     
        8.40               5.016308              34284             1043.991329     
        8.50               5.016308              34031              918.349749     
        8.60               5.016308              34070              895.523642     
        8.70               5.016308              33904              897.408805     
        8.80               5.016308              34039              937.002486     
        8.90               5.016308              34118              991.141809     
        9.00               5.016308              33846              972.128786     
        9.10               5.016308              33806              946.793909     
        9.20               5.016308              33930              970.370243     
        9.30               5.016308              34042              969.803939     
        9.40               5.016308              34072             1002.373238     
        9.50               5.016308              33994             1087.203656     
        9.60               5.016308              34092             1087.469103     
        9.70               5.016308              34102              988.829879     
        9.80               5.016308              34185              977.442431     
        9.90               5.016308              34135              974.504985     
       10.00               5.016308              34267              966.376438     
       10.10               5.016308              34040              958.995820     
       10.20               5.016308              33832              952.555602     
       10.30               5.016308              33627             1026.818061     
       10.40               5.016308              33572             1047.976475     
       10.50               5.016308              33563             1000.397517     
       10.60               5.016308              33655             1044.857777     
       10.70               5.016308              33638             1020.621744     
       10.80               5.016308              33723              896.744985     
       10.90               5.016308              33819              890.786241     
       11.00               5.016308              33835              898.873440     
       11.10               5.016308              33829              988.507869     
       11.20               5.016308              34101             1013.683567     
       11.30               5.016308              34144             1012.133860     
       11.40               5.016308              34131             1100.380410     
       11.50               5.016308              34214             1124.965848     
       11.60               5.016308              34173             1095.211262     
       11.70               5.016308              34166             1028.560126     
       11.80               5.016308              34204              995.138919     
       11.90               5.016308              34016              976.853759     
       12.00               5.016308              34155              901.617738     
       12.10               5.016308              34167              938.073282     
       12.20               5.016308              34305              965.767651     
       12.30               5.016308              34225             1020.239368     
       12.40               5.016308              34247             1018.579895     
       12.50               5.016308              34001              962.126394     
       12.60               5.016308              34177             1010.217498     
       12.70               5.016308              34075             1013.443476     
       12.80               5.016308              34109              971.200980     
       12.90               5.016308              33966             1006.587916     
       13.00               5.016308              34090              924.170029     
       13.10               5.016308              34031              993.952489     
       13.20               5.016308              33949             1019.679243     
       13.30               5.016308              33783             1042.257348     
       13.40               5.016308              33774             1045.602779     
       13.50               5.016308              33920             1019.762683     
       13.60               5.016308              33998             1025.837157     
       13.70               5.016308              33991             1011.960508     
       13.80               5.016308              33906              947.311984     
       13.90               5.016308              34070              995.378367     
       14.00               5.016308              33976              967.263296     
       14.10               5.016308              34147             1046.022222     
       14.20               5.016308              34161              985.316897     
       14.30               5.016308              34178              988.633163     
       14.40               5.016308              34245             1050.865407     
       14.50               5.016308              34329             1041.890349     
       14.60               5.016308              34568             1108.751371     
       14.70               5.016308              34473             1053.695303     
       14.80               5.016308              34806             1056.817445     
       14.90               5.016308              34745             1001.583968     
       15.00               5.016308              34868              988.785902     
       15.10               5.016308              34814              968.212960     
       15.20               5.016308              34726              965.443507     
       15.30               5.016308              34733              982.473388     
       15.40               5.016308              34469              968.007149     
       15.50               5.016308              34611             1004.198094     
       15.60               5.016308              34505             1032.842823     
       15.70               5.016308              34443              997.247035     
       15.80               5.016308              34465             1026.749009     
       15.90               5.016308              34448             1025.406151     
       16.00               5.016308              34533              984.415527     
       16.10               5.016308              34442             1006.360088     
       16.20               5.016308              34677              910.355418     
       16.30               5.016308              34464              921.257823     
       16.40               5.016308              34411              925.532667     
       16.50               5.016308              34361              974.662830     
       16.60               5.016308              34364              930.085436     
       16.70               5.016308              34160              909.685973     
       16.80               5.016308              34173              898.020010     
       16.90               5.016308              34194              958.813411     
       17.00               5.016308              33882              978.246754     
       17.10               5.016308              33867              979.503257     
       17.20               5.016308              33816              966.670289     
       17.30               5.016308              34050             1018.565266     
       17.40               5.016308              34384              961.527997     
       17.50               5.016308              34248             1014.463647     
       17.60               5.016308              34383             1061.692402     
       17.70               5.016308              34629             1047.638854     
       17.80               5.016308              34808             1035.079641     
       17.90               5.016308              34744             1070.969566     
       18.00               5.016308              34876             1045.047735     
       18.10               5.016308              35147             1039.064892     
       18.20               5.016308              35260              983.424057     
       18.30               5.016308              35120             1022.661463     
       18.40               5.016308              34877              997.243405     
       18.50               5.016308              35070              904.272509     
       18.60               5.016308              35016              805.410633     
       18.70               5.016308              35024              936.607384     
       18.80               5.016308              34792              929.280672     
       18.90               5.016308              34747              968.082666     
       19.00               5.016308              34657             1044.947269     
       19.10               5.016308              34638             1039.616298     
       19.20               5.016308              34656              931.571381     
       19.30               5.016308              34682              989.296359     
       19.40               5.016308              34592              950.039580     
       19.50               5.016308              34586              893.756726     
       19.60               5.016308              34668              950.150108     
       19.70               5.016308              34677              994.156325     
       19.80               5.016308              34778             1010.652467     
       19.90               5.016308              34679             1033.558951     
       20.00               5.016308              34518              978.690850     
       20.10               5.016308              34455              946.354175     
       20.20               5.016308              34292              980.430336     
       20.30               5.016308              34225              961.326375     
       20.40               5.016308              34206             1045.580669     
       20.50               5.016308              34162              972.485178     
       20.60               5.016308              34351              944.140823     
       20.70               5.016308              34218              947.856884     
       20.80               5.016308              34330              985.159107     
       20.90               5.016308              34426              967.012860     
       21.00               5.016308              34485              966.630720     
       21.10               5.016308              34310             1070.502987     
       21.20               5.016308              34151             1044.423363     
       21.30               5.016308              34057             1041.795429     
       21.40               5.016308              34168             1003.170062     
       21.50               5.016308              34085             1004.505041     
       21.60               5.016308              33976              973.230289     
       21.70               5.016308              33783              969.016828     
       21.80               5.016308              33826              988.411892     
       21.90               5.016308              33804             1009.507047     
       22.00               5.016308              33799              942.048814     
       22.10               5.016308              33820              986.795230     
       22.20               5.016308              34061             1043.848448     
       22.30               5.016308              33936             1045.649612     
       22.40               5.016308              33974             1015.034966     
       22.50               5.016308              33821             1000.714857     
       22.60               5.016308              33667             1046.722427     
