        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              40320             8365.416216     
        0.10               5.016308              40461             7373.301014     
        0.20               5.016308              40898             5848.307443     
        0.30               5.016308              41375             4552.862642     
        0.40               5.016308              41745             3671.347850     
        0.50               5.016308              42139             2860.631023     
        0.60               5.016308              42394             2262.695396     
        0.70               5.016308              42554             1871.963537     
        0.80               5.016308              42653             1492.946244     
        0.90               5.016308              42656             1297.033304     
        1.00               5.016308              42615             1277.105440     
        1.10               5.016308              42630             1173.129440     
        1.20               5.016308              42580             1319.589467     
        1.30               5.016308              42463             1087.253032     
        1.40               5.016308              42276              892.660334     
        1.50               5.016308              41974              868.329394     
        1.60               5.016308              41800              873.004077     
        1.70               5.016308              41444             1046.011008     
        1.80               5.016308              41389             1117.635120     
        1.90               5.016308              41270             1021.419202     
        2.00               5.016308              41144             1103.948048     
        2.10               5.016308              41032             1254.036339     
        2.20               5.016308              40849             1317.116153     
        2.30               5.016308              40912             1428.656898     
        2.40               5.016308              40873             1406.314793     
        2.50               5.016308              40961             1205.098632     
        2.60               5.016308              40836             1145.726206     
        2.70               5.016308              40736             1168.367337     
        2.80               5.016308              40694             1350.193694     
        2.90               5.016308              40595             1393.973505     
        3.00               5.016308              40608             1413.010704     
        3.10               5.016308              40591             1596.143440     
        3.20               5.016308              40554             1491.390282     
        3.30               5.016308              40672             1590.573404     
        3.40               5.016308              40707             1513.131043     
        3.50               5.016308              40703             1430.452438     
        3.60               5.016308              40813             1398.950617     
        3.70               5.016308              40911             1430.859453     
        3.80               5.016308              40986             1481.753026     
        3.90               5.016308              41218             1511.048532     
        4.00               5.016308              41417             1583.373360     
        4.10               5.016308              41569             1481.548652     
        4.20               5.016308              41618             1319.727695     
        4.30               5.016308              41690             1257.351525     
        4.40               5.016308              41570             1415.270795     
        4.50               5.016308              41599             1372.205874     
        4.60               5.016308              41514             1398.761682     
        4.70               5.016308              41530             1373.918335     
        4.80               5.016308              41378             1395.033556     
        4.90               5.016308              41171             1273.598622     
        5.00               5.016308              41126             1296.689307     
        5.10               5.016308              40844             1345.394302     
        5.20               5.016308              40777             1389.294890     
        5.30               5.016308              40724             1296.332645     
        5.40               5.016308              40646             1141.985951     
        5.50               5.016308              40510             1311.102881     
        5.60               5.016308              40698             1407.644032     
        5.70               5.016308              40716             1427.616192     
        5.80               5.016308              40720             1418.466625     
        5.90               5.016308              40641             1381.281862     
        6.00               5.016308              40511             1404.582599     
        6.10               5.016308              40786             1414.090501     
        6.20               5.016308              40829             1506.538284     
        6.30               5.016308              40784             1383.419865     
        6.40               5.016308              40967             1412.139187     
        6.50               5.016308              41014             1384.741988     
        6.60               5.016308              41051             1445.315825     
        6.70               5.016308              41145             1484.857852     
        6.80               5.016308              41086             1578.387444     
        6.90               5.016308              41161             1511.199142     
        7.00               5.016308              41126             1599.135142     
        7.10               5.016308              41122             1485.445382     
        7.20               5.016308              41107             1448.378969     
        7.30               5.016308              41100             1348.125781     
        7.40               5.016308              41059             1360.398669     
        7.50               5.016308              41155             1269.808573     
        7.60               5.016308              41142             1265.527605     
        7.70               5.016308              41243             1206.741444     
        7.80               5.016308              41255              998.340741     
        7.90               5.016308              41253             1102.395583     
        8.00               5.016308              41209             1104.679571     
