        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009              88469             40123.386850           1.699981             0.063126           17928.007970           1.170403             0.631003             0.000000             0.000000             0.000000           72848.314073           0.148363             0.064372      
        0.10               5.025009              89043             39492.118964           1.718292             0.093283           19720.808767           1.120339             0.696705             0.000000             0.000000             0.000000           71686.781163           0.140151             0.078313      
        0.20               5.025009              88366             33381.445825           1.750523             0.102923           21437.857417           1.255443             0.614665           2828.080130            1.505615             0.240952           73252.325521           0.141879             0.079510      
        0.30               5.025009              87338             17700.751531           1.793935             0.102967           42825.213403           1.347127             0.599564             0.000000             0.000000             0.000000           70373.743959           0.149985             0.086484      
        0.40               5.025009              85792             14948.423546           1.828755             0.100894           49238.895128           1.254943             0.662023             0.000000             0.000000             0.000000           66712.390219           0.162953             0.093264      
        0.50               5.025009              84232             13761.639920           1.861406             0.092869           47395.592900           1.309742             0.639630           1010.028618            0.209895             0.099481           68732.447455           0.175987             0.101681      
        0.60               5.025009              82753             14014.147075           1.885737             0.084676           45855.299257           1.311539             0.632315           1818.051512            0.222766             0.112873           69212.211049           0.188218             0.106661      
        0.70               5.025009              81999             13382.879189           1.907736             0.081876           42850.464119           1.384116             0.596451            732.270748            0.263564             0.091425           73934.094838           0.202424             0.111932      
        0.80               5.025009              81321             14721.167107           1.910514             0.087422           45047.276363           1.270643             0.655766           1994.806521            0.222578             0.107916           69136.458902           0.205275             0.109704      
        0.90               5.025009              80616             15933.201449           1.917694             0.090540           38179.081761           1.382040             0.594721           1388.789350            0.240497             0.112231           75398.636334           0.216794             0.115013      
        1.00               5.025009              79891             16463.466473           1.927966             0.085532           33785.457272           1.481436             0.526059           2525.071545            0.281972             0.138018           78125.713603           0.223947             0.116441      
        1.10               5.025009              79465             16513.967904           1.942719             0.086721           34138.967289           1.451626             0.561727            580.766455            0.222120             0.096823           79666.007245           0.228855             0.117353      
        1.20               5.025009              79109             17751.252961           1.947581             0.077939           31790.650752           1.465242             0.566410            479.763594            0.312654             0.134695           80878.041587           0.231175             0.112738      
        1.30               5.025009              79258             19190.543742           1.943509             0.084923           23003.401775           1.397489             0.603707           7625.716066            1.542675             0.501714           81080.047310           0.231771             0.111669      
        1.40               5.025009              79115             20099.569498           1.943624             0.078946           21690.364572           1.406569             0.595003           7322.707481            1.540004             0.498404           81787.067343           0.234120             0.114938      
        1.50               5.025009              78829             19796.560913           1.944075             0.078262           22498.387466           1.379477             0.619711           8787.248977            1.341148             0.670124           79817.511538           0.234197             0.113079      
        1.60               5.025009              78910             20579.333092           1.944232             0.082757           21589.361710           1.393464             0.619534           6893.445318            1.562644             0.468966           81837.568774           0.233792             0.112365      
        1.70               5.025009              79087             21942.871726           1.945005             0.081883           20175.321645           1.398639             0.608408           6312.678863            1.547362             0.469728           82468.836660           0.234452             0.109179      
        1.80               5.025009              78852             20831.840246           1.943131             0.078172           21766.116718           1.373327             0.621931           6565.186017            1.578173             0.455248           81736.565912           0.235733             0.110697      
        1.90               5.025009              78671             20604.583807           1.945878             0.069474           22927.649629           1.343574             0.635638           6893.445318            1.456311             0.597076           80474.030139           0.236871             0.109725      
        2.00               5.025009              78400             21690.364572           1.944781             0.072011           21362.105271           1.378141             0.610140           5529.906684            1.557350             0.477414           82317.332367           0.240107             0.110835      
        2.10               5.025009              78360             21437.857417           1.938300             0.066880           22372.133889           1.352888             0.626334           5378.402391            1.578722             0.434633           81711.315196           0.240958             0.111276      
        2.20               5.025009              78195             21993.373157           1.930900             0.067714           21715.615287           1.353450             0.619889           5151.145952            1.596150             0.421615           82039.574497           0.242810             0.109283      
        2.30               5.025009              78135             22548.888897           1.927279             0.066908           21488.358848           1.369206             0.610033           4343.123057            1.589179             0.386487           82519.338091           0.245009             0.108067      
