        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009                10                0.000000             0.000000             0.000000          130899.708893           0.763944             0.065507             0.000000             0.000000             0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009               2736               0.000000             0.000000             0.000000          130697.703170           0.764398             0.216307             0.000000             0.000000             0.000000            202.005724            0.470284             0.103721      
        0.20               5.025009               3818               0.000000             0.000000             0.000000          130495.697446           0.764945             0.226817             0.000000             0.000000             0.000000            404.011447            0.440582             0.087300      
        0.30               5.025009               3142               0.000000             0.000000             0.000000          130495.697446           0.764929             0.226596             0.000000             0.000000             0.000000            404.011447            0.445532             0.067876      
        0.40               5.025009               3911               0.000000             0.000000             0.000000          129485.668828           0.767514             0.228608             0.000000             0.000000             0.000000           1414.040065            0.437046             0.087589      
        0.50               5.025009               2897               0.000000             0.000000             0.000000          130697.703170           0.764352             0.227222             0.000000             0.000000             0.000000            202.005724            0.499986             0.065487      
        0.60               5.025009               5466               0.000000             0.000000             0.000000          130394.694584           0.765077             0.229512             0.000000             0.000000             0.000000            505.014309            0.471274             0.081065      
        0.70               5.025009               3237               0.000000             0.000000             0.000000          130116.936714           0.765780             0.231195             0.000000             0.000000             0.000000            782.772179            0.458626             0.109166      
        0.80               5.025009               3474               0.000000             0.000000             0.000000          130748.204601           0.764255             0.232324             0.000000             0.000000             0.000000            151.504293            0.495035             0.063653      
        0.90               5.025009               7475               0.000000             0.000000             0.000000          130217.939576           0.765601             0.236019             0.000000             0.000000             0.000000            681.769317            0.447365             0.092604      
        1.00               5.025009               3400               0.000000             0.000000             0.000000          129889.680275           0.766219             0.236113             0.000000             0.000000             0.000000           1010.028618            0.471274             0.082977      
        1.10               5.025009               2009               0.000000             0.000000             0.000000          127541.363738           0.772110             0.237078             0.000000             0.000000             0.000000           3358.345155            0.453795             0.081482      
        1.20               5.025009               3559               0.000000             0.000000             0.000000          126152.574389           0.775188             0.244814             0.000000             0.000000             0.000000           4747.134505            0.465123             0.101944      
        1.30               5.025009               4204               0.000000             0.000000             0.000000          124662.782177           0.778629             0.255904             0.000000             0.000000             0.000000           6236.926716            0.470424             0.100806      
        1.40               5.025009               3609               0.000000             0.000000             0.000000          122718.477087           0.782906             0.268743             0.000000             0.000000             0.000000           8181.231806            0.479512             0.121253      
        1.50               5.025009               4003               0.000000             0.000000             0.000000          122592.223510           0.783859             0.285405             0.000000             0.000000             0.000000           8307.485383            0.470058             0.108849      
