        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009              44664             18281.517986           1.409894             0.107973           19746.059482           1.062187             0.391958           1287.786488            0.569970             0.076471           91584.344937           0.573428             0.124427      
        0.10               5.025009              45321             21766.116718           1.413481             0.084946           18155.264409           1.001418             0.435125            858.524325            0.611514             0.162491           90119.803441           0.560676             0.152408      
        0.20               5.025009              46068             21160.099547           1.416061             0.085985           20730.837385           0.981340             0.436315           5201.647383            0.574626             0.178511           83807.124579           0.557268             0.158077      
        0.30               5.025009              46777             18205.765840           1.415101             0.089122           24493.193987           0.999706             0.432933           8509.491107            0.660439             0.291737           79691.257960           0.553775             0.153941      
        0.40               5.025009              47078             14569.662815           1.416025             0.090731           39062.856801           0.914961             0.423951           6842.943887            0.734187             0.360818           70424.245390           0.548163             0.155845      
        0.50               5.025009              47509             12776.862018           1.421163             0.092615           39365.865387           0.954964             0.429383           11918.337692           0.627604             0.275832           66838.643796           0.550116             0.156340      
        0.60               5.025009              47551             10378.044050           1.433122             0.084713           40325.392574           1.016432             0.425438           13105.121319           0.577560             0.157302           67091.150951           0.545079             0.151971      
        0.70               5.025009              47893             9418.516863            1.431754             0.088205           42395.951241           1.014790             0.430438           9115.508277            0.568921             0.159010           69969.732512           0.547465             0.148813      
        0.80               5.025009              47890             10302.291904           1.443077             0.079411           47749.102916           0.945903             0.430419           12044.591270           0.551534             0.159347           60803.722804           0.548059             0.150343      
        0.90               5.025009              48316             10529.548343           1.445171             0.091258           38482.090346           1.040952             0.415515           16842.227205           0.542565             0.151041           65045.842999           0.547106             0.154312      
        1.00               5.025009              48113             10984.061221           1.442636             0.090994           36462.033110           1.058087             0.411903           9544.770440            0.549830             0.152443           73908.844122           0.545618             0.153513      
        1.10               5.025009              48716             7448.961058            1.466379             0.076257           65677.110886           0.882910             0.419797           5327.900960            0.529289             0.160437           52445.735990           0.539033             0.153648      
        1.20               5.025009              48588             8307.485383            1.459166             0.092455           42673.709111           1.040078             0.421604           12044.591270           0.562410             0.154169           67873.923130           0.541003             0.158350      
        1.30               5.025009              48921             8736.747546            1.459353             0.092662           37472.061728           1.109200             0.395849           16842.227205           0.553668             0.148661           67848.672414           0.535913             0.153446      
        1.40               5.025009              48543             11337.571237           1.466363             0.092239           35654.010216           1.063555             0.408333           10100.286180           0.557806             0.152652           73807.841261           0.539523             0.150993      
        1.50               5.025009              48824             10453.796196           1.468462             0.085825           55652.576852           0.890615             0.425833           6236.926716            0.562938             0.163454           58556.409129           0.539189             0.155566      
        1.60               5.025009              48591             9898.280456            1.469952             0.091370           50854.940916           0.934540             0.431184           9418.516863            0.542336             0.149721           60727.970657           0.540377             0.154971      
        1.70               5.025009              48377             12044.591270           1.471781             0.090251           37118.551712           1.024824             0.419265           16034.204311           0.549201             0.158465           65702.361601           0.539204             0.151256      
        1.80               5.025009              48986             11792.084115           1.467510             0.088356           38835.600362           0.981986             0.418849           13079.870603           0.643508             0.335351           67192.153813           0.537890             0.152723      
        1.90               5.025009              48983             10302.291904           1.468217             0.091118           36436.782394           1.083411             0.412798           17549.247238           0.533641             0.157950           66611.387357           0.540944             0.152936      
        2.00               5.025009              48581             7953.975367            1.485798             0.080659           54970.807535           0.937152             0.434948           10049.784749           0.541902             0.151807           57925.141242           0.538971             0.154000      
        2.10               5.025009              48728             8913.502554            1.490211             0.087225           47749.102916           0.979725             0.429163           15958.452164           0.532758             0.142499           58278.651259           0.539374             0.159540      
        2.20               5.025009              49267             10933.559790           1.488262             0.080420           45577.541387           0.957423             0.427199           14872.671400           0.541194             0.148280           59515.936316           0.538377             0.158160      
        2.30               5.025009              49644             11059.813367           1.493696             0.081410           33507.699402           1.060055             0.405704           21690.364572           0.609626             0.284738           64641.831552           0.537376             0.156006      
        2.40               5.025009              50071             12751.611302           1.495027             0.084454           28331.302735           1.101185             0.389019           11564.827676           0.649383             0.335193           78251.967180           0.539641             0.156255      
        2.50               5.025009              49788             7802.471074            1.504267             0.070345           66889.145227           0.859302             0.430992           5908.667415            0.587442             0.278288           50299.425177           0.543028             0.155726      
        2.60               5.025009              49473             8458.989676            1.501361             0.091168           62394.517877           0.882081             0.433765           8282.234668            0.547437             0.144550           51763.966673           0.535682             0.160143      
        2.70               5.025009              49389             10807.306213           1.500929             0.076921           43027.219127           0.983470             0.430148           14039.397790           0.533214             0.149773           63025.785763           0.539097             0.161079      
        2.80               5.025009              48709             11489.075530           1.508476             0.081929           36765.041695           1.047027             0.406345           17624.999384           0.528851             0.144492           65020.592284           0.536046             0.153054      
        2.90               5.025009              49352             10782.055497           1.506392             0.079700           50551.932331           0.908175             0.438364           6085.422423            0.517302             0.146814           63480.298642           0.546626             0.158195      
        3.00               5.025009              49480             11009.311936           1.514899             0.074145           39492.118964           0.940340             0.423944           20629.834523           0.670001             0.359868           59768.443470           0.541490             0.161339      
        3.10               5.025009              49158             11009.311936           1.511175             0.083926           31664.397174           1.136355             0.384567           25452.721174           0.524738             0.148301           62773.278609           0.542030             0.155503      
        3.20               5.025009              48637             13988.896359           1.512056             0.079097           31790.650752           1.003157             0.410165           17119.985075           0.598073             0.271903           68000.176707           0.539969             0.157690      
        3.30               5.025009              48438             11615.329107           1.506974             0.081345           44719.017062           0.931483             0.436223           12574.856294           0.547283             0.224166           61990.506430           0.547810             0.160920      
        3.40               5.025009              49123             12650.608440           1.511864             0.075989           38886.101793           0.951960             0.421994           15175.679985           0.595822             0.297239           64187.318674           0.542381             0.160563      
        3.50               5.025009              48796             11413.323383           1.510165             0.080897           46688.572867           0.909837             0.431735           14468.659953           0.574690             0.269592           58329.152690           0.548096             0.160038      
        3.60               5.025009              49023             13256.625611           1.515393             0.075185           26866.761239           1.097304             0.390285           17523.996522           0.600034             0.285197           73252.325521           0.544897             0.163289      
        3.70               5.025009              48877             9974.032603            1.515736             0.074143           55753.579714           0.870742             0.432288           7726.718928            0.617468             0.343344           57445.377649           0.549461             0.161292      
        3.80               5.025009              49021             10302.291904           1.524418             0.071931           32800.679370           1.108544             0.411255           22649.891759           0.531791             0.155096           65146.845861           0.550894             0.168938      
        3.90               5.025009              49050             10832.556928           1.528171             0.069467           42017.190509           0.929786             0.425025           15579.691433           0.646804             0.346832           62470.270024           0.549093             0.172821      
        4.00               5.025009              49071             9873.029741            1.530938             0.072657           50602.433762           0.888910             0.432547           9822.528310            0.639347             0.346415           60601.717080           0.554836             0.173523      
        4.10               5.025009              49532             11489.075530           1.529453             0.073547           44542.262054           0.888639             0.431870           14746.417823           0.603062             0.300887           60121.953487           0.564735             0.179125      
        4.20               5.025009              49595             11059.813367           1.531943             0.070369           36537.785256           1.016537             0.420685           13711.138489           0.546636             0.215095           69590.971780           0.552083             0.172938      
        4.30               5.025009              49527             11539.576961           1.535238             0.074100           24619.447564           1.189182             0.356568           16665.472197           0.559600             0.222200           78075.212172           0.559473             0.184621      
        4.40               5.025009              47546             12120.343416           1.538323             0.072243           25705.228328           1.114131             0.390795           23659.920377           0.583180             0.269634           69414.216772           0.560663             0.178646      
        4.50               5.025009              48800             12877.864880           1.535503             0.076150           22826.646767           1.155229             0.352347           21538.860279           0.592510             0.293059           73656.336968           0.557915             0.178071      
        4.60               5.025009              49294             13130.372034           1.536514             0.077547           27169.769824           1.071632             0.397960           20730.837385           0.560614             0.230906           69868.729650           0.559435             0.179640      
        4.70               5.025009              48451             14216.152798           1.536632             0.072286           23306.410360           1.119949             0.381228           18534.025140           0.539278             0.160897           74843.120594           0.561949             0.183906      
        4.80               5.025009              48540             12221.346278           1.547047             0.071077           30730.120703           1.016267             0.405449           17372.492230           0.613959             0.318810           70575.749683           0.555389             0.180261      
        4.90               5.025009              49303             11413.323383           1.545299             0.071682           33835.958703           1.058933             0.407892           21564.110994           0.528332             0.156004           64086.315812           0.548323             0.170958      
        5.00               5.025009              47926             8989.254700            1.547626             0.072034           45451.287810           0.947608             0.424798           16337.212896           0.627157             0.348084           60121.953487           0.545092             0.163714      
        5.10               5.025009              48726             12524.354863           1.542994             0.072543           31007.878573           1.036479             0.392626           13382.879189           0.593445             0.312288           73984.596269           0.548682             0.172405      
