        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009              62664             30376.610686           1.465206             0.120454           20730.837385           1.030494             0.473116             0.000000             0.000000             0.000000           79792.260822           0.427723             0.072283      
        0.10               5.025009              63315             31108.881434           1.470288             0.103271           20377.327368           0.998070             0.527370             0.000000             0.000000             0.000000           79413.500091           0.427169             0.136686      
        0.20               5.025009              63995             31942.155044           1.474321             0.096664           20756.088100           0.950902             0.531527             0.000000             0.000000             0.000000           78201.465749           0.424161             0.142734      
        0.30               5.025009              64691             32396.667922           1.474627             0.089679           20680.335954           0.944714             0.532346             0.000000             0.000000             0.000000           77822.705017           0.420057             0.143227      
        0.40               5.025009              65125             33053.186524           1.474744             0.090141           20049.068067           0.943834             0.528377             0.000000             0.000000             0.000000           77797.454302           0.415592             0.142707      
        0.50               5.025009              65652             32977.434378           1.472522             0.085678           22523.638181           0.901808             0.527341             0.000000             0.000000             0.000000           75398.636334           0.412846             0.144751      
        0.60               5.025009              66088             33305.693679           1.471190             0.084753           21059.096685           0.938454             0.515819             0.000000             0.000000             0.000000           76534.918529           0.408154             0.142523      
        0.70               5.025009              66442             33204.690817           1.469551             0.081051           22069.125303           0.928175             0.518143            252.507155            0.463353             0.230276           75373.385618           0.406019             0.139548      
        0.80               5.025009              66781             33431.947256           1.466920             0.081096           22725.643905           0.914342             0.512364            858.524325            0.421654             0.145948           73883.593407           0.403567             0.142863      
        0.90               5.025009              66974             33103.687955           1.465124             0.077248           22675.142474           0.945970             0.501663            303.008585            0.392728             0.125713           74817.869879           0.400038             0.141031      
        1.00               5.025009              67201             32573.422931           1.462389             0.081266           24821.453287           0.904298             0.497723           1111.031480            1.027874             0.524029           72393.801195           0.397506             0.142387      
        1.10               5.025009              67461             33204.690817           1.458529             0.079059           24215.436117           0.930605             0.495927           2171.561529            0.436092             0.142470           71308.020431           0.393897             0.138834      
        1.20               5.025009              67738             32522.921500           1.457372             0.078078           27397.026263           0.891009             0.500738           1843.302228            0.419356             0.137319           69136.458902           0.396578             0.147311      
        1.30               5.025009              67740             32522.921500           1.456173             0.077751           25250.715450           0.950547             0.483119           2272.564391            0.414070             0.147137           70853.507553           0.390919             0.137967      
        1.40               5.025009              67906             30199.855678           1.455769             0.078446           27371.775548           0.958725             0.485739           6817.693172            0.500023             0.342676           66510.384496           0.396705             0.160681      
        1.50               5.025009              67929             29417.083499           1.455413             0.081073           24695.199710           1.030241             0.461226           8408.488245            0.586907             0.405647           68378.937439           0.392065             0.157590      
        1.60               5.025009              68001             29467.584930           1.453767             0.080859           26412.248361           1.000293             0.480262           7221.704619            0.565933             0.419097           67798.170983           0.393137             0.146873      
        1.70               5.025009              67733             28684.812751           1.457740             0.081216           26614.254084           1.038504             0.469137           4166.368049            0.470194             0.285818           71434.274008           0.400186             0.170487      
        1.80               5.025009              67860             29972.599239           1.460367             0.080081           22069.125303           1.037966             0.460223           3408.846586            0.677942             0.449170           75449.137765           0.411019             0.198904      
