        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009                10                0.000000             0.000000             0.000000          130899.708893           0.763944             0.065507             0.000000             0.000000             0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009               4059               0.000000             0.000000             0.000000          130596.700308           0.764675             0.221581             0.000000             0.000000             0.000000            303.008585            0.448832             0.091934      
        0.20               5.025009               4444               0.000000             0.000000             0.000000          128526.141641           0.769237             0.236786             0.000000             0.000000             0.000000           2373.567252            0.477341             0.086335      
        0.30               5.025009               4292               0.000000             0.000000             0.000000          130419.945300           0.765059             0.238275             0.000000             0.000000             0.000000            479.763594            0.460644             0.091948      
        0.40               5.025009               3269               0.000000             0.000000             0.000000          128753.398080           0.768819             0.247016             0.000000             0.000000             0.000000           2146.310813            0.471507             0.083431      
        0.50               5.025009               2687               0.000000             0.000000             0.000000          128324.135917           0.770159             0.252332             0.000000             0.000000             0.000000           2575.572976            0.454268             0.089196      
        0.60               5.025009               4062               0.000000             0.000000             0.000000          125268.799348           0.777496             0.260595             0.000000             0.000000             0.000000           5630.909545            0.462447             0.103011      
        0.70               5.025009               4852               0.000000             0.000000             0.000000          122289.214925           0.784493             0.268228             0.000000             0.000000             0.000000           8610.493968            0.472098             0.108401      
        0.80               5.025009               4232               0.000000             0.000000             0.000000          121102.431299           0.787647             0.285208             0.000000             0.000000             0.000000           9797.277595            0.470947             0.106491      
        0.90               5.025009               3771               0.000000             0.000000             0.000000          118956.120485           0.793234             0.305436             0.000000             0.000000             0.000000           11943.588408           0.472220             0.120530      
        1.00               5.025009               4557               0.000000             0.000000             0.000000          118021.844014           0.795988             0.329060             0.000000             0.000000             0.000000           12877.864880           0.470264             0.110688      
        1.10               5.025009               4519              101.002862            1.841532             0.044277          107542.797102           0.823486             0.364982             0.000000             0.000000             0.000000           23255.908930           0.483920             0.129735      
        1.20               5.025009               5203               0.000000             0.000000             0.000000          102972.417605           0.841973             0.404338             0.000000             0.000000             0.000000           27927.291288           0.476237             0.128749      
        1.30               5.025009               6270              151.504293            1.775527             0.035545           91306.587067           0.885796             0.453094             0.000000             0.000000             0.000000           39441.617533           0.477972             0.133961      
        1.40               5.025009               7416              101.002862            1.742525             0.028003           80852.790871           0.895603             0.476427           6413.681724            1.153628             0.664138           43532.233436           0.459728             0.140026      
        1.50               5.025009               8322             1666.547220            1.978942             0.132603           76610.670676           0.948549             0.535903            909.025756            0.731552             0.165798           51713.465242           0.451875             0.144495      
        1.60               5.025009               9058             1616.045789            2.038309             0.075391           66687.139504           0.966393             0.555938           6590.436732            1.210390             0.688923           56006.086868           0.433578             0.138601      
        1.70               5.025009              12295             2196.812244            2.047057             0.067484           9292.263286            1.290321             0.667672           54238.536787           1.034283             0.596100           65172.096577           0.420655             0.148453      
        1.80               5.025009              13214             4292.621627            2.035120             0.080498           8585.243253            1.344982             0.662795           47345.091469           1.081464             0.627744           70676.752545           0.403457             0.151886      
        1.90               5.025009              13875             5327.900960            2.042268             0.079662           9140.758993            1.288952             0.696533           42370.700525           1.146665             0.660461           74060.348415           0.388224             0.151429      
        2.00               5.025009              14660             7474.211773            2.016801             0.089162           9140.758993            1.270135             0.702400           37472.061728           1.191101             0.671800           76812.676399           0.373415             0.154318      
        2.10               5.025009              25543             9671.024017            2.004028             0.083280           14291.904945           1.333552             0.668392           26563.752653           1.252421             0.668011           80373.027278           0.351996             0.151811      
