        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009              76704             35906.517370           1.549106             0.113393           20958.093824           1.092275             0.545257             0.000000             0.000000             0.000000           74035.097700           0.290200             0.073692      
        0.10               5.025009              77445             37648.816736           1.557313             0.088037           19493.552327           1.034188             0.618215             0.000000             0.000000             0.000000           73757.339830           0.287551             0.113365      
        0.20               5.025009              78222             38027.577468           1.562761             0.082869           22119.626734           0.935323             0.632790             0.000000             0.000000             0.000000           70752.504691           0.281022             0.114287      
        0.30               5.025009              78817             37699.318167           1.565599             0.079071           25200.214019           0.886421             0.623338             0.000000             0.000000             0.000000           68000.176707           0.274117             0.113410      
        0.40               5.025009              79387             38179.081761           1.563945             0.077094           25174.963304           0.883219             0.613545             0.000000             0.000000             0.000000           67545.663829           0.267301             0.114811      
        0.50               5.025009              79470             37598.315305           1.564033             0.074393           26184.991922           0.898415             0.603738           1919.054374            0.269404             0.120707           65197.347292           0.263094             0.109996      
        0.60               5.025009              79649             36941.796703           1.565138             0.075129           26816.259808           0.924290             0.591953           2323.065821            0.267319             0.120606           64818.586560           0.258784             0.109288      
        0.70               5.025009              79745             36310.528817           1.567286             0.075000           26791.009093           0.938225             0.587931           1287.786488            0.618115             0.564993           66510.384496           0.257990             0.110305      
        0.80               5.025009              79710             36234.776671           1.566423             0.080957           22498.387466           1.086567             0.535724           1590.795073            0.500379             0.501403           70575.749683           0.255031             0.110304      
        0.90               5.025009              79508             34972.240898           1.571418             0.075063           23558.917515           1.079846             0.541464           2575.572976            0.720228             0.592273           69792.977504           0.254309             0.105282      
        1.00               5.025009              79660             33457.197971           1.576582             0.070961           24013.430393           1.084601             0.552622           4444.125919            0.796782             0.619670           68984.954610           0.256085             0.110033      
