        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009                10                0.000000             0.000000             0.000000          115749.279623           0.766692             0.066346             0.000000             0.000000             0.000000           15150.429270           0.742949             0.054287      
        0.10               5.025009               2323               0.000000             0.000000             0.000000          113577.718094           0.783948             0.214112             0.000000             0.000000             0.000000           17321.990799           0.632779             0.145837      
        0.20               5.025009               3258               0.000000             0.000000             0.000000          118501.607607           0.778859             0.227938             0.000000             0.000000             0.000000           12398.101286           0.621385             0.147044      
        0.30               5.025009               2814               0.000000             0.000000             0.000000          114991.758160           0.784508             0.235357             0.000000             0.000000             0.000000           15907.950734           0.615290             0.154969      
        0.40               5.025009               2348               0.000000             0.000000             0.000000          111229.401558           0.789728             0.250746             0.000000             0.000000             0.000000           19670.307336           0.618140             0.144337      
        0.50               5.025009              10015               0.000000             0.000000             0.000000           98755.548125           0.811539             0.255019             0.000000             0.000000             0.000000           32144.160768           0.617717             0.151819      
        0.60               5.025009               4413               0.000000             0.000000             0.000000           62167.261438           0.894426             0.263828           3459.348017            0.895255             0.243582           65273.099438           0.632711             0.174029      
        0.70               5.025009               3921               0.000000             0.000000             0.000000           76358.163521           0.636723             0.178048           54541.545372           0.942053             0.272090             0.000000             0.000000             0.000000      
        0.80               5.025009               7841               0.000000             0.000000             0.000000           85145.412498           0.641984             0.181988           45754.296396           0.990901             0.294258             0.000000             0.000000             0.000000      
        0.90               5.025009               3985               0.000000             0.000000             0.000000           89665.290563           0.649092             0.185655           41234.418330           1.013692             0.321175             0.000000             0.000000             0.000000      
        1.00               5.025009               3729               0.000000             0.000000             0.000000           85069.660351           0.634950             0.186036           45830.048542           1.003381             0.338625             0.000000             0.000000             0.000000      
