        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009              80128             37648.816736           1.581909             0.101170           19998.566636           1.104929             0.557881             0.000000             0.000000             0.000000           73252.325521           0.250449             0.073533      
        0.10               5.025009              80952             39138.608948           1.592903             0.079191           18306.768701           1.068457             0.637303             0.000000             0.000000             0.000000           73454.331244           0.246357             0.105081      
        0.20               5.025009              81648             39542.620395           1.597947             0.077699           21715.615287           0.925924             0.660246             0.000000             0.000000             0.000000           69641.473211           0.239886             0.106616      
        0.30               5.025009              82106             38532.591777           1.601268             0.074820           23811.424669           0.907422             0.648266            681.769317            1.421302             0.096004           67873.923130           0.231650             0.105024      
        0.40               5.025009              82362             37825.571744           1.600690             0.076012           26614.254084           0.884601             0.639989           2171.561529            0.620751             0.563783           64288.321536           0.226511             0.102736      
        0.50               5.025009              82549             35628.759500           1.603452             0.076322           23508.416084           1.000110             0.611859           4494.627350            0.980726             0.654710           67267.905959           0.222275             0.100219      
        0.60               5.025009              82400             34391.474443           1.606386             0.071819           20857.090962           1.106962             0.576955           5605.658830            1.079802             0.631721           70045.484659           0.222898             0.100448      
        0.70               5.025009              82298             34669.232313           1.609900             0.074001           20705.586669           1.115593             0.568609           3408.846586            1.457678             0.243103           72116.043325           0.223501             0.104467      
        0.80               5.025009              82248             34037.964427           1.612435             0.072732           20604.583807           1.130428             0.562408           4494.627350            1.285312             0.501223           71762.533309           0.223613             0.100482      
        0.90               5.025009              82194             33229.941532           1.616012             0.072103           20882.341677           1.139432             0.561360           4393.624488            1.452559             0.295568           72393.801195           0.222726             0.098547      
        1.00               5.025009              82279             32952.183662           1.617738             0.070344           21639.863141           1.125053             0.574516           6615.687448            1.028918             0.633111           69691.974642           0.222967             0.100452      
        1.10               5.025009              82140             32522.921500           1.622240             0.073066           21336.854555           1.127298             0.572485           5504.655968            1.293450             0.512771           71535.276870           0.224602             0.105096      
        1.20               5.025009              81973             33255.192248           1.623807             0.073651           20251.073791           1.139643             0.562172           4519.878066            1.423932             0.351158           72873.564789           0.226214             0.102376      
        1.30               5.025009              81977             32144.160768           1.625583             0.071601           21488.358848           1.116884             0.578071           5176.396667            1.434589             0.354992           72090.792610           0.226395             0.101614      
        1.40               5.025009              81902             31411.890020           1.627632             0.070290           22144.877450           1.113034             0.574775           5504.655968            1.437147             0.354612           71838.285455           0.227093             0.099301      
        1.50               5.025009              81743             31538.143597           1.629868             0.070906           20377.327368           1.181313             0.539373           5353.151675            1.426449             0.372422           73631.086252           0.229373             0.101956      
        1.60               5.025009              81586             31815.901467           1.632611             0.068897           20756.088100           1.161683             0.545039           5075.393805            1.409349             0.395878           73252.325521           0.229235             0.102460      
        1.70               5.025009              81545             31588.645028           1.636854             0.066084           21160.099547           1.164503             0.548442           4848.137366            1.391668             0.400879           73302.826952           0.230632             0.100459      
        1.80               5.025009              81414             30351.359971           1.637159             0.064410           21614.612425           1.150055             0.564251           5807.664554            1.442404             0.372956           73126.071943           0.233501             0.104841      
        1.90               5.025009              81262             30427.112117           1.640215             0.065506           21665.113856           1.151252             0.564435           5605.658830            1.426416             0.388808           73201.824090           0.234352             0.105490      
        2.00               5.025009              81161             29492.835646           1.644772             0.061698           22750.894621           1.136922             0.570532           5984.419562            1.435895             0.394449           72671.559065           0.234370             0.102153      
        2.10               5.025009              81023             30629.117841           1.645428             0.063985           21059.096685           1.177686             0.553216           5226.898098            1.411545             0.383979           73984.596269           0.235495             0.103578      
        2.20               5.025009              81108             31007.878573           1.650097             0.062731           20958.093824           1.148101             0.570885           5302.650245            1.405524             0.394086           73631.086252           0.235213             0.101801      
        2.30               5.025009              81280             30174.604963           1.651455             0.061808           21715.615287           1.150693             0.573323           5656.160261            1.422697             0.405271           73353.328382           0.233568             0.102043      
        2.40               5.025009              81322             30401.861402           1.651774             0.061808           21286.353124           1.168307             0.560256           5479.405253            1.421505             0.424962           73732.089114           0.232260             0.101725      
        2.50               5.025009              81334             30704.869987           1.655210             0.059837           21564.110994           1.151126             0.564405           5201.647383            1.409938             0.425958           73429.080529           0.231788             0.102081      
        2.60               5.025009              81321             30225.106394           1.654982             0.063516           21639.863141           1.165118             0.562294           5378.402391            1.429049             0.413959           73656.336968           0.231874             0.100217      
