        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.025009              82702             38002.326752           1.612033             0.086290           19619.805905           1.151693             0.560310             0.000000             0.000000             0.000000           73277.576236           0.220299             0.071314      
        0.10               5.025009              83528             39744.626118           1.619515             0.073199           19443.050897           1.038057             0.671516             0.000000             0.000000             0.000000           71712.031878           0.215445             0.097653      
        0.20               5.025009              84175             39845.628980           1.622462             0.074621           23180.156783           0.917293             0.676803             0.000000             0.000000             0.000000           67873.923130           0.207576             0.095730      
        0.30               5.025009              84483             38886.101793           1.626982             0.075644           24695.199710           0.920827             0.658836            378.760732            1.478506             0.076063           66939.646658           0.200673             0.096266      
        0.40               5.025009              84431             38759.848216           1.627303             0.082754           19998.566636           1.108879             0.595125            959.527187            0.792057             0.609136           71181.766854           0.196539             0.094464      
        0.50               5.025009              84174             35982.269516           1.641864             0.073466           20932.843108           1.152973             0.571818           1691.797935            1.423929             0.143270           72292.798334           0.198886             0.096331      
        0.60               5.025009              83909             34391.474443           1.648054             0.077073           20503.580945           1.202619             0.556281           2626.074407            1.464924             0.268571           73378.579098           0.201912             0.097495      
        0.70               5.025009              83657             32245.163630           1.662389             0.067677           21387.355986           1.195519             0.562041           5984.419562            1.045883             0.635644           71282.769716           0.204369             0.099143      
        0.80               5.025009              83256             33709.705126           1.662756             0.094558           19998.566636           1.194236             0.555660           3232.091578            1.451692             0.296874           73959.345553           0.207871             0.099200      
        0.90               5.025009              83080             30679.619272           1.678150             0.067795           20301.575222           1.194439             0.564375           5858.165984            1.491081             0.290284           74060.348415           0.209707             0.099193      
        1.00               5.025009              82926             27876.789857           1.686385             0.066368           22144.877450           1.181537             0.580608           7474.211773            1.521766             0.275671           73403.829813           0.210479             0.097337      
        1.10               5.025009              82779             29568.587792           1.689665             0.060411           20730.837385           1.198890             0.572952           6868.194602            1.379256             0.469355           73732.089114           0.213096             0.097041      
        1.20               5.025009              82720             30326.109256           1.687424             0.076249           21008.595254           1.157526             0.600121           5883.416700            1.477373             0.330134           73681.587683           0.214667             0.098128      
        1.30               5.025009              82530             29114.074914           1.689252             0.070969           20705.586669           1.187940             0.584380           6893.445318            1.493158             0.325278           74186.601992           0.214715             0.096090      
        1.40               5.025009              82545             28356.553450           1.694141             0.069593           21134.848832           1.174269             0.591614           7549.963920            1.487954             0.361338           73858.342691           0.215385             0.097195      
        1.50               5.025009              82449             29316.080638           1.697294             0.066072           19771.310197           1.209075             0.572329           6943.946749            1.451768             0.386051           74868.371309           0.217128             0.099888      
        1.60               5.025009              82250             28003.043434           1.698744             0.069268           21993.373157           1.165487             0.591300           7448.961058            1.459532             0.413824           73454.331244           0.216801             0.098417      
        1.70               5.025009              82157             27851.539141           1.700265             0.061048           21917.621011           1.183477             0.590524           7347.958196            1.452104             0.424602           73782.590545           0.217341             0.097702      
        1.80               5.025009              82264             28583.809889           1.701663             0.062892           21311.603840           1.195734             0.586344           6741.941025            1.427037             0.447600           74262.354139           0.218900             0.099635      
        1.90               5.025009              82310             28558.559174           1.704078             0.064500           21867.119580           1.172674             0.594094           6767.191741            1.430135             0.447026           73706.838399           0.217253             0.100257      
        2.00               5.025009              82296             28558.559174           1.704813             0.061792           21892.370295           1.187080             0.583722           6489.433871            1.423853             0.459496           73959.345553           0.217484             0.099460      
        2.10               5.025009              82106             29240.328491           1.704187             0.062301           19821.811628           1.254578             0.544754           6034.920993            1.413109             0.479877           75802.647781           0.221272             0.102372      
        2.20               5.025009              81919             28937.319906           1.706585             0.063821           20503.580945           1.239247             0.563609           5933.918131            1.414748             0.485220           75524.889911           0.222602             0.098216      
        2.30               5.025009              81914             29038.322768           1.710360             0.064065           20705.586669           1.209094             0.581814           6009.670277            1.426534             0.469127           75146.129179           0.222580             0.102076      
        2.40               5.025009              81917             29871.596377           1.708211             0.062654           21109.598116           1.176763             0.592861           5454.154537            1.407184             0.492032           74464.359862           0.221005             0.101879      
        2.50               5.025009              82106             29467.584930           1.706078             0.064854           21134.848832           1.189930             0.584942           5782.413838            1.422935             0.484277           74514.861293           0.219406             0.099476      
        2.60               5.025009              81985             29568.587792           1.704782             0.062520           21690.364572           1.170750             0.595740           5529.906684            1.416299             0.485253           74110.849846           0.220831             0.102656      
        2.70               5.025009              81998             29694.841369           1.702181             0.062634           22018.623872           1.153751             0.610755           5428.903822            1.421650             0.458339           73757.339830           0.221429             0.101502      
        2.80               5.025009              81940             31386.639304           1.700437             0.064753           19089.540880           1.221245             0.561945           4696.633074            1.384822             0.453329           75726.895635           0.222008             0.101964      
        2.90               5.025009              81977             31310.887158           1.699058             0.065027           19847.062344           1.213933             0.565790           4418.875204            1.365280             0.470588           75322.884188           0.221380             0.099054      
        3.00               5.025009              81868             29669.590654           1.701304             0.064285           21059.096685           1.199434             0.580125           5454.154537            1.416902             0.439360           74716.867017           0.221315             0.100960      
        3.10               5.025009              81901             29821.094947           1.700776             0.062851           20983.344539           1.196139             0.588485           5353.151675            1.418043             0.456893           74742.117732           0.221977             0.098770      
        3.20               5.025009              81939             29492.835646           1.701328             0.062415           21968.122442           1.170469             0.605183           5454.154537            1.421119             0.462348           73984.596269           0.221114             0.100028      
        3.30               5.025009              82110             30730.120703           1.699050             0.064352           21715.615287           1.143371             0.613487           4797.635936            1.398189             0.467567           73656.336968           0.220633             0.099913      
        3.40               5.025009              82140             32497.670784           1.696737             0.062619           19367.298750           1.197637             0.577112           3787.607318            1.344648             0.485902           75247.132041           0.220234             0.100345      
        3.50               5.025009              82167             31260.385727           1.694445             0.061775           20730.837385           1.180850             0.584164           4418.875204            1.405561             0.448352           74489.610578           0.219359             0.099568      
        3.60               5.025009              82148             30199.855678           1.692458             0.063414           22548.888897           1.143781             0.605771           4898.638797            1.439584             0.412214           73252.325521           0.219037             0.098138      
        3.70               5.025009              82136             31108.881434           1.693761             0.062036           20326.825937           1.189167             0.578733           4696.633074            1.431238             0.437624           74767.368448           0.219548             0.099371      
        3.80               5.025009              82144             30780.622134           1.694833             0.061127           21387.355986           1.147360             0.597276           4923.889513            1.440731             0.463339           73807.841261           0.219475             0.099118      
        3.90               5.025009              82057             31689.647890           1.693487             0.061431           19998.566636           1.180285             0.573059           4444.125919            1.409501             0.482718           74767.368448           0.220230             0.100317      
        4.00               5.025009              81980             31512.892882           1.694830             0.059371           19493.552327           1.232048             0.554882           4141.117334            1.390446             0.482623           75752.146350           0.221987             0.099209      
        4.10               5.025009              81872             32093.659337           1.696005             0.058541           19746.059482           1.211178             0.567278           3509.849448            1.368150             0.490613           75550.140627           0.223044             0.099924      
        4.20               5.025009              81645             30300.858540           1.697213             0.056795           21488.358848           1.173752             0.591508           4570.379496            1.459835             0.433803           74540.112009           0.223759             0.102600      
