        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              36494             11273.178986           1.553510             0.117061           16381.338214           1.225236             0.463713             0.000000             0.000000             0.000000           37795.345618           0.328506             0.074548      
        0.10               5.016308              36898             9713.051537            1.865634             0.139141           14292.780500           1.358658             0.741701             0.000000             0.000000             0.000000           41444.030781           0.300646             0.122191      
        0.20               5.016308              37707             9209.784618            2.002544             0.135534           15374.804376           1.312147             0.765750             0.000000             0.000000             0.000000           40865.273824           0.278549             0.121014      
        0.30               5.016308              38516             9511.744769            2.008464             0.132718           15550.947798           1.313682             0.738582             0.000000             0.000000             0.000000           40387.170251           0.259166             0.112658      
        0.40               5.016308              39314             10216.318456           1.982319             0.129786           16205.194792           1.251574             0.733052             0.000000             0.000000             0.000000           39028.349570           0.242542             0.107530      
        0.50               5.016308              40077             10895.728797           1.948745             0.121979           15324.477684           1.293551             0.700314             0.000000             0.000000             0.000000           39229.656337           0.227991             0.104530      
        0.60               5.016308              40724             12405.529554           1.917774             0.121764           14645.067343           1.220889             0.702617             0.000000             0.000000             0.000000           38399.265921           0.216905             0.099212      
        0.70               5.016308              41231             12883.633127           1.889452             0.125927           14242.453808           1.245783             0.681303             0.000000             0.000000             0.000000           38323.775883           0.206504             0.095615      
        0.80               5.016308              41619             13965.657003           1.864073             0.117733           13437.226738           1.218927             0.668292             0.000000             0.000000             0.000000           38046.979078           0.199438             0.092069      
        0.90               5.016308              42056             14343.107192           1.842627             0.116141           15299.314338           1.098219             0.703261             0.000000             0.000000             0.000000           35807.441288           0.189039             0.091985      
        1.00               5.016308              42495             14745.720727           1.827242             0.113021           14192.127116           1.165012             0.671282             0.000000             0.000000             0.000000           36512.014975           0.178626             0.089507      
        1.10               5.016308              42871             15198.660954           1.811607             0.112525           13965.657003           1.160919             0.667036             0.000000             0.000000             0.000000           36285.544861           0.172328             0.086120      
        1.20               5.016308              43317             15550.947798           1.797833             0.110552           13638.533505           1.180479             0.658543             0.000000             0.000000             0.000000           36260.381515           0.163870             0.082830      
        1.30               5.016308              43414             15475.457760           1.790512             0.108356           14217.290462           1.165623             0.660803             0.000000             0.000000             0.000000           35757.114596           0.159940             0.081060      
        1.40               5.016308              43515             15550.947798           1.779956             0.106071           14091.473732           1.183411             0.652172           1031.697184            0.135699             0.076000           34775.744104           0.158271             0.079851      
        1.50               5.016308              43508             15978.724679           1.772983             0.099247           13789.513581           1.162042             0.651326             0.000000             0.000000             0.000000           35681.624558           0.158233             0.081907      
        1.60               5.016308              43552             15601.274490           1.768830             0.097199           13663.696851           1.223754             0.617671            855.553762            0.163637             0.111891           35329.337715           0.156895             0.083560      
        1.70               5.016308              43314             15601.274490           1.770496             0.097125           13311.410008           1.233829             0.619628             0.000000             0.000000             0.000000           36537.178321           0.162957             0.085971      
        1.80               5.016308              43233             15274.150992           1.771424             0.095377           14594.740652           1.170422             0.651543             0.000000             0.000000             0.000000           35580.971175           0.164723             0.088126      
        1.90               5.016308              43063             15626.437835           1.768605             0.091405           13185.593278           1.226187             0.616723             0.000000             0.000000             0.000000           36637.831704           0.169088             0.088743      
        2.00               5.016308              43146             15676.764527           1.767138             0.089375           14569.577306           1.119868             0.664358             0.000000             0.000000             0.000000           35203.520985           0.169898             0.086035      
        2.10               5.016308              42993             15475.457760           1.766410             0.090539           13588.206813           1.212522             0.620158             0.000000             0.000000             0.000000           36386.198245           0.170064             0.086275      
        2.20               5.016308              42993             15374.804376           1.767567             0.088679           14041.147041           1.186299             0.637159             0.000000             0.000000             0.000000           36033.911402           0.171144             0.088429      
        2.30               5.016308              42716             14972.190841           1.769280             0.088225           14116.637078           1.210132             0.623359             0.000000             0.000000             0.000000           36361.034899           0.176755             0.089562      
        2.40               5.016308              42651             15450.294414           1.768834             0.089374           13185.593278           1.217389             0.620253             0.000000             0.000000             0.000000           36813.975126           0.179796             0.088460      
        2.50               5.016308              42566             14871.537457           1.771236             0.087190           14619.903997           1.176752             0.650594             0.000000             0.000000             0.000000           35958.421364           0.179513             0.087508      
        2.60               5.016308              42556             14796.047419           1.776015             0.087609           13965.657003           1.224790             0.635501             0.000000             0.000000             0.000000           36688.158396           0.180358             0.086630      
        2.70               5.016308              42659             14997.354187           1.775847             0.096115           13789.513581           1.217084             0.635574             0.000000             0.000000             0.000000           36662.995050           0.179582             0.090582      
        2.80               5.016308              42579             15299.314338           1.777335             0.094604           12908.796473           1.245275             0.611113             0.000000             0.000000             0.000000           37241.752007           0.180792             0.088576      
        2.90               5.016308              42541             14846.374111           1.778279             0.095419           13739.186889           1.230859             0.620588             0.000000             0.000000             0.000000           36864.301818           0.181422             0.088186      
        3.00               5.016308              42436             14821.210765           1.780354             0.098362           14141.800424           1.199423             0.643170             0.000000             0.000000             0.000000           36486.851629           0.182285             0.089665      
        3.10               5.016308              42410             15022.517533           1.782657             0.097220           13286.246662           1.235940             0.623038             0.000000             0.000000             0.000000           37141.098623           0.183059             0.090202      
        3.20               5.016308              42585             15399.967722           1.779484             0.097075           13009.449857           1.215117             0.625212             0.000000             0.000000             0.000000           37040.445240           0.183259             0.092330      
        3.30               5.016308              42488             15349.641030           1.773397             0.097464           13839.840273           1.168800             0.643542             0.000000             0.000000             0.000000           36260.381515           0.182100             0.093076      
        3.40               5.016308              42572             15349.641030           1.767012             0.091810           13210.756624           1.229301             0.606966            553.593611            0.225797             0.102646           36335.871553           0.179217             0.086535      
        3.50               5.016308              42473             15248.987646           1.763986             0.088802           14091.473732           1.171418             0.637718             0.000000             0.000000             0.000000           36109.401439           0.182612             0.092721      
        3.60               5.016308              42390             15022.517533           1.761556             0.082057           14393.433884           1.175328             0.636305             0.000000             0.000000             0.000000           36033.911402           0.183716             0.092142      
