        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              33343             11398.995716           1.511361             0.122460           15525.784452           1.144354             0.466855             0.000000             0.000000             0.000000           38525.082651           0.389487             0.071934      
        0.10               5.016308              33649             10996.382181           1.638903             0.111040           13235.919970           1.232857             0.637764             0.000000             0.000000             0.000000           41217.560668           0.379935             0.130471      
        0.20               5.016308              34156             10870.565451           1.713342             0.075843           15072.844225           1.117838             0.667376             0.000000             0.000000             0.000000           39506.453143           0.367687             0.138416      
        0.30               5.016308              34792             10870.565451           1.740388             0.085906           16582.644982           1.060265             0.664250             0.000000             0.000000             0.000000           37996.652386           0.355268             0.132451      
        0.40               5.016308              35352             11373.832370           1.742860             0.090066           14972.190841           1.126355             0.633625             0.000000             0.000000             0.000000           39103.839608           0.340453             0.135543      
        0.50               5.016308              35940             11826.772597           1.732341             0.082541           16683.298365           1.033309             0.644975             0.000000             0.000000             0.000000           36939.791856           0.332243             0.131968      
        0.60               5.016308              36365             12581.672975           1.717419             0.079692           15676.764527           1.044922             0.630370             0.000000             0.000000             0.000000           37191.425315           0.322951             0.122079      
        0.70               5.016308              36824             13361.736700           1.701949             0.067854           15047.680879           1.038632             0.615925             0.000000             0.000000             0.000000           37040.445240           0.313981             0.125514      
        0.80               5.016308              37269             13714.023543           1.684918             0.056985           14921.864149           1.048730             0.601921             0.000000             0.000000             0.000000           36813.975126           0.305427             0.120502      
        0.90               5.016308              37601             14292.780500           1.670214             0.060938           14896.700803           1.027610             0.600755             0.000000             0.000000             0.000000           36260.381515           0.298397             0.123302      
        1.00               5.016308              37991             14443.760576           1.662309             0.058955           15676.764527           1.001036             0.603154            578.756957            0.243626             0.123634           34750.580758           0.292254             0.114339      
        1.10               5.016308              38402             14695.394035           1.653035             0.055246           16733.625057           0.960342             0.607441             0.000000             0.000000             0.000000           34020.843726           0.283297             0.111461      
        1.20               5.016308              38747             14896.700803           1.644122             0.068058           15827.744603           1.000901             0.601903            402.613535            0.330342             0.127013           34322.803877           0.277745             0.112108      
        1.30               5.016308              39003             15072.844225           1.637647             0.062865           15047.680879           1.045942             0.583885             0.000000             0.000000             0.000000           35329.337715           0.271078             0.113973      
        1.40               5.016308              39218             15123.170916           1.633586             0.064866           15198.660954           1.047263             0.581427             0.000000             0.000000             0.000000           35128.030947           0.266966             0.108191      
        1.50               5.016308              39413             15123.170916           1.628230             0.069318           15399.967722           1.049028             0.582496             0.000000             0.000000             0.000000           34926.724180           0.264010             0.107796      
        1.60               5.016308              39546             15727.091219           1.623059             0.072521           13940.493657           1.091496             0.557005             0.000000             0.000000             0.000000           35782.277942           0.258731             0.104578      
        1.70               5.016308              39749             15123.170916           1.625321             0.067323           17312.382014           0.977220             0.604199             0.000000             0.000000             0.000000           33014.309888           0.257525             0.105357      
        1.80               5.016308              39820             15274.150992           1.623069             0.070730           17035.585209           0.989341             0.592932            352.286843            0.298053             0.128992           32787.839774           0.251618             0.105199      
        1.90               5.016308              39884             15399.967722           1.621562             0.072422           16054.214717           1.028204             0.579335            402.613535            0.315439             0.141531           33593.066844           0.249873             0.103262      
        2.00               5.016308              39984             15802.581257           1.619356             0.072467           14871.537457           1.056717             0.559633             0.000000             0.000000             0.000000           34775.744104           0.250031             0.107121      
        2.10               5.016308              40027             15651.601181           1.616959             0.072137           14745.720727           1.084789             0.553773             0.000000             0.000000             0.000000           35052.540910           0.248085             0.108513      
        2.20               5.016308              40113             15450.294414           1.616345             0.075142           15399.967722           1.069613             0.568509             0.000000             0.000000             0.000000           34599.600682           0.247257             0.105918      
        2.30               5.016308              40161             15626.437835           1.615083             0.075525           14343.107192           1.113985             0.546130             0.000000             0.000000             0.000000           35480.317791           0.247574             0.110359      
        2.40               5.016308              40108             15626.437835           1.612588             0.074926           14921.864149           1.084918             0.562228             0.000000             0.000000             0.000000           34901.560834           0.246751             0.104939      
