        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              44897             7624.493823            1.798021             0.116634           21263.027328           1.419788             0.556915            855.553762            1.693640             0.053677           35706.787904           0.130311             0.060544      
        0.10               5.016308              45274             7347.697018            2.441581             0.155032           15701.927873           1.757555             0.856809             0.000000             0.000000             0.000000           42400.237927           0.105259             0.068648      
        0.20               5.016308              45817             7649.657169            2.391610             0.147485           16255.521484           1.718001             0.812488             0.000000             0.000000             0.000000           41544.684165           0.090938             0.062356      
        0.30               5.016308              46135             7926.453975            2.313771             0.119041           16607.808328           1.698057             0.768050             0.000000             0.000000             0.000000           40915.600516           0.084540             0.058890      
        0.40               5.016308              46112             8706.517699            2.243147             0.076181           16582.644982           1.631465             0.751902             0.000000             0.000000             0.000000           40160.700138           0.085058             0.061422      
        0.50               5.016308              46055             10040.175034           2.177651             0.066001           15701.927873           1.571590             0.725847             0.000000             0.000000             0.000000           39707.759910           0.087111             0.059596      
        0.60               5.016308              45824             12380.366208           2.118596             0.100896           13059.776548           1.529123             0.675560             0.000000             0.000000             0.000000           40009.720062           0.095002             0.063099      
        0.70               5.016308              45545             12229.386132           2.071813             0.109270           14443.760576           1.435360             0.727402             0.000000             0.000000             0.000000           38776.716110           0.101375             0.066363      
        0.80               5.016308              45178             13160.429932           2.029569             0.112139           13084.939894           1.447771             0.685089             0.000000             0.000000             0.000000           39204.492991           0.110855             0.066928      
        0.90               5.016308              44773             13261.083316           2.002778             0.117105           13714.023543           1.372682             0.714907             0.000000             0.000000             0.000000           38474.755959           0.119975             0.071867      
        1.00               5.016308              44410             13386.900046           1.986942             0.115336           13261.083316           1.389102             0.695902             0.000000             0.000000             0.000000           38801.879456           0.128344             0.076290      
        1.10               5.016308              44090             13336.573354           1.976370             0.111444           13563.043468           1.354416             0.716686             0.000000             0.000000             0.000000           38550.245997           0.136757             0.078329      
        1.20               5.016308              43868             13084.939894           1.969593             0.111535           13688.860197           1.373087             0.699457             0.000000             0.000000             0.000000           38676.062726           0.140449             0.075764      
        1.30               5.016308              43628             13412.063392           1.969645             0.111491           12908.796473           1.379447             0.702974             0.000000             0.000000             0.000000           39129.002954           0.147614             0.079130      
        1.40               5.016308              43500             12984.286511           1.979084             0.112054           13638.533505           1.354838             0.723611             0.000000             0.000000             0.000000           38827.042802           0.150024             0.082109      
        1.50               5.016308              43564             13613.370159           1.976292             0.109676           13009.449857           1.331801             0.725333             0.000000             0.000000             0.000000           38827.042802           0.148608             0.083127      
        1.60               5.016308              43754             13563.043468           1.977875             0.109651           13437.226738           1.312845             0.738065             0.000000             0.000000             0.000000           38449.592613           0.143903             0.077155      
        1.70               5.016308              43889             13512.716776           1.982577             0.111157           13185.593278           1.346545             0.725372             0.000000             0.000000             0.000000           38751.552764           0.140769             0.077191      
        1.80               5.016308              44038             13839.840273           1.981309             0.105166           12908.796473           1.333897             0.729867             0.000000             0.000000             0.000000           38701.226072           0.138497             0.078061      
        1.90               5.016308              44123             13563.043468           1.984805             0.102538           13437.226738           1.329813             0.731072             0.000000             0.000000             0.000000           38449.592613           0.135528             0.077250      
        2.00               5.016308              44088             13764.350235           1.982876             0.099413           12707.489705           1.367697             0.710278             0.000000             0.000000             0.000000           38978.022878           0.136667             0.075787      
        2.10               5.016308              44050             13512.716776           1.983169             0.102135           12959.123165           1.377254             0.711803             0.000000             0.000000             0.000000           38978.022878           0.137359             0.075455      
        2.20               5.016308              44125             13638.533505           1.977705             0.105878           13437.226738           1.324753             0.737757             0.000000             0.000000             0.000000           38374.102575           0.136186             0.077228      
        2.30               5.016308              44185             13739.186889           1.974280             0.107549           13185.593278           1.341388             0.725449             0.000000             0.000000             0.000000           38525.082651           0.134666             0.075225      
        2.40               5.016308              44197             13839.840273           1.969026             0.107683           12657.163013           1.381115             0.693294             0.000000             0.000000             0.000000           38952.859532           0.135240             0.077771      
        2.50               5.016308              43996             13386.900046           1.967222             0.104079           13286.246662           1.372773             0.710158             0.000000             0.000000             0.000000           38776.716110           0.139929             0.079368      
        2.60               5.016308              43676             13563.043468           1.968732             0.104204           12606.836321           1.395037             0.687999             0.000000             0.000000             0.000000           39279.983029           0.145392             0.084377      
        2.70               5.016308              43630             13613.370159           1.970049             0.099161           13034.613203           1.340584             0.729614             0.000000             0.000000             0.000000           38801.879456           0.147081             0.077624      
        2.80               5.016308              43766             13739.186889           1.967729             0.100593           12959.123165           1.340677             0.717843             0.000000             0.000000             0.000000           38751.552764           0.144278             0.079833      
        2.90               5.016308              43755             14066.310387           1.969529             0.099151           11902.262635           1.391500             0.690538             0.000000             0.000000             0.000000           39481.289797           0.145233             0.081152      
        3.00               5.016308              43885             13613.370159           1.965935             0.096117           13235.919970           1.340745             0.724973             0.000000             0.000000             0.000000           38600.572689           0.142252             0.079220      
        3.10               5.016308              43688             13512.716776           1.970514             0.100968           12933.959819           1.369418             0.701240             0.000000             0.000000             0.000000           39003.186224           0.145142             0.080053      
        3.20               5.016308              43619             13487.553430           1.977601             0.094688           12481.019592           1.402690             0.694204             0.000000             0.000000             0.000000           39481.289797           0.147412             0.082363      
        3.30               5.016308              43568             13311.410008           1.977176             0.101672           12959.123165           1.378951             0.708530             0.000000             0.000000             0.000000           39179.329645           0.148318             0.081704      
        3.40               5.016308              43590             13412.063392           1.978890             0.100999           12682.326359           1.389414             0.701687             0.000000             0.000000             0.000000           39355.473067           0.148340             0.082389      
