        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              43758             10820.238759           1.723252             0.088767           18973.162847           1.353491             0.549149             0.000000             0.000000             0.000000           35656.461212           0.159130             0.065794      
        0.10               5.016308              44262             7322.533672            2.416650             0.160467           15525.784452           1.729832             0.860973             0.000000             0.000000             0.000000           42601.544695           0.127859             0.075804      
        0.20               5.016308              45010             7473.513747            2.383083             0.152746           16406.501560           1.686222             0.826216             0.000000             0.000000             0.000000           41569.847511           0.108853             0.068404      
        0.30               5.016308              45506             8052.270704            2.309162             0.119560           16356.174868           1.674108             0.778133             0.000000             0.000000             0.000000           41041.417246           0.098047             0.064557      
        0.40               5.016308              45668             9260.111310            2.238202             0.076458           15525.784452           1.631608             0.738366             0.000000             0.000000             0.000000           40663.967057           0.096941             0.064311      
        0.50               5.016308              45713             9562.071461            2.172542             0.077902           16079.378063           1.581467             0.732530             0.000000             0.000000             0.000000           39808.413294           0.095382             0.063708      
        0.60               5.016308              45629             11147.362256           2.121040             0.103925           14519.250614           1.542642             0.699192             0.000000             0.000000             0.000000           39783.249948           0.099489             0.064256      
        0.70               5.016308              45366             12858.469781           2.074119             0.112502           13059.776548           1.466641             0.690368             0.000000             0.000000             0.000000           39531.616489           0.105637             0.066473      
        0.80               5.016308              45084             13361.736700           2.032670             0.113131           13235.919970           1.392650             0.718484             0.000000             0.000000             0.000000           38852.206148           0.113430             0.070420      
        0.90               5.016308              44917             13965.657003           2.003343             0.113114           12657.163013           1.376928             0.706415             0.000000             0.000000             0.000000           38827.042802           0.118320             0.068484      
        1.00               5.016308              44657             13386.900046           1.988436             0.112169           14519.250614           1.295866             0.741549             0.000000             0.000000             0.000000           37543.712159           0.121618             0.072638      
        1.10               5.016308              44230             13412.063392           1.984258             0.112645           13210.756624           1.378574             0.708592             0.000000             0.000000             0.000000           38827.042802           0.133283             0.076453      
        1.20               5.016308              44128             13915.330311           1.978322             0.112942           12833.306435           1.341198             0.726609             0.000000             0.000000             0.000000           38701.226072           0.135887             0.077588      
        1.30               5.016308              44273             13839.840273           1.975023             0.118107           13110.103240           1.336526             0.729353             0.000000             0.000000             0.000000           38499.919305           0.133611             0.076996      
        1.40               5.016308              44346             13890.166965           1.969955             0.114960           13537.880122           1.306261             0.743385             0.000000             0.000000             0.000000           38021.815732           0.130267             0.074535      
        1.50               5.016308              44362             13965.657003           1.965679             0.110796           13235.919970           1.327675             0.719914             0.000000             0.000000             0.000000           38248.285845           0.130071             0.073897      
        1.60               5.016308              44202             14041.147041           1.973984             0.108885           12430.692900           1.372249             0.700137             0.000000             0.000000             0.000000           38978.022878           0.134050             0.076048      
        1.70               5.016308              44213             13865.003619           1.979444             0.110357           12355.202862           1.400948             0.690908             0.000000             0.000000             0.000000           39229.656337           0.133725             0.077828      
        1.80               5.016308              44151             13537.880122           1.980886             0.111197           13235.919970           1.357442             0.719607             0.000000             0.000000             0.000000           38676.062726           0.134864             0.074329      
        1.90               5.016308              43970             13311.410008           1.986642             0.112575           14192.127116           1.290716             0.750664             0.000000             0.000000             0.000000           37946.325694           0.138011             0.076949      
        2.00               5.016308              44080             13714.023543           1.985194             0.114874           12833.306435           1.358652             0.720162             0.000000             0.000000             0.000000           38902.532840           0.137240             0.076649      
        2.10               5.016308              44026             13487.553430           1.985460             0.115303           13135.266586           1.360840             0.715170             0.000000             0.000000             0.000000           38827.042802           0.137688             0.080185      
        2.20               5.016308              43985             13839.840273           1.983549             0.113037           12455.856246           1.375016             0.710279             0.000000             0.000000             0.000000           39154.166300           0.138453             0.079472      
        2.30               5.016308              43946             13613.370159           1.980259             0.112563           12732.653051           1.378267             0.717017             0.000000             0.000000             0.000000           39103.839608           0.140472             0.078248      
        2.40               5.016308              43957             13915.330311           1.976381             0.116867           12782.979743           1.336543             0.724881             0.000000             0.000000             0.000000           38751.552764           0.139685             0.075161      
        2.50               5.016308              43857             13361.736700           1.973097             0.109790           13688.860197           1.331009             0.730804             0.000000             0.000000             0.000000           38399.265921           0.141044             0.079453      
        2.60               5.016308              43851             13386.900046           1.977978             0.107094           13764.350235           1.310923             0.751091             0.000000             0.000000             0.000000           38298.612537           0.143008             0.081884      
        2.70               5.016308              43902             13990.820349           1.978226             0.100556           12405.529554           1.358185             0.719990             0.000000             0.000000             0.000000           39053.512916           0.140167             0.079576      
        2.80               5.016308              44102             13714.023543           1.979725             0.101962           13160.429932           1.333467             0.741650             0.000000             0.000000             0.000000           38575.409343           0.137419             0.077555      
        2.90               5.016308              44236             13940.493657           1.972168             0.101074           13261.083316           1.315503             0.732310             0.000000             0.000000             0.000000           38248.285845           0.132346             0.075527      
        3.00               5.016308              44275             13940.493657           1.969945             0.092536           12531.346284           1.380139             0.697968             0.000000             0.000000             0.000000           38978.022878           0.134512             0.077471      
        3.10               5.016308              44123             14041.147041           1.970779             0.087818           12455.856246           1.363535             0.713245             0.000000             0.000000             0.000000           38952.859532           0.137191             0.080839      
        3.20               5.016308              44173             14242.453808           1.970377             0.083416           12355.202862           1.351819             0.715249             0.000000             0.000000             0.000000           38852.206148           0.134741             0.077047      
        3.30               5.016308              44214             14091.473732           1.966224             0.083084           12908.796473           1.330566             0.724949             0.000000             0.000000             0.000000           38449.592613           0.133083             0.078269      
