        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              43221             10870.565451           1.695036             0.052569           18771.856079           1.350266             0.544201             0.000000             0.000000             0.000000           35807.441288           0.173902             0.066677      
        0.10               5.016308              43682             7347.697018            2.407421             0.157443           15399.967722           1.711367             0.859620             0.000000             0.000000             0.000000           42702.198079           0.139478             0.081584      
        0.20               5.016308              44505             7574.167131            2.374519             0.148135           16003.888025           1.686715             0.818560             0.000000             0.000000             0.000000           41871.807662           0.119914             0.072803      
        0.30               5.016308              45089             8354.230856            2.307454             0.117648           15727.091219           1.670112             0.761137             0.000000             0.000000             0.000000           41368.540743           0.107739             0.066690      
        0.40               5.016308              45372             8882.661121            2.234916             0.067421           16054.214717           1.620571             0.753208             0.000000             0.000000             0.000000           40512.986981           0.101967             0.069085      
        0.50               5.016308              45553             9662.724845            2.177647             0.075177           15852.907949           1.577250             0.730451             0.000000             0.000000             0.000000           39934.230024           0.099013             0.066371      
        0.60               5.016308              45552             11348.669024           2.121570             0.107512           14519.250614           1.512750             0.714410             0.000000             0.000000             0.000000           39581.943181           0.100020             0.064337      
        0.70               5.016308              45342             12153.896094           2.077359             0.113876           14317.943846           1.441199             0.727959             0.000000             0.000000             0.000000           38978.022878           0.105624             0.066448      
        0.80               5.016308              45080             12707.489705           2.039663             0.119558           14041.147041           1.408218             0.720835             0.000000             0.000000             0.000000           38701.226072           0.111314             0.068271      
        0.90               5.016308              44876             13261.083316           2.012128             0.116855           13286.246662           1.404084             0.707804             0.000000             0.000000             0.000000           38902.532840           0.119838             0.073272      
        1.00               5.016308              44598             13839.840273           1.994604             0.116455           12757.816397           1.373981             0.704780             0.000000             0.000000             0.000000           38852.206148           0.125244             0.074406      
        1.10               5.016308              44381             13865.003619           1.979084             0.114725           13714.023543           1.289118             0.752389             0.000000             0.000000             0.000000           37870.835656           0.128885             0.073048      
        1.20               5.016308              44349             13839.840273           1.972783             0.116374           13386.900046           1.321815             0.725248             0.000000             0.000000             0.000000           38223.122499           0.130863             0.078046      
        1.30               5.016308              44204             13915.330311           1.972932             0.116966           12707.489705           1.365573             0.700703             0.000000             0.000000             0.000000           38827.042802           0.133747             0.077498      
        1.40               5.016308              43992             13537.880122           1.974460             0.117788           12858.469781           1.388501             0.697159             0.000000             0.000000             0.000000           39053.512916           0.138682             0.078098      
        1.50               5.016308              43954             13890.166965           1.974634             0.116237           13009.449857           1.320963             0.735311             0.000000             0.000000             0.000000           38550.245997           0.139740             0.078414      
        1.60               5.016308              43998             13638.533505           1.978072             0.114947           12858.469781           1.369525             0.711612             0.000000             0.000000             0.000000           38952.859532           0.138937             0.078036      
        1.70               5.016308              44114             13361.736700           1.978785             0.114464           13965.657003           1.315799             0.745092             0.000000             0.000000             0.000000           38122.469116           0.135983             0.077269      
        1.80               5.016308              44048             13412.063392           1.978517             0.113081           14041.147041           1.299538             0.744412             0.000000             0.000000             0.000000           37996.652386           0.137302             0.077956      
        1.90               5.016308              44031             13739.186889           1.978356             0.106633           12808.143089           1.359838             0.719061             0.000000             0.000000             0.000000           38902.532840           0.138860             0.078462      
        2.00               5.016308              44031             13663.696851           1.983285             0.108455           12858.469781           1.362682             0.712489             0.000000             0.000000             0.000000           38927.696186           0.138179             0.077727      
        2.10               5.016308              44050             13437.226738           1.982403             0.108967           13311.410008           1.354778             0.726096             0.000000             0.000000             0.000000           38701.226072           0.137670             0.075916      
        2.20               5.016308              44022             14116.637078           1.979721             0.109383           12028.079365           1.380104             0.703456             0.000000             0.000000             0.000000           39305.146375           0.138735             0.081170      
        2.30               5.016308              44039             14041.147041           1.980323             0.107435           12531.346284           1.341835             0.722686             0.000000             0.000000             0.000000           38877.369494           0.138358             0.081159      
        2.40               5.016308              44102             13764.350235           1.979825             0.099935           12732.653051           1.370649             0.707010             0.000000             0.000000             0.000000           38952.859532           0.135985             0.075771      
        2.50               5.016308              43967             13512.716776           1.979247             0.101579           13110.103240           1.362232             0.705617             0.000000             0.000000             0.000000           38827.042802           0.138975             0.077721      
        2.60               5.016308              43598             13412.063392           1.978145             0.101083           12581.672975           1.403867             0.685716             0.000000             0.000000             0.000000           39456.126451           0.147151             0.082206      
        2.70               5.016308              43665             13688.860197           1.974817             0.099813           12808.143089           1.347971             0.718791             0.000000             0.000000             0.000000           38952.859532           0.146382             0.082113      
        2.80               5.016308              43608             13487.553430           1.974561             0.097182           13235.919970           1.337421             0.716197             0.000000             0.000000             0.000000           38726.389418           0.146309             0.081997      
        2.90               5.016308              43651             13412.063392           1.980530             0.088859           12933.959819           1.368568             0.707979             0.000000             0.000000             0.000000           39103.839608           0.146686             0.079492      
        3.00               5.016308              43572             13437.226738           1.987761             0.089257           12707.489705           1.369665             0.711731             0.000000             0.000000             0.000000           39305.146375           0.149726             0.083577      
        3.10               5.016308              43445             12732.653051           1.995656             0.096249           13235.919970           1.402925             0.705736             0.000000             0.000000             0.000000           39481.289797           0.152503             0.085694      
        3.20               5.016308              43290             12858.469781           1.998294             0.093189           13613.370159           1.342136             0.729972             0.000000             0.000000             0.000000           38978.022878           0.154805             0.086171      
        3.30               5.016308              43356             13034.613203           1.992848             0.099555           14041.147041           1.293057             0.763833             0.000000             0.000000             0.000000           38374.102575           0.152916             0.082037      
        3.40               5.016308              43668             13336.573354           1.983343             0.093478           14192.127116           1.272396             0.769142             0.000000             0.000000             0.000000           37921.162348           0.144800             0.077813      
        3.50               5.016308              43815             13890.166965           1.976434             0.092859           12581.672975           1.348310             0.714936             0.000000             0.000000             0.000000           38978.022878           0.143235             0.077087      
        3.60               5.016308              43909             13814.676927           1.972685             0.092504           12707.489705           1.354634             0.723317             0.000000             0.000000             0.000000           38927.696186           0.142161             0.078833      
        3.70               5.016308              43851             13663.696851           1.973990             0.092779           12883.633127           1.359011             0.717378             0.000000             0.000000             0.000000           38902.532840           0.141867             0.079371      
        3.80               5.016308              43978             14041.147041           1.970423             0.089048           12933.959819           1.307797             0.744978             0.000000             0.000000             0.000000           38474.755959           0.140820             0.078285      
        3.90               5.016308              44182             14393.433884           1.967633             0.093509           12355.202862           1.331828             0.722633             0.000000             0.000000             0.000000           38701.226072           0.134983             0.078021      
        4.00               5.016308              44385             13965.657003           1.969188             0.088739           13462.390084           1.304523             0.743845             0.000000             0.000000             0.000000           38021.815732           0.129847             0.076287      
        4.10               5.016308              44319             14116.637078           1.971574             0.088358           12757.816397           1.338709             0.724261            578.756957            0.183151             0.085907           37996.652386           0.131143             0.073741      
        4.20               5.016308              44339             14015.983695           1.964900             0.083677           13210.756624           1.322786             0.728476             0.000000             0.000000             0.000000           38223.122499           0.130418             0.074842      
        4.30               5.016308              44342             13890.166965           1.959948             0.079298           13412.063392           1.325523             0.734060             0.000000             0.000000             0.000000           38147.632462           0.131017             0.076095      
        4.40               5.016308              44205             14292.780500           1.958891             0.079507           12153.896094           1.374292             0.689584             0.000000             0.000000             0.000000           39003.186224           0.135861             0.079348      
        4.50               5.016308              44042             13890.166965           1.956420             0.075867           13563.043468           1.297275             0.736425             0.000000             0.000000             0.000000           37996.652386           0.137644             0.076828      
        4.60               5.016308              43925             15047.680879           1.947410             0.082321           10870.565451           1.381989             0.671856             0.000000             0.000000             0.000000           39531.616489           0.143505             0.077737      
        4.70               5.016308              43875             13638.533505           1.949037             0.084405           13185.593278           1.357770             0.703902             0.000000             0.000000             0.000000           38625.736035           0.142780             0.077928      
        4.80               5.016308              43717             13487.553430           1.958546             0.089768           13487.553430           1.330189             0.722905             0.000000             0.000000             0.000000           38474.755959           0.146668             0.085773      
        4.90               5.016308              43561             13688.860197           1.963421             0.084906           12782.979743           1.355161             0.702707             0.000000             0.000000             0.000000           38978.022878           0.148802             0.080264      
