        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              43238             10895.728797           1.695251             0.050290           18696.366041           1.353418             0.541357             0.000000             0.000000             0.000000           35857.767980           0.173603             0.066894      
        0.10               5.016308              43550             7825.800591            2.258299             0.077035           16079.378063           1.630038             0.824137             0.000000             0.000000             0.000000           41544.684165           0.147239             0.084403      
        0.20               5.016308              44147             8178.087434            2.280117             0.102314           16029.051371           1.620932             0.781403             0.000000             0.000000             0.000000           41242.724013           0.130229             0.075209      
        0.30               5.016308              44658             8580.700969            2.211707             0.061969           16406.501560           1.598147             0.740274             0.000000             0.000000             0.000000           40462.660289           0.118677             0.073053      
        0.40               5.016308              44944             9083.967888            2.150932             0.092537           16632.971674           1.560455             0.718478             0.000000             0.000000             0.000000           39732.923256           0.113407             0.069585      
        0.50               5.016308              45089             10140.828418           2.092433             0.113778           16029.051371           1.519928             0.695572             0.000000             0.000000             0.000000           39279.983029           0.112475             0.069381      
        0.60               5.016308              45178             12053.242710           2.041608             0.119816           15098.007571           1.401708             0.710139             0.000000             0.000000             0.000000           38298.612537           0.110422             0.067695      
        0.70               5.016308              45084             12481.019592           1.996311             0.121848           14770.884073           1.405874             0.682174             0.000000             0.000000             0.000000           38197.959153           0.113043             0.071380      
        0.80               5.016308              45027             13814.676927           1.960017             0.122160           13638.533505           1.355571             0.673195             0.000000             0.000000             0.000000           37996.652386           0.116721             0.070075      
        0.90               5.016308              44897             14871.537457           1.925759             0.118363           12506.182938           1.338538             0.655777             0.000000             0.000000             0.000000           38072.142424           0.121375             0.069320      
        1.00               5.016308              44532             14343.107192           1.909349             0.121121           13688.860197           1.300035             0.678055             0.000000             0.000000             0.000000           37417.895429           0.128762             0.074310      
        1.10               5.016308              44240             14343.107192           1.891849             0.115493           13915.330311           1.279812             0.694243             0.000000             0.000000             0.000000           37191.425315           0.135945             0.074083      
        1.20               5.016308              44070             14871.537457           1.881850             0.113480           12732.653051           1.311903             0.667429             0.000000             0.000000             0.000000           37845.672310           0.140307             0.076893      
        1.30               5.016308              44035             14594.740652           1.875881             0.110102           13235.919970           1.305463             0.667730             0.000000             0.000000             0.000000           37619.202197           0.142029             0.078690      
        1.40               5.016308              43815             14645.067343           1.873259             0.112294           13034.613203           1.308593             0.658858             0.000000             0.000000             0.000000           37770.182272           0.145856             0.078654      
        1.50               5.016308              43801             14796.047419           1.870905             0.109331           12707.489705           1.314028             0.660512             0.000000             0.000000             0.000000           37946.325694           0.148104             0.080264      
        1.60               5.016308              43665             14267.617154           1.878309             0.107621           13563.043468           1.291451             0.687132             0.000000             0.000000             0.000000           37619.202197           0.151120             0.082191      
        1.70               5.016308              43678             14443.760576           1.881158             0.110004           15072.844225           1.159502             0.734453             0.000000             0.000000             0.000000           35933.258018           0.148943             0.082238      
        1.80               5.016308              43663             14343.107192           1.884668             0.107298           13261.083316           1.301327             0.675796             0.000000             0.000000             0.000000           37845.672310           0.150902             0.082826      
        1.90               5.016308              43498             14242.453808           1.886754             0.106713           13865.003619           1.258853             0.696145             0.000000             0.000000             0.000000           37342.405391           0.151945             0.082191      
        2.00               5.016308              43504             14418.597230           1.888741             0.109582           13009.449857           1.301746             0.671937             0.000000             0.000000             0.000000           38021.815732           0.153386             0.083095      
