      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         36759            5507            5630            285             6035            6148            1500           13458           13222            816              0               0               0       
      0.10          5.016308         36965            6440            5894            268             6367            6114            1633           12193           12992            700              0               0               0       
      0.20          5.016308         37335            6473            6176            256             6267            5700            1636           12260           13124            709              0               0               0       
      0.30          5.016308         37735            6586            6573            266             6114            5341            1622           12300           13086            713              0               0               0       
      0.40          5.016308         38137            6746            6817            279             5904            4888            1573           12350           13295            749              0               0               0       
      0.50          5.016308         38523            7016            7028            294             5734            4591            1552           12250           13381            755              0               0               0       
      0.60          5.016308         38699            7895            7814            336             5578            4341            1514           11527           12845            751              0               0               0       
      0.70          5.016308         38764            9929            9184            417             5584            4431            1524            9487           11385            660              0               0               0       
      0.80          5.016308         38743           10467            9546            443             5443            4321            1483            9090           11133            675              0               0               0       
      0.90          5.016308         38724           10492            9538            449             5347            4308            1453            9087           11101            683              74              53              16      
      1.00          5.016308         38628           11323            9635            476             5562            4619            1512            8115           10746            613              0               0               0       
      1.10          5.016308         38488           12076           10488            517             5611            4637            1506            7229            9802            556              84              73              22      
      1.20          5.016308         38441           12633           10747            540             5676            4744            1525            6631            9460            522              60              49              14      
      1.30          5.016308         38258           12284           10095            520             5401            4630            1453            7203           10148            595             112             127              33      
      1.40          5.016308         38175           12525           10553            539             5694            5039            1525            6781            9408            537              0               0               0       
      1.50          5.016308         37955           12313            9535            511             5476            4978            1469            7050           10368            581             161             119              40      
      1.60          5.016308         37500           12397            8435            487             5518            5166            1466            7085           11399            648              0               0               0       
      1.70          5.016308         37224           12159            8112            474             5314            5099            1397            7421           11621            699             106             168              31      
      1.80          5.016308         36914           12392            8629            491             5422            5459            1428            7032           10693            633             154             219              49      
      1.90          5.016308         36597           12641            8474            493             5690            6102            1525            6604           10339            565              65              85              18      
      2.00          5.016308         36513           12287            8034            473             5899            6478            1572            6814           10488            556              0               0               0       
      2.10          5.016308         36347           12768            7635            473             5842            6430            1559            6390           10935            569              0               0               0       
      2.20          5.016308         36406           12700            7182            461             5799            6448            1550            6501           11370            590              0               0               0       
      2.30          5.016308         36504           12728            7242            462             5694            6505            1544            6578           11253            595              0               0               0       
      2.40          5.016308         36347           13235            7079            470             5684            6472            1534            6016           11378            575              65              71              22      
      2.50          5.016308         36396           13710            7173            483             5783            6607            1566            5507           11220            552              0               0               0       
      2.60          5.016308         36469           14006            7220            490             5861            6692            1574            5133           11088            537              0               0               0       
      2.70          5.016308         36445           14099            7211            492             5819            6610            1560            5082           11179            549              0               0               0       
      2.80          5.016308         36415           14107            6538            477             5676            6442            1528            5217           12020            596              0               0               0       
      2.90          5.016308         36375           13763            6218            460             5543            6315            1508            5636           12337            608              58             130              25      
      3.00          5.016308         36401           14218            6711            481             5741            6639            1568            4982           11589            538              59              61              14      
      3.10          5.016308         36366           14123            6319            468             5709            6581            1553            5168           12100            580              0               0               0       
      3.20          5.016308         36330           14272            6220            469             5881            6862            1596            4847           11918            536              0               0               0       
      3.30          5.016308         36270           14222            6410            473             5807            6804            1582            4971           11786            546              0               0               0       
      3.40          5.016308         36028           13657            5781            445             5738            6833            1563            5605           12386            593              0               0               0       
      3.50          5.016308         35975           13609            5969            447             5697            6864            1565            5694           12167            589              0               0               0       
      3.60          5.016308         35887           13675            5486            436             5733            6927            1569            5592           12587            596              0               0               0       
      3.70          5.016308         35870           14256            5588            451             5875            7290            1621            4869           12122            529              0               0               0       
      3.80          5.016308         35912           14230            5471            447             5872            7333            1617            4898           12196            537              0               0               0       
      3.90          5.016308         35921           13957            5036            430             5620            6956            1556            5423           13008            615              0               0               0       
      4.00          5.016308         35936           14216            5491            447             5762            7158            1594            5022           12351            560              0               0               0       
      4.10          5.016308         36031           14351            5809            458             5749            7082            1594            4900           12109            549              0               0               0       
      4.20          5.016308         36185           14174            5061            438             5665            6957            1576            5161           12982            587              0               0               0       
      4.30          5.016308         36143           14529            5461            457             5642            6916            1571            4829           12623            573              0               0               0       
      4.40          5.016308         36039           13935            5187            438             5675            6967            1573            5390           12846            590              0               0               0       
      4.50          5.016308         36194           14150            5263            445             5544            6925            1557            5306           12812            599              0               0               0       
      4.60          5.016308         36044           14233            5121            444             5537            7042            1573            5230           12837            584              0               0               0       
      4.70          5.016308         36051           14260            5200            446             5544            6944            1551            5196           12856            604              0               0               0       
      4.80          5.016308         36088           14405            5127            447             5545            6998            1564            5050           12875            590              0               0               0       
