      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         36747            5374            5623            281             6022            6132            1497           13604           13245            823              0               0               0       
      0.10          5.016308         36867            6358            5995            266             6359            6258            1640           12283           12747            695              0               0               0       
      0.20          5.016308         37309            6072            5964            241             6154            5828            1641           12774           13208            719              0               0               0       
      0.30          5.016308         37723            6193            6384            252             5852            5458            1600           12955           13158            749              0               0               0       
      0.40          5.016308         38158            6527            6726            271             5575            5059            1541           12898           13215            789              0               0               0       
      0.50          5.016308         38600            6866            7059            291             5541            4907            1558           12593           13034            752              0               0               0       
      0.60          5.016308         38937            9250            8655            384             5455            4750            1550           10295           11595            667              0               0               0       
      0.70          5.016308         39135           11341           10330            476             5214            4499            1506            8445           10171            619              0               0               0       
      0.80          5.016308         39263           11617           11214            511             5138            4422            1487            8245            9364            603              0               0               0       
      0.90          5.016308         39351           12219           11346            536             4986            4356            1460            7795            9298            605              0               0               0       
      1.00          5.016308         39544           12334           11472            549             4937            4271            1451            7729            9257            601              0               0               0       
      1.10          5.016308         39705           12489           11690            564             4848            4255            1439            7663            9055            598              0               0               0       
      1.20          5.016308         39646           12656           11690            573             4830            4246            1433            7514            9064            595              0               0               0       
      1.30          5.016308         39617           12862           11976            590             4863            4443            1443            7275            8581            568              0               0               0       
      1.40          5.016308         39482           12767           11613            583             4608            4365            1387            7625            9022            631              0               0               0       
      1.50          5.016308         39325           12844           11340            581             4549            4357            1362            7530            9238            635              77              65              23      
      1.60          5.016308         39254           12935           11133            581             4651            4667            1401            7340            9098            593              74             102              26      
      1.70          5.016308         39231           12921           11193            584             4500            4619            1369            7439            9056            606             140             132              42      
      1.80          5.016308         39188           12986           10366            567             4534            4653            1375            7352            9800            613             128             181              46      
      1.90          5.016308         39132           13309           10183            571             4652            4874            1413            6968            9813            589              71             130              28      
      2.00          5.016308         39077           12746            9383            537             4551            4854            1387            7703           10763            677              0               0               0       
      2.10          5.016308         38908           13187            8878            535             4663            5213            1434            7150           10909            632              0               0               0       
      2.20          5.016308         38754           13359            8541            530             4799            5442            1459            6842           11017            612              0               0               0       
      2.30          5.016308         38733           13555            8524            534             4753            5416            1457            6692           11060            610              0               0               0       
      2.40          5.016308         38545           13524            8295            528             4757            5472            1446            6719           11233            627              0               0               0       
      2.50          5.016308         38490           13888            8295            537             4803            5574            1469            6309           11131            595              0               0               0       
      2.60          5.016308         38326           13743            7220            507             4635            5496            1432            6622           12284            662              0               0               0       
      2.70          5.016308         38399           13933            6336            490             4501            5443            1400            6472           13156            690              94              65              21      
      2.80          5.016308         38360           14213            6760            506             4632            5611            1445            6155           12629            650              0               0               0       
      2.90          5.016308         38382           14609            7456            531             4657            5611            1455            5734           11933            615              0               0               0       
      3.00          5.016308         38515           14171            7488            521             4475            5502            1417            6354           12010            663              0               0               0       
      3.10          5.016308         38644           14297            7726            530             4487            5477            1420            6216           11797            651              0               0               0       
      3.20          5.016308         38710           14526            7540            531             4599            5746            1472            5875           11714            598              0               0               0       
      3.30          5.016308         38587           14920            7906            550             4742            5855            1496            5338           11239            555              0               0               0       
      3.40          5.016308         38332           14066            7423            517             4672            5934            1477            6262           11643            607              0               0               0       
      3.50          5.016308         38151           14033            6160            483             4607            6000            1467            6360           12840            651              0               0               0       
      3.60          5.016308         38247           14589            7093            521             4566            6101            1472            5845           11806            608              0               0               0       
      3.70          5.016308         38210           14044            6481            491             4430            6087            1448            6520           12099            652              6              333              10      
      3.80          5.016308         38055           14205            5150            462             4326            6065            1424            6469           13785            715              0               0               0       
      3.90          5.016308         38036           14262            4905            456             4354            6136            1432            6332           13896            696              52              63              17      
      4.00          5.016308         38052           14720            7279            525             4611            6530            1517            5666           10657            546              3              534              13      
      4.10          5.016308         37980           14340            6811            504             4598            6465            1498            6062           11724            599              0               0               0       
      4.20          5.016308         37790           14486            6551            501             4442            6267            1448            5916           11931            604             156             251              48      
