      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         40320            6361            6308            311             4412            4532            1446           14227           14160            844              0               0               0       
      0.10          5.016308         40461            7218            7020            282             4587            4509            1620           13195           13471            699              0               0               0       
      0.20          5.016308         40898            7094            7032            265             4280            4079            1591           13626           13889            745              0               0               0       
      0.30          5.016308         41375            7357            7342            281             4109            3748            1576           13534           13910            744              0               0               0       
      0.40          5.016308         41745            8272            8075            321             3972            3539            1565           12756           13386            715              0               0               0       
      0.50          5.016308         42139            8958            8606            353             3770            3274            1526           12272           13120            722              0               0               0       
      0.60          5.016308         42394           10460           10235            427             3625            3171            1508           10915           11594            666              0               0               0       
      0.70          5.016308         42554           11252           12040            491             3529            3094            1490           10219            9866            620              0               0               0       
      0.80          5.016308         42653           11646           12318            514             3485            3085            1472            9869            9597            615              0               0               0       
      0.90          5.016308         42656           12702           12215            543             3466            3106            1471            8832            9679            587              0               0               0       
      1.00          5.016308         42615           14066           13012            600             3486            3167            1476            7448            8821            525              0               0               0       
      1.10          5.016308         42630           13792           12585            591             3228            3013            1390            7883            9316            582              97              86              38      
      1.20          5.016308         42580           14148           12483            602             3165            3089            1368            7687            9428            631              0               0               0       
      1.30          5.016308         42463           14223           12271            604             3238            3244            1380            7539            9485            617              0               0               0       
      1.40          5.016308         42276           14217           12187            608             3273            3417            1402            7421            9279            553              89             117              38      
      1.50          5.016308         41974           14723           12048            620             3369            3631            1401            6908            9321            580              0               0               0       
      1.60          5.016308         41800           14734           11950            622             3307            3843            1406            6959            9207            573              0               0               0       
      1.70          5.016308         41444           14250           11335            598             3312            4008            1400            7438            9657            603              0               0               0       
      1.80          5.016308         41389           14549           11131            602             3146            3867            1347            7305           10002            652              0               0               0       
      1.90          5.016308         41270           14410           11462            606             3458            4478            1461            7132            9060            534              0               0               0       
      2.00          5.016308         41144           14295           10663            585             3282            4218            1366            7294            9911            591             129             208              59      
      2.10          5.016308         41032           14071           10425            574             3373            4504            1425            7519            9997            585              37              74              17      
      2.20          5.016308         40849           14177           10435            576             3270            4474            1383            7427            9944            591             126             147              51      
      2.30          5.016308         40912           14570           10313            579             3473            4768            1468            6957            9919            554              0               0               0       
      2.40          5.016308         40873           14960           10386            587             3467            4784            1468            6573            9830            546              0               0               0       
      2.50          5.016308         40961           14824           10311            582             3477            4827            1480            6699            9862            539              0               0               0       
      2.60          5.016308         40836           14651           10107            574             3391            4777            1452            6958           10116            575              0               0               0       
      2.70          5.016308         40736           14693            9326            556             3328            4756            1410            6929           10405            605              50             513              30      
      2.80          5.016308         40694           15040            9826            577             3458            5031            1474            6502           10143            550              0               0               0       
      2.90          5.016308         40595           14843            8853            547             3440            5070            1466            6717           10401            571              0              676              17      
      3.00          5.016308         40608           15478            9632            581             3477            5171            1495            6045           10197            525              0               0               0       
      3.10          5.016308         40591           14747            8406            533             3356            5051            1452            6897           10445            588              0              1098             28      
      3.20          5.016308         40554           14877            7388            511             3373            5096            1466            6750           12516            624              0               0               0       
      3.30          5.016308         40672           14785            6875            496             3268            4979            1442            6947           13146            663              0               0               0       
      3.40          5.016308         40707           15055            7573            518             3203            5004            1438            6742           12423            645              0               0               0       
      3.50          5.016308         40703           15394            8726            556             3169            5066            1453            6437           10655            578              0              553              14      
      3.60          5.016308         40813           15316            8468            546             3082            5009            1440            6581           10339            583              21             1184             32      
      3.70          5.016308         40911           15729            7813            541             3059            4958            1435            6206           10645            584              6              1584             41      
      3.80          5.016308         40986           16085            8671            572             3034            4856            1441            5881           10720            569              0              753              19      
      3.90          5.016308         41218           15606            7498            531             2888            4606            1382            6506           12896            688              0               0               0       
      4.00          5.016308         41417           15752            7939            543             2901            4557            1408            6347           12504            650              0               0               0       
      4.10          5.016308         41569           15906            8009            548             2880            4607            1430            6082           10711            579             132             1673             44      
