      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308           11              0               0               0              1495            1587            162            23505           23413            2439             0               0               0       
      0.10          5.016308          175              0               0               0              2455            2361            249            22545           22639            2352             0               0               0       
      0.20          5.016308          300              0               0               0              4007            3946            414            20993           21054            2187             0               0               0       
      0.30          5.016308          673              0               0               0              6809            6815            715            18191           18185            1886             0               0               0       
      0.40          5.016308          577              0               0               0             12009           12108            1255           12009           12108            1255            982             784              91      
      0.50          5.016308          666              0               0               0              9014            8743            925            15540           15747            1626            446             510              50      
      0.60          5.016308          693              0               0               0              5717            5763            603            19283           19237            1998             0               0               0       
      0.70          5.016308          896              0               0               0              2803            2816            291            22197           22184            2310             0               0               0       
      0.80          5.016308          980              0               0               0              3202            3268            331            21798           21732            2270             0               0               0       
      0.90          5.016308          980              0               0               0              5532            5388            575            19468           19612            2026             0               0               0       
      1.00          5.016308          920              0               0               0              3011            2959            311            21989           22041            2290             0               0               0       
      1.10          5.016308          902              0               0               0              5873            5732            617            18993           19129            1970            134             139              14      
      1.20          5.016308          1030             0               0               0              5029            5063            545            19971           19937            2056             0               0               0       
      1.30          5.016308          1216             0               0               0              4193            4224            439            20807           20776            2162             0               0               0       
      1.40          5.016308          815              0               0               0              7888            7742            811            17112           17258            1790             0               0               0       
      1.50          5.016308          1115             0               0               0              6890            6823            727            18110           18177            1874             0               0               0       
      1.60          5.016308          1115             0               0               0              5766            5797            603            19234           19203            1998             0               0               0       
      1.70          5.016308          1856             0               0               0              7509            7434            791            17491           17566            1810             0               0               0       
      1.80          5.016308          1484             0               0               0              2984            2957            313            22016           22043            2288             0               0               0       
      1.90          5.016308          1490             0               0               0              6096            6122            650            18764           18743            1936            140             135              15      
      2.00          5.016308          1265             0               0               0              4134            4024            433            20680           20767            2146            186             209              22      
      2.10          5.016308          1114             0               0               0              6910            7026            733            18090           17974            1868             0               0               0       
      2.20          5.016308          1391             0               0               0              3912            3991            420            21088           21009            2181             0               0               0       
      2.30          5.016308          1318             0               0               0              5235            5325            570            19765           19675            2031             0               0               0       
      2.40          5.016308          1651             0               0               0              4301            4332            444            20699           20668            2157             0               0               0       
      2.50          5.016308          1391             0               0               0              6362            6218            657            18638           18782            1944             0               0               0       
      2.60          5.016308          1368             0               0               0              5866            5841            620            19004           19026            1966            130             133              15      
      2.70          5.016308          1276             0               0               0              3138            3098            320            21862           21902            2281             0               0               0       
      2.80          5.016308          1513             0               0               0              7204            7096            758            17796           17904            1843             0               0               0       
      2.90          5.016308          1477             0               0               0              3267            3146            342            21733           21854            2259             0               0               0       
      3.00          5.016308          2600             0               0               0              4947            5048            533            20053           19952            2068             0               0               0       
      3.10          5.016308          1850             0               0               0              3161            3152            328            21839           21848            2273             0               0               0       
      3.20          5.016308          1570             0               0               0              1580            1638            177            23420           23362            2424             0               0               0       
      3.30          5.016308          1823             0               0               0              6591            6801            692            18409           18199            1909             0               0               0       
      3.40          5.016308          1578             0               0               0              5079            5114            545            19921           19886            2056             0               0               0       
      3.50          5.016308          2167             0               0               0              4675            4773            504            20325           20227            2097             0               0               0       
      3.60          5.016308          2148             0               0               0              4054            3937            432            20946           21063            2169             0               0               0       
