      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         38893            6575            6613            330             5027            5145            1458           13398           13242            813              0               0               0       
      0.10          5.016308         38976            6796            6471            275             5331            5174            1616           12873           13355            710              0               0               0       
      0.20          5.016308         39449            6957            6471            261             5099            4712            1601           12944           13817            739              0               0               0       
      0.30          5.016308         39887            6853            6632            264             4843            4316            1559           13304           14052            778              0               0               0       
      0.40          5.016308         40260            7375            7259            293             4706            4004            1536           12919           13737            772              0               0               0       
      0.50          5.016308         40588            8178            7749            327             4663            3900            1548           12159           13351            726              0               0               0       
      0.60          5.016308         40788            9930            8368            385             4491            3794            1514           10579           12838            702              0               0               0       
      0.70          5.016308         40949           12037           10770            490             4381            3686            1504            8582           10544            607              0               0               0       
      0.80          5.016308         40964           12247           10619            500             4347            3721            1495            8406           10660            606              0               0               0       
      0.90          5.016308         41018           12853           11361            539             4244            3697            1467            7903            9942            595              0               0               0       
      1.00          5.016308         41050           12664           11199            537             4170            3607            1436            8166           10194            628              0               0               0       
      1.10          5.016308         40964           13119           11281            555             4046            3661            1410            7641            9867            571             194             191              65      
      1.20          5.016308         40806           13282           11219            562             3941            3707            1379            7706           10026            642              71              48              18      
      1.30          5.016308         40691           13436           11476            575             3958            3804            1382            7516            9637            619              90              83              25      
      1.40          5.016308         40344           13614           11002            571             4007            4104            1399            7195            9754            579             184             140              52      
      1.50          5.016308         40269           13659           11419            584             3977            4180            1377            7124            9169            562             240             232              78      
      1.60          5.016308         40166           13943           10778            578             4146            4397            1421            6766            9661            550             145             164              52      
      1.70          5.016308         39970           13885           10128            562             4144            4482            1422            6971           10390            617              0               0               0       
      1.80          5.016308         39812           14132           10208            569             4206            4776            1454            6603            9883            554              59             133              24      
      1.90          5.016308         39626           14216           10044            566             4203            5036            1468            6581            9920            567              0               0               0       
      2.00          5.016308         39428           13960            9932            556             4218            5117            1473            6822            9951            572              0               0               0       
      2.10          5.016308         39542           14075            9845            557             4258            5164            1484            6667            9991            560              0               0               0       
      2.20          5.016308         39477           14076            9616            553             4172            5098            1457            6752           10286            591              0               0               0       
      2.30          5.016308         39546           14182            9395            551             4102            4954            1431            6641           10574            594              75              77              25      
      2.40          5.016308         39571           14158            9298            549             4091            4947            1429            6704           10688            609              47              67              14      
