      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         44552            8357            8202            378             2441            2574            1412           14202           14224            811              0               0               0       
      0.10          5.016308         44821            8205            8155            276             2404            2503            1647           14391           14342            678              0               0               0       
      0.20          5.016308         45249            8288            8175            281             2147            2200            1638           14565           14625            682              0               0               0       
      0.30          5.016308         45585            8655            8397            300             1941            2020            1604           14404           14583            697              0               0               0       
      0.40          5.016308         45829            9184            9086            331             1802            1900            1575           14014           14014            695              0               0               0       
      0.50          5.016308         45790            9228            9349            346             1810            1915            1558           13962           13736            697              0               0               0       
      0.60          5.016308         45719           11245           11117            429             1852            1934            1532           11903           11949            640              0               0               0       
      0.70          5.016308         45502           12055           11230            457             1936            2061            1528           11009           11709            616              0               0               0       
      0.80          5.016308         45256           13489           12497            520             2042            2152            1516            9469           10351            565              0               0               0       
      0.90          5.016308         44900           13641           12744            537             2160            2351            1507            9199            9905            557              0               0               0       
      1.00          5.016308         44727           14008           13445            567             2253            2453            1497            8739            9102            537              0               0               0       
      1.10          5.016308         44342           13921           13565            574             2447            2566            1500            8632            8869            527              0               0               0       
      1.20          5.016308         43932           13671           13567            571             2781            2677            1514            8548            8756            516              0               0               0       
      1.30          5.016308         43725           13956           13762            583             2879            2726            1505            8165            8512            513              0               0               0       
      1.40          5.016308         43646           13746           13557            577             2890            2756            1491            8364            8687            533              0               0               0       
      1.50          5.016308         43397           13667           13656            577             3046            2997            1525            8287            8347            499              0               0               0       
      1.60          5.016308         43142           14081           13111            576             3006            3116            1505            7913            8773            520              0               0               0       
      1.70          5.016308         42949           13556           12428            551             3005            3264            1503            8439            9308            547              0               0               0       
      1.80          5.016308         42808           13406           12840            557             3060            3354            1501            8534            8806            543              0               0               0       
      1.90          5.016308         42785           13928           13017            572             3059            3452            1517            8013            8531            512              0               0               0       
      2.00          5.016308         42740           13412           11984            538             2967            3441            1497            8621            9575            566              0               0               0       
      2.10          5.016308         42828           13638           12443            553             2998            3469            1514            8364            9088            534              0               0               0       
      2.20          5.016308         42860           13538           12858            558             2963            3431            1515            8499            8711            528              0               0               0       
      2.30          5.016308         42919           13288           12391            541             2895            3331            1487            8817            9278            573              0               0               0       
      2.40          5.016308         42959           13236           12370            537             2981            3300            1512            8783            9330            552              0               0               0       
      2.50          5.016308         42849           12741           12411            527             3051            3322            1521            9208            9267            553              0               0               0       
      2.60          5.016308         42652           12507           12399            522             3145            3469            1533            9348            9132            546              0               0               0       
      2.70          5.016308         42541           12681           12573            531             3224            3411            1516            9095            9016            554              0               0               0       
      2.80          5.016308         42654           12875           12393            531             3192            3361            1517            8933            9246            553              0               0               0       
      2.90          5.016308         42859           13214           12591            541             3099            3311            1519            8687            9098            541              0               0               0       
      3.00          5.016308         43097           13630           12867            557             2965            3197            1503            8405            8936            541              0               0               0       
      3.10          5.016308         43213           13605           13153            563             2923            3195            1512            8472            8652            526              0               0               0       
      3.20          5.016308         43172           13362           12911            553             2912            3252            1513            8726            8837            535              0               0               0       
      3.30          5.016308         43166           13571           13138            562             2919            3225            1510            8510            8637            529              0               0               0       
      3.40          5.016308         43232           13016           12950            546             2876            3114            1490            9108            8936            565              0               0               0       
      3.50          5.016308         43010           13213           13084            552             3059            3297            1540            8728            8619            509              0               0               0       
      3.60          5.016308         43030           12981           13016            545             2977            3130            1499            9042            8854            557              0               0               0       
      3.70          5.016308         43023           12967           12873            541             3089            3191            1522            8944            8936            538              0               0               0       
      3.80          5.016308         43069           13023           12825            540             3067            3073            1500            8910            9102            561              0               0               0       
      3.90          5.016308         43115           13181           12643            539             3060            3049            1502            8759            9308            560              0               0               0       
      4.00          5.016308         43250           13798           13346            567             3049            3107            1533            8153            8547            501              0               0               0       
      4.10          5.016308         43238           13305           12987            552             2899            2956            1476            8796            9057            573              0               0               0       
      4.20          5.016308         43474           13653           12772            555             2883            2936            1490            8464            9292            556              0               0               0       
      4.30          5.016308         43542           13638           12670            554             2891            2984            1516            8471            9346            531              0               0               0       
      4.40          5.016308         43703           13837           12746            561             2729            2864            1484            8434            9390            556              0               0               0       
      4.50          5.016308         43670           13662           12660            557             2632            2907            1479            8706            9433            565              0               0               0       
      4.60          5.016308         43597           13781           12834            565             2683            2989            1494            8536            9177            542              0               0               0       
      4.70          5.016308         43502           13689           12685            560             2771            3097            1504            8540            9218            537              0               0               0       
      4.80          5.016308         43246           13672           12788            561             2800            3162            1501            8528            9050            539              0               0               0       
      4.90          5.016308         43369           13790           12674            561             2791            3096            1497            8419            9230            543              0               0               0       
      5.00          5.016308         43291           13763           13083            569             2818            3240            1512            8419            8677            520              0               0               0       
      5.10          5.016308         43081           13583           12282            548             2793            3283            1479            8558            9343            545              66              92              29      
      5.20          5.016308         42902           13561           12501            551             2885            3411            1497            8554            9088            553              0               0               0       
      5.30          5.016308         42800           13656           12436            551             3002            3552            1526            8342            9012            524              0               0               0       
      5.40          5.016308         42554           13768           12282            549             3028            3640            1527            8204            9078            525              0               0               0       
      5.50          5.016308         42581           13639           12278            545             3059            3571            1511            8302            9151            545              0               0               0       
      5.60          5.016308         42751           13432           12055            536             2972            3485            1505            8596            9460            560              0               0               0       
      5.70          5.016308         42798           13472           12148            539             3007            3421            1512            8521            9431            550              0               0               0       
      5.80          5.016308         42992           13851           12257            550             2971            3276            1502            8178            9467            549              0               0               0       
      5.90          5.016308         42869           13784           12517            554             3013            3418            1526            8203            9065            521              0               0               0       
      6.00          5.016308         42917           13954           12661            560             2996            3413            1515            8050            8926            526              0               0               0       
      6.10          5.016308         42941           13322           12177            536             2833            3216            1460            8780            9513            571              65              94              34      
      6.20          5.016308         43101           13513           12253            541             2827            3217            1487            8660            9530            573              0               0               0       
      6.30          5.016308         43083           13348           12257            536             2946            3272            1514            8706            9471            551              0               0               0       
      6.40          5.016308         43094           13912           12626            556             2944            3305            1519            8144            9069            526              0               0               0       
      6.50          5.016308         43085           13690           12367            547             2868            3291            1499            8442            9342            555              0               0               0       
      6.60          5.016308         43011           13970           12555            557             2924            3340            1517            8106            9105            527              0               0               0       
      6.70          5.016308         43108           13509           12140            538             2908            3368            1517            8583            9492            546              0               0               0       
      6.80          5.016308         42986           13668           11870            537             2819            3284            1488            8513            9846            576              0               0               0       
      6.90          5.016308         42918           13730           12006            543             2912            3425            1517            8358            9569            541              0               0               0       
      7.00          5.016308         42950           13825           12075            547             2862            3353            1489            8313            9572            565              0               0               0       
      7.10          5.016308         42832           13777           11780            539             2835            3339            1464            8388            9881            598              0               0               0       
      7.20          5.016308         42783           13557           11837            534             2908            3463            1505            8535            9700            562              0               0               0       
      7.30          5.016308         42482           13544           11410            523             3075            3722            1545            8381            9868            533              0               0               0       
      7.40          5.016308         42563           13607           11738            529             3068            3686            1537            8325            9576            535              0               0               0       
      7.50          5.016308         42752           13337           11429            516             2887            3461            1482            8776           10110            603              0               0               0       
      7.60          5.016308         42724           13921           11895            538             2913            3610            1529            8166            9495            534              0               0               0       
      7.70          5.016308         42926           13970           12010            542             2777            3472            1490            8253            9518            569              0               0               0       
      7.80          5.016308         43063           14171           12052            549             2792            3462            1516            8037            9486            536              0               0               0       
      7.90          5.016308         42964           14509           12592            569             2867            3564            1537            7624            8844            495              0               0               0       
      8.00          5.016308         42990           14128           12276            553             2808            3527            1526            8064            9197            522              0               0               0       
      8.10          5.016308         43111           14456           12613            567             2800            3414            1520            7744            8973            514              0               0               0       
      8.20          5.016308         43293           14120           12344            554             2659            3188            1475            8221            9468            572              0               0               0       
      8.30          5.016308         43583           14345           12595            564             2624            3161            1501            8031            9244            536              0               0               0       
      8.40          5.016308         43514           14258           12410            558             2641            3155            1511            8101            9435            532              0               0               0       
      8.50          5.016308         43530           14543           12757            574             2630            3138            1509            7827            9105            518              0               0               0       
      8.60          5.016308         43613           14611           13009            582             2615            3086            1509            7774            8905            510              0               0               0       
      8.70          5.016308         43594           14721           12936            584             2659            3056            1506            7620            9008            511              0               0               0       
      8.80          5.016308         43558           14485           12451            569             2718            3127            1516            7797            9422            516              0               0               0       
      8.90          5.016308         43553           14689           12458            574             2678            3096            1499            7633            9446            528              0               0               0       
      9.00          5.016308         43496           14518           12331            570             2673            3186            1510            7809            9483            521              0               0               0       
      9.10          5.016308         43467           14530           12487            574             2568            3065            1459            7839            9374            537              63              74              31      
      9.20          5.016308         43357           14348           12044            560             2692            3304            1507            7960            9652            534              0               0               0       
      9.30          5.016308         43189           14246           12024            557             2687            3361            1500            8067            9615            544              0               0               0       
      9.40          5.016308         43193           14276           12138            558             2691            3381            1487            8033            9481            556              0               0               0       
      9.50          5.016308         43193           14200           12119            555             2717            3358            1502            8083            9523            544              0               0               0       
      9.60          5.016308         43240           14692           12456            572             2768            3354            1513            7540            9190            516              0               0               0       
      9.70          5.016308         43228           14764           12487            575             2735            3338            1517            7501            9175            509              0               0               0       
      9.80          5.016308         43167           14893           12446            578             2766            3399            1515            7341            9155            508              0               0               0       
      9.90          5.016308         43123           14594           11806            559             2794            3339            1511            7612            9855            531              0               0               0       
     10.00          5.016308         43030           14359           11679            551             2798            3455            1510            7843            9866            540              0               0               0       
     10.10          5.016308         43101           14317           11677            549             2774            3412            1497            7909            9911            555              0               0               0       
     10.20          5.016308         42903           13913           11582            537             2902            3454            1515            8185            9964            549              0               0               0       
     10.30          5.016308         42873           14004           11883            545             2919            3436            1512            8077            9681            544              0               0               0       
     10.40          5.016308         42874           13880           11526            535             2880            3392            1480            8185           10011            557              55              71              29      
     10.50          5.016308         42841           14010           11618            539             2920            3482            1513            8070            9900            549              0               0               0       
     10.60          5.016308         42602           13755           11515            531             2990            3550            1515            8255            9935            555              0               0               0       
     10.70          5.016308         42493           13609           11222            521             3044            3632            1520            8347           10146            560              0               0               0       
     10.80          5.016308         42568           13923           11645            536             3038            3661            1529            8039            9694            536              0               0               0       
     10.90          5.016308         42642           13987           11589            536             2960            3613            1512            8053            9798            553              0               0               0       
     11.00          5.016308         42740           14053           11885            543             2929            3607            1521            8018            9508            537              0               0               0       
     11.10          5.016308         42961           14250           12126            554             2854            3490            1502            7896            9384            545              0               0               0       
     11.20          5.016308         43151           14937           12972            590             2786            3390            1515            7277            8638            496              0               0               0       
     11.30          5.016308         43435           14344           12329            564             2668            3195            1483            7988            9476            554              0               0               0       
     11.40          5.016308         43594           14653           12785            579             2658            3116            1508            7689            9099            514              0               0               0       
     11.50          5.016308         43678           14422           12637            571             2625            3107            1511            7953            9256            519              0               0               0       
     11.60          5.016308         43654           14167           12206            556             2569            3054            1486            8264            9740            559              0               0               0       
     11.70          5.016308         43427           13968           12054            547             2741            3241            1526            8291            9705            528              0               0               0       
     11.80          5.016308         43275           14166           12310            556             2758            3285            1514            8076            9405            531              0               0               0       
     11.90          5.016308         43210           13875           12023            544             2680            3221            1479            8445            9756            578              0               0               0       
     12.00          5.016308         43380           14244           12426            561             2692            3233            1497            8064            9341            543              0               0               0       
