      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         42318            6919            7250            337             3449            3536            1417           14632           14214            847              0               0               0       
      0.10          5.016308         42521            7707            7679            284             3502            3607            1625           13791           13714            692              0               0               0       
      0.20          5.016308         43027            7587            7649            274             3134            3228            1590           14279           14123            737              0               0               0       
      0.30          5.016308         43460            7973            8041            296             2960            3055            1594           14067           13904            711              0               0               0       
      0.40          5.016308         43807            8772            8435            327             2783            2822            1560           13445           13743            714              0               0               0       
      0.50          5.016308         44035            8947            9002            350             2656            2670            1534           13397           13328            717              0               0               0       
      0.60          5.016308         44095            9643            9425            381             2614            2600            1504           12743           12975            716              0               0               0       
      0.70          5.016308         44137           10974           11903            469             2655            2615            1506           11371           10482            626              0               0               0       
      0.80          5.016308         44050           12981           12853            541             2622            2669            1483            9397            9478            577              0               0               0       
      0.90          5.016308         44049           13333           13512            572             2618            2675            1472            9049            8813            557              0               0               0       
      1.00          5.016308         43971           13839           13470            590             2567            2635            1430            8527            8808            543              67              87              38      
      1.10          5.016308         43798           13624           13237            587             2524            2711            1410            8785            8976            571              67              76              33      
      1.20          5.016308         43653           14472           13323            614             2661            2927            1457            7867            8750            530              0               0               0       
      1.30          5.016308         43651           14314           13412            619             2577            2899            1404            8043            8617            547              66              72              31      
      1.40          5.016308         43483           13932           13891            626             2714            3092            1437            8354            8017            538              0               0               0       
      1.50          5.016308         43215           13741           13752            623             2794            3069            1402            8418            8098            545              47              81              31      
      1.60          5.016308         43040           14054           13435            627             2884            3205            1420            8062            8360            554              0               0               0       
      1.70          5.016308         42737           13843           13191            619             2964            3285            1414            8193            8524            568              0               0               0       
      1.80          5.016308         42527           13956           12874            616             3084            3470            1422            7919            8595            538              41              61              25      
      1.90          5.016308         42349           13865           12738            610             3175            3575            1431            7960            8687            560              0               0               0       
      2.00          5.016308         42326           14017           12445            607             3190            3638            1439            7793            8917            555              0               0               0       
      2.10          5.016308         42342           14039           12588            610             3169            3596            1427            7792            8816            564              0               0               0       
      2.20          5.016308         42376           13988           12786            613             3113            3564            1423            7899            8650            565              0               0               0       
      2.30          5.016308         42364           13796           12347            599             3140            3650            1440            8064            9003            562              0               0               0       
      2.40          5.016308         42339           13534           12464            593             3018            3497            1385            8448            9039            623              0               0               0       
      2.50          5.016308         42151           13356           12442            588             3175            3625            1424            8469            8933            589              0               0               0       
      2.60          5.016308         42098           13067           12307            577             3196            3596            1410            8737            9097            614              0               0               0       
      2.70          5.016308         42072           13671           13069            607             3412            3803            1469            7917            8128            525              0               0               0       
      2.80          5.016308         41938           13136           12321            577             3382            3745            1455            8482            8934            569              0               0               0       
      2.90          5.016308         41914           13286           12304            579             3473            3794            1470            8241            8902            552              0               0               0       
      3.00          5.016308         41707           13035           11607            557             3396            3726            1427            8569            9667            617              0               0               0       
      3.10          5.016308         41585           12891           12207            567             3537            3880            1440            8572            8913            594              0               0               0       
      3.20          5.016308         41670           13097           12144            570             3467            3812            1427            8436            9044            604              0               0               0       
      3.30          5.016308         41884           13268           12562            584             3500            3797            1463            8232            8641            554              0               0               0       
      3.40          5.016308         41959           13035           11989            565             3293            3549            1394            8672            9462            642              0               0               0       
      3.50          5.016308         42010           13388           12281            579             3452            3713            1471            8160            9006            551              0               0               0       
      3.60          5.016308         42068           13403           12401            581             3375            3652            1456            8222            8947            564              0               0               0       
      3.70          5.016308         42099           13726           12515            590             3352            3574            1447            7922            8911            564              0               0               0       
      3.80          5.016308         42292           13667           12198            583             3310            3510            1445            8023            9292            573              0               0               0       
      3.90          5.016308         42385           13962           12128            588             3252            3531            1439            7786            9341            574              0               0               0       
      4.00          5.016308         42491           13847           11975            582             3118            3482            1435            8035            9543            584              0               0               0       
      4.10          5.016308         42437           14016           12200            592             3197            3630            1466            7787            9170            543              0               0               0       
      4.20          5.016308         42384           13990           11938            586             3174            3592            1450            7836            9470            565              0               0               0       
      4.30          5.016308         42258           13502           12003            577             3200            3688            1440            8298            9309            584              0               0               0       
      4.40          5.016308         42161           13541           12134            580             3352            3797            1474            8107            9069            547              0               0               0       
      4.50          5.016308         41964           13255           11689            563             3375            3725            1444            8370            9586            594              0               0               0       
      4.60          5.016308         41845           12739           11556            548             3294            3631            1400            8852            9700            615             115             113              38      
      4.70          5.016308         41698           13107           11563            556             3605            3854            1446            8288            9583            599              0               0               0       
      4.80          5.016308         41535           12658           11318            539             3580            3854            1444            8762            9828            618              0               0               0       
      4.90          5.016308         41520           12923           11531            549             3650            3997            1473            8427            9472            579              0               0               0       
      5.00          5.016308         41506           13219           11498            555             3620            4004            1467            8161            9498            579              0               0               0       
      5.10          5.016308         41510           12885           11630            550             3678            4013            1487            8437            9357            564              0               0               0       
      5.20          5.016308         41388           12881           11266            541             3587            3922            1452            8532            9812            608              0               0               0       
      5.30          5.016308         41593           13407           11901            567             3568            3886            1470            8025            9213            564              0               0               0       
      5.40          5.016308         41734           13681           11805            571             3500            3835            1467            7819            9360            563              0               0               0       
      5.50          5.016308         41820           14001           12048            583             3499            3890            1480            7500            9062            538              0               0               0       
      5.60          5.016308         41971           13903           11954            580             3274            3706            1411            7823            9340            610              0               0               0       
      5.70          5.016308         42096           13894           12026            583             3221            3693            1430            7885            9281            588              0               0               0       
      5.80          5.016308         42292           13693           11919            577             3064            3471            1381            8243            9610            643              0               0               0       
