      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         36779            5785            5968            301             6047            6120            1500           13168           12912            800              0               0               0       
      0.10          5.016308         36820            5991            6002            257             6276            6343            1636           12733           12655            708              0               0               0       
      0.20          5.016308         37179            6116            6056            242             5922            6025            1618           12962           12919            741              0               0               0       
      0.30          5.016308         37642            6229            6444            253             5574            5652            1570           13197           12904            778              0               0               0       
      0.40          5.016308         38195            6258            6766            266             5346            5459            1565           13396           12775            770              0               0               0       
      0.50          5.016308         38654            7166            7466            306             5043            5223            1534           12791           12311            761              0               0               0       
      0.60          5.016308         38975            8764            8374            367             4726            4920            1476           11510           11706            758              0               0               0       
      0.70          5.016308         39323           10777           10141            459             4572            4701            1450            9651           10158            692              0               0               0       
      0.80          5.016308         39624           11106           10946            494             4422            4523            1424            9472            9531            683              0               0               0       
      0.90          5.016308         39865           11961           12000            546             4387            4495            1441            8652            8505            614              0               0               0       
      1.00          5.016308         40164           12369           12899            585             4247            4372            1418            8384            7729            598              0               0               0       
      1.10          5.016308         40299           12688           13274            609             4240            4338            1431            8072            7388            561              0               0               0       
      1.20          5.016308         40504           12658           13053            610             4168            4189            1396            8174            7758            595              0               0               0       
      1.30          5.016308         40602           12648           13116            617             3962            4013            1360            8390            7871            624              0               0               0       
      1.40          5.016308         40771           12787           13522            636             3993            4046            1380            8220            7432            585              0               0               0       
      1.50          5.016308         40876           12454           13396            630             3876            3842            1332            8514            7616            587             156             146              52      
      1.60          5.016308         40808           12738           13558            644             4117            4062            1394            8145            7380            563              0               0               0       
      1.70          5.016308         40647           12676           13693            649             4201            4093            1400            8066            7160            537              57              54              15      
      1.80          5.016308         40594           11925           13069            617             4152            4076            1377            8861            7805            589              62              50              18      
      1.90          5.016308         40405           12027           12930            617             4078            3933            1323            8779            8018            619             116             119              42      
      2.00          5.016308         40199           11419           12734            598             4128            4093            1343            9453            8173            660              0               0               0       
      2.10          5.016308         40110           11749           12822            609             4271            4133            1342            8861            7914            610             119             131              40      
      2.20          5.016308         40087           12237           13146            631             4463            4301            1397            8300            7553            573              0               0               0       
      2.30          5.016308         40049           12579           13125            640             4550            4404            1415            7871            7471            546              0               0               0       
      2.40          5.016308         39943           12607           12692            631             4131            3907            1269            8005            8094            611             257             307              90      
      2.50          5.016308         40008           12596           12133            617             4351            4174            1347            7955            8588            605              98             105              32      
      2.60          5.016308         39945           12751           11962            618             4472            4330            1379            7714            8650            585              63              58              19      
      2.70          5.016308         39921           12892           12271            630             4481            4438            1393            7627            8291            578              0               0               0       
