      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         28404            3114            3691            185             9854           10021            1667           12032           11288            749              0               0               0       
      0.10          5.016308         28439            3904            3757            181            10434           10414            1794           10662           10829            626              0               0               0       
      0.20          5.016308         28755            3978            3726            168            10205            9998            1770           10817           11276            663              0               0               0       
      0.30          5.016308         29083            4151            3974            175            10099            9745            1769           10750           11281            657              0               0               0       
      0.40          5.016308         29436            4154            4236            183             9703            9256            1700           11143           11508            718              0               0               0       
      0.50          5.016308         29798            4304            4509            196             9507            8953            1677           11189           11538            728              0               0               0       
      0.60          5.016308         30146            5587            5137            244             9334            8788            1663           10012           11033            684              67              42              10      
      0.70          5.016308         30364            8152            7321            360             9410            8763            1679            7438            8916            562              0               0               0       
      0.80          5.016308         30697            7659            7115            349             9094            8419            1630            8247            9466            622              0               0               0       
      0.90          5.016308         30891            9073            8214            415             9088            8350            1642            6839            8436            544              0               0               0       
      1.00          5.016308         31163            8868            7657            401             8636            7881            1560            7353            9330            617             143             132              23      
      1.10          5.016308         31241            9333            8209            430             8857            8041            1605            6709            8647            550             101             103              16      
      1.20          5.016308         31284            8472            8035            407             8460            7696            1536            7276            9003            594             792             266              64      
      1.30          5.016308         31630            9334            8365            440             8321            7567            1511            7115            8843            603             230             225              47      
      1.40          5.016308         31509            9468            7899            434             8254            7393            1490            6875            9327            596             403             381              81      
      1.50          5.016308         31646            9614            7975            442             8624            7829            1566            6548            9009            555             214             187              38      
      1.60          5.016308         31554            9856            7122            428             8115            7356            1471            6933           10473            686              96              49              16      
      1.70          5.016308         31393            9774            7708            442             8750            7973            1580            6476            9319            579              0               0               0       
      1.80          5.016308         31498            9821            6608            417             7925            7201            1445            6853           10134            659             401             1057             80      
      1.90          5.016308         31386            9925            7451            442             8258            7633            1501            6761            9869            648              56              47              10      
      2.00          5.016308         31445            9681            6415            410             8105            7548            1478            7046           10883            682             168             154              31      
      2.10          5.016308         31369            9511            6550            409             8171            7694            1496            7154           10614            667             164             142              29      
      2.20          5.016308         31252            9692            7239            433             7778            7427            1425            6864            9738            625             666             596             118      
      2.30          5.016308         31293            9759            7468            441             8071            7746            1474            7062            9704            669             108              82              17      
      2.40          5.016308         31117            9562            6156            403             8272            7993            1516            6844           10518            657             322             333              25      
      2.50          5.016308         31223           10299            7307            452             8530            8311            1570            6058            9294            560             113              88              19      
      2.60          5.016308         31181           10403            6833            443             7986            7775            1473            6215           10012            615             396             380              70      
      2.70          5.016308         31092           10124            5747            408             7816            7744            1448            6524           11021            656             536             488              89      
      2.80          5.016308         30966           10746            7038            458             8958            8841            1637            5296            9121            506              0               0               0       
      2.90          5.016308         31061            9879            4910            380             8084            8051            1488            6620           11540            654             417             499              79      
      3.00          5.016308         30869            9996            5316            391             8554            8589            1567            6290           10881            612             160             214              31      
      3.10          5.016308         30768            9963            4854            378             7887            8164            1471            6883           11637            701             267             345              51      
      3.20          5.016308         30714            9004            4240            338             7829            7968            1444            8094           12723            806              73              69              13      
      3.30          5.016308         30597            8875            5045            356             8375            8749            1555            7496           10182            623             254             1024             67      
      3.40          5.016308         30643            9169            4832            358             8336            8580            1539            7233           11242            652             262             346              52      
      3.50          5.016308         30517            9980            5809            404             8566            8989            1589            6346           10056            581             108             146              27      
      3.60          5.016308         30355            9987            4826            378             8382            8797            1555            6354           11066            617             277             311              51      
      3.70          5.016308         30322           10055            4483            370             7838            8320            1471            6376           11438            630             731             759             130      
      3.80          5.016308         30541           10623            5898            422             8652            9109            1612            5622            9784            539             103             209              28      
      3.90          5.016308         30466           10506            5626            411             8641            9242            1613            5853           10132            577              0               0               0       
      4.00          5.016308         30457           10345            4398            374             8333            9023            1577            6257           11510            640              65              69              10      
      4.10          5.016308         30447            9455            3787            335             8244            8948            1561            7217           12183            692              84              82              13      
      4.20          5.016308         30590            9899            3721            345             8245            8693            1538            6588           12315            673             268             271              45      
      4.30          5.016308         30509            9730            4126            351             8103            8660            1521            6842           11899            675             325             315              54      
      4.40          5.016308         30457            9841            3300            332             8157            8698            1526            6704           12600            684             298             402              59      
      4.50          5.016308         30190            9636            3452            331             8492            9126            1588            6764           12295            659             108             127              23      
      4.60          5.016308         30144            9869            3393            335             8524            9306            1603            6561           12246            653              46              55              10      
      4.70          5.016308         30409            9805            3092            325             8314            9108            1573            6779           12671            682             102             129              21      
      4.80          5.016308         30329           10187            3539            346             8170            8950            1547            6539           12352            686             104             159              22      
      4.90          5.016308         30446            9935            3581            340             8154            8902            1544            6869           12445            705              42              72              12      
      5.00          5.016308         30498           10891            4201            380             8477            9299            1614            5632           11500            607              0               0               0       
      5.10          5.016308         30558           10698            3807            365             8374            9272            1599            5928           11921            637              0               0               0       
      5.20          5.016308         30585           10504            3389            349             7978            8855            1530            6379           12615            700             139             141              22      
      5.30          5.016308         30528           10485            3747            357             7838            8662            1501            6489           12363            709             188             228              34      
      5.40          5.016308         30658           10466            3782            358             8049            8993            1558            6391           12131            667              94              94              18      
      5.50          5.016308         30513           11098            4183            385             8157            9205            1584            5664           11521            617              81              91              15      
      5.60          5.016308         30684           10965            4397            387             8042            9061            1545            5847           11376            638             146             166              31      
      5.70          5.016308         30731           11035            3608            369             7938            8874            1527            5790           12232            660             237             286              45      
      5.80          5.016308         30551           11376            4487            400             8144            9207            1583            5480           11306            618              0               0               0       
      5.90          5.016308         30502           11647            4134            398             7976            8871            1542            5239           11817            635             138             178              26      
      6.00          5.016308         30761           11515            3788            386             7782            8815            1518            5604           12266            675              99             131              22      
      6.10          5.016308         30854           11425            4127            392             7891            9028            1550            5594           11780            645              90              65              14      
      6.20          5.016308         30714           11543            3813            387             8067            9093            1570            5355           12023            632              35              71              12      
      6.30          5.016308         30807           11550            4201            397             8056            9211            1588            5394           11588            616              0               0               0       
      6.40          5.016308         30672           11793            4514            411             8127            9367            1603            5003           11021            571              77              98              16      
      6.50          5.016308         30805           11657            4623            411             7845            9046            1557            5415           11190            609              83             141              24      
      6.60          5.016308         31041           11811            4457            412             7945            9124            1567            5175           11357            610              69              62              12      
      6.70          5.016308         30952           11867            4889            426             7987            9275            1587            5030           10702            567             116             134              21      
      6.80          5.016308         31032           11871            4106            407             7998            9298            1584            5131           10929            593              0              667              17      
      6.90          5.016308         30756           11803            2753            370             7984            9260            1583            5213           12987            648              0               0               0       
      7.00          5.016308         30767           11756            1962            347             7813            9320            1568            5375           13612            667              56             106              19      
      7.10          5.016308         30682           11845            2307            357             7971            9494            1604            5184           13199            640              0               0               0       
      7.20          5.016308         30697           11722            2649            362             7615            9146            1539            5530           13021            673             133             184              27      
      7.30          5.016308         30797           11908            2514            364             7437            8944            1508            5304           13214            673             351             328              56      
      7.40          5.016308         30868           11660            2808            366             7468            8978            1501            5461           12750            659             411             464              75      
      7.50          5.016308         30905           11330            2608            355             6749            8110            1372            6164           13396            734             757             886             140      
      7.60          5.016308         30753           11683            2229            353             7046            8443            1414            5409           13333            670             862             995             164      
      7.70          5.016308         30622           12048            2205            361             7809            9336            1564            5083           13351            662              60             108              14      
      7.80          5.016308         30754           11392            2143            342             7375            8948            1490            5935           13561            710             298             348              59      
      7.90          5.016308         30843           11532            2514            354             7534            8868            1489            5681           13242            698             253             376              60      
      8.00          5.016308         30745           11033            2578            343             7763            9262            1545            6066           13004            686             138             156              27      
      8.10          5.016308         30608           11730            2805            366             8167            9793            1626            5103           12402            609              0               0               0       
      8.20          5.016308         30498           11203            2611            347             7915            9614            1588            5722           12647            644             160             128              22      
      8.30          5.016308         30413           11837            3086            374             8172            9989            1633            4991           11925            594              0               0               0       
      8.40          5.016308         30407           11078            2778            347             7799            9438            1559            6001           12581            665             122             203              30      
      8.50          5.016308         30481           11680            2969            367             7978            9669            1595            5284           12255            625              58             107              14      
      8.60          5.016308         30404           10589            2637            332             7829            9584            1573            5850           12758            677             732              21              19      
      8.70          5.016308         30385           11931            3337            384             7847            9600            1585            5064           11848            601             158             215              31      
      8.80          5.016308         30500           10637            2439            328             7254            8808            1461            5639           13289            713             1470            464              99      
      8.90          5.016308         30564           12038            3018            378             7345            9123            1511            5113           12332            630             504             527              82      
      9.00          5.016308         30713           12434            3175            392             8123            9985            1640            4443           11840            569              0               0               0       
      9.10          5.016308         30532           12048            2228            359             7866            9688            1597            5086           13084            645              0               0               0       
      9.20          5.016308         30634           11990            2170            356             7365            9080            1499            5425           13480            698             220             270              48      
      9.30          5.016308         30632           12283            1995            359             7248            8973            1492            5375           13913            729              94             119              21      
      9.40          5.016308         30711           12340            2269            367             7377            9237            1517            5044           13181            665             239             313              52      
      9.50          5.016308         30783           12246            2354            367             7119            8960            1470            5434           13388            715             201             298              49      
      9.60          5.016308         30777           12533            2693            383             7378            9361            1538            5089           12946            680              0               0               0       
      9.70          5.016308         31001           12518            2622            382             7099            8905            1478            5179           13185            699             204             288              42      
      9.80          5.016308         31067           12826            3079            402             7681            9608            1580            4381           12170            596             112             143              23      
      9.90          5.016308         30979           12690            2883            394             7671            9607            1589            4526           12362            596             113             148              22      
     10.00          5.016308         30803           12808            3261            406             7723            9731            1597            4381           11878            580              88             130              18      
     10.10          5.016308         30813           12515            2671            383             7817            9940            1617            4668           12389            601              0               0               0       
     10.20          5.016308         30989           12363            2311            369             7519            9729            1584            5076           12899            638              42              61              10      
     10.30          5.016308         30899           12227            2730            376             7672            9848            1604            5101           12422            621              0               0               0       
     10.40          5.016308         30739           12300            2647            376             7265            9097            1501            5189           12949            678             246             307              46      
     10.50          5.016308         30841           12097            2212            360             7249            9145            1504            5467           13411            703             187             232              34      
     10.60          5.016308         30834           12569            2856            389             7453            9494            1554            4916           12594            648              62              56              10      
     10.70          5.016308         30852           13220            3555            423             7862            9876            1623            3918           11569            555              0               0               0       
     10.80          5.016308         30954           12551            2440            377             7271            9163            1525            5015           13162            668             163             235              31      
     10.90          5.016308         31024           12779            2496            385             7059            9074            1506            4983           13239            674             179             191              36      
     11.00          5.016308         31231           13208            3594            424             7747            9761            1625            3987           11567            542              58              78              10      
     11.10          5.016308         31235           12970            3575            418             7721            9651            1615            4309           11774            568              0               0               0       
     11.20          5.016308         31297           12478            2948            390             6863            8662            1472            5187           12824            649             472             566              90      
     11.30          5.016308         31123           12712            3130            400             7608            9592            1600            4680           12278            601              0               0               0       
     11.40          5.016308         31088           12794            3444            410             7744            9752            1627            4462           11804            564              0               0               0       
     11.50          5.016308         31107           12842            3269            407             7391            9465            1574            4698           12170            605              69              96              15      
     11.60          5.016308         31373           12999            3420            415             7577            9553            1597            4424           12027            589              0               0               0       
     11.70          5.016308         31201           13145            3568            423             7256            9243            1546            4544           12124            622              55              65              10      
     11.80          5.016308         31260           13066            3193            413             7239            9287            1543            4695           12520            645              0               0               0       
     11.90          5.016308         31418           12930            2810            400             6655            8366            1411            5150           13413            727             265             411              63      
     12.00          5.016308         31454           13008            3057            408             6919            8849            1480            4765           12691            647             308             403              66      
     12.10          5.016308         31280           12936            2763            399             6752            8581            1435            5066           13369            719             246             287              48      
     12.20          5.016308         31199           13014            2986            407             7579            9679            1603            4407           12335            591              0               0               0       
     12.30          5.016308         31279           12637            2683            389             7067            9117            1516            5217           13072            675              79             128              21      
     12.40          5.016308         31270           12737            2592            389             7129            9295            1541            5134           13113            671              0               0               0       
     12.50          5.016308         31392           12699            2606            387             7551            9749            1604            4677           12552            596              73              93              14      
     12.60          5.016308         31195           12531            2424            377             7221            9311            1534            5206           13200            680              42              65              10      
     12.70          5.016308         31225           12758            2907            394             7489            9711            1607            4753           12382            600              0               0               0       
     12.80          5.016308         31365           13017            3199            408             7559            9806            1621            4424           11995            572              0               0               0       
     12.90          5.016308         31475           11395            1987            337             6841            8722            1455            6452           13894            752             312             397              57      
     13.00          5.016308         31253           12023            2143            357             6894            8743            1462            5677           13577            698             406             537              84      
     13.10          5.016308         31329           12642            2701            387             7245            9307            1544            4992           12789            635             121             203              35      
     13.20          5.016308         31228           12689            2828            393             6836            8766            1448            5099           12789            657             376             617             103      
     13.30          5.016308         31275           12376            2603            379             7318            9456            1568            5306           12941            654              0               0               0       
     13.40          5.016308         31295           12658            2933            394             7523            9740            1612            4819           12327            595              0               0               0       
     13.50          5.016308         31316           12709            2477            384             7184            9244            1538            4924           13069            646             183             210              33      
     13.60          5.016308         31231           12825            2590            390             7294            9366            1555            4881           13044            656              0               0               0       
     13.70          5.016308         31347           13128            3257            415             7297            9453            1566            4525           12204            604              50              86              16      
     13.80          5.016308         31529           12295            2393            372             6804            8799            1460            5672           13428            704             229             380              65      
     13.90          5.016308         31440           12528            2650            385             6939            9023            1500            5340           13030            674             193             297              42      
     14.00          5.016308         31383           12294            2502            375             7049            9309            1534            5657           13189            692              0               0               0       
     14.10          5.016308         31272           12602            2849            392             7189            9373            1530            5033           12526            640             176             252              39      
     14.20          5.016308         31261           11866            2466            364             6684            8643            1428            6189           13521            750             261             370              59      
     14.30          5.016308         31404           12554            2820            391             7275            9662            1567            5171           12518            643              0               0               0       
     14.40          5.016308         31046           11484            2006            342             6581            8720            1431            6616           13834            763             319             440              65      
     14.50          5.016308         30794           10944            1382            311             6836            9280            1484            7063           14142            773             157             196              33      
