        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              38517                  1               4085.368085            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              38657                  1               3352.532843            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              38991                  1               2517.415701            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              39387                  1               2055.723904            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              39631                  1               1579.363326            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              40027                  1                458.296663            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              40329                  1               1106.730414            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              40585                  1                261.830897            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              40676                  1                787.998706            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              40837                  5                747.608681           68.035711            -46.042762           52.788750             0.000000      
        1.00               5.016308              40956                  2                700.262987           29.640679             0.000000             0.000000             0.000000      
        1.10               5.016308              40986                  3                714.419646           18.916463            -12.152327            0.000000             0.000000      
        1.20               5.016308              40998                  2                658.237449            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              40987                  3                619.998911            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              40989                  2                690.677292            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              40901                  2                623.123391            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              40749                  2                611.700954            0.881186             0.536173             0.000000             0.000000      
        1.70               5.016308              40779                  2                618.558981           -34.416726           -23.342952            0.000000             0.000000      
        1.80               5.016308              40798                  2                537.107430            3.230932            96.007985            -19.651878            0.000000      
        1.90               5.016308              40959                  2                512.832567           135.390397           17.466144             0.000000             0.000000      
        2.00               5.016308              40860                  1                458.634750          -623.879262            0.000000             0.000000             0.000000      
        2.10               5.016308              40855                  2               -218.352007            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              40971                  1               -360.627126            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              40917                  3                637.707233           -27.977903            0.000000             0.000000             0.000000      
        2.40               5.016308              40936                  2                403.839142           56.382083             0.000000             0.000000             0.000000      
        2.50               5.016308              40734                  1                114.471470            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              40466                  3                -22.806828            1.254327             0.000000             0.000000             0.000000      
        2.70               5.016308              40249                  2                994.287434            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              39806                  2                48.843278            17.960535             0.000000             0.000000             0.000000      
        2.90               5.016308              39440                  2                176.993470           -48.067040            0.000000             0.000000             0.000000      
        3.00               5.016308              39109                  1                96.786993           -158.909548            0.000000             0.000000             0.000000      
        3.10               5.016308              39278                  1               2407.303622            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              38809                  1               1327.623782            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              38731                  1                915.685163            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              38280                  1               3399.641891            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              38106                  1               2970.812103            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              37401                  1               3913.556609            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              37343                  1               5059.816971            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              37385                  2               1691.825469            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              31914                  1               1477.797193            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              24309                  1               1444.956341            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              37273                  2               1767.023996            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              24524                  1               4735.848598            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              24890                  1               1429.138267           932.040476            0.000000             0.000000             0.000000      
        4.40               5.016308              24996                  1                838.858542            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              24975                  1                646.111158            0.000000             0.000000             0.000000             0.000000      
        4.60               5.016308              25190                  1                17.233218             0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              21447                  1               1427.914582            0.000000             0.000000             0.000000             0.000000      
        4.80               5.016308              21554                  1                683.528622            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              21626                  1               1497.367324          1193.092425            0.000000             0.000000             0.000000      
        5.00               5.016308              21931                  1                157.076118            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              21972                  1               1468.014399            0.000000             0.000000             0.000000             0.000000      
        5.20               5.016308              22074                  2               1094.848312           858.652078          2253.041094           920.813015            0.000000      
        5.30               5.016308              22181                  1                965.021039           820.622518           708.969398           782.618909            0.000000      
        5.40               5.016308              22198                  1               3791.958918           986.896234            0.000000             0.000000             0.000000      
        5.50               5.016308              26275                  1               4165.309849           921.698013          1320.229133           730.862834          1496.382768     
        5.60               5.016308              24671                  1               3182.454215          1005.726817            5.383855             0.000000             0.000000      
        5.70               5.016308              24729                  2               2903.732647            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              24816                  1               1050.237713           973.077144            0.000000             0.000000             0.000000      
        5.90               5.016308              25039                  2               1243.709229          1023.602280          2173.063004            0.000000             0.000000      
        6.00               5.016308              25105                  2               1255.930230           971.348243          2363.922253           833.150621           419.609943     
        6.10               5.016308              25164                  2               2464.026170          2138.781947           361.501285            0.000000             0.000000      
        6.20               5.016308              25290                  2                989.906629          1001.488901          2245.513350           339.742133           302.251247     
        6.30               5.016308              25369                  2               2665.081900          2265.181753           613.074332            0.000000             0.000000      
        6.40               5.016308              25359                  2                991.531833           861.954353          2231.610292            0.000000             0.000000      
        6.50               5.016308              25528                  2               1037.681093           294.946951          2647.887934            0.000000             0.000000      
        6.60               5.016308              25708                  1                775.106774          1059.546391            0.000000             0.000000             0.000000      
        6.70               5.016308              25755                  2                895.828862          2406.187206            0.000000             0.000000             0.000000      
        6.80               5.016308              25959                  1                878.832219           939.366745            0.000000             0.000000             0.000000      
        6.90               5.016308              25912                  1               1903.650142           905.874851            0.000000             0.000000             0.000000      
        7.00               5.016308              25899                  1               1435.057861            0.000000             0.000000             0.000000             0.000000      
        7.10               5.016308              25969                  2                985.669985          1006.308518            0.000000             0.000000             0.000000      
        7.20               5.016308              25901                  2               1057.333266           961.616543          2827.770256            0.000000             0.000000      
        7.30               5.016308              26031                  2               1085.454198           895.119654          2924.504557            0.000000             0.000000      
        7.40               5.016308              26075                  2                886.994399           947.278980          3344.026607            0.000000             0.000000      
        7.50               5.016308              26240                  2                856.692579           853.433255          2878.251743            0.000000             0.000000      
        7.60               5.016308              26401                  2                818.997264           876.035553          2913.394610            0.000000             0.000000      
        7.70               5.016308              26426                  2                978.577274           890.492466          3446.836147            0.000000             0.000000      
        7.80               5.016308              26437                  1                103.769032           814.853749           -44.198238            0.000000             0.000000      
        7.90               5.016308              26544                  2                143.214886           834.985060          2648.401162            0.000000             0.000000      
        8.00               5.016308              26508                  1               1537.044799           929.519002          2795.826953            0.000000             0.000000      
        8.10               5.016308              26545                  2               -119.768263           881.164969          2721.463109            0.000000             0.000000      
        8.20               5.016308              26629                  2               1953.345182           994.740089          2613.861601           -85.729144            0.000000      
        8.30               5.016308              26619                  1               1892.320774           323.849516           -9.330244             0.000000             0.000000      
        8.40               5.016308              26875                  2               1856.600520           929.988938           675.322235           -11.054992            0.000000      
        8.50               5.016308              26879                  1               2010.915894          1002.875950          2174.682092            0.000000             0.000000      
        8.60               5.016308              26995                  1               1662.697274           855.229666          1583.309549           -24.602898            0.000000      
        8.70               5.016308              27023                  2               1823.329849           854.938440          2349.010151            0.000000             0.000000      
        8.80               5.016308              26878                  2               1721.135228           829.756079          2640.921091            0.000000             0.000000      
        8.90               5.016308              26895                  2               1811.787031           975.980609          1543.380662            0.000000             0.000000      
        9.00               5.016308              26852                  1               1986.752947          1024.551114            0.000000             0.000000             0.000000      
        9.10               5.016308              26875                  2               1739.120762          1108.458198          1772.565934            0.000000             0.000000      
        9.20               5.016308              26948                  1               1746.381082            0.000000             0.000000             0.000000             0.000000      
        9.30               5.016308              26898                  2               1887.476949           917.806769          2847.391082            0.000000             0.000000      
        9.40               5.016308              26845                  2               2013.294994           361.448565           129.395527            0.000000             0.000000      
        9.50               5.016308              26744                  1               -309.971899           333.978237          3141.389519            0.000000             0.000000      
        9.60               5.016308              26670                  2               1980.689664           285.658458          2419.374179            0.000000             0.000000      
        9.70               5.016308              26722                  2                797.330472          -158.844548          2709.761716            0.000000             0.000000      
        9.80               5.016308              26701                  2               1869.012651           863.671867          1985.563709            0.000000             0.000000      
        9.90               5.016308              26655                  2                777.418782          -348.586366          1186.132174            0.000000             0.000000      
       10.00               5.016308              26599                  2                765.956620          1322.612433          3088.696265            0.000000             0.000000      
       10.10               5.016308              26664                  1               1129.853602           580.437928            0.000000             0.000000             0.000000      
       10.20               5.016308              26739                  1               1984.869373          2525.624758            0.000000             0.000000             0.000000      
       10.30               5.016308              26775                  1                767.512739           789.818319          1223.372831            0.000000             0.000000      
       10.40               5.016308              26810                  1                827.121094           957.983310           413.321595            0.000000             0.000000      
       10.50               5.016308              26793                  2                915.126887          1013.408686           972.992359            0.000000             0.000000      
       10.60               5.016308              27002                  1                756.855841           900.469942           848.257872            0.000000             0.000000      
       10.70               5.016308              27097                  3                802.439619           953.775073           873.430450            0.000000             0.000000      
       10.80               5.016308              27317                  2                779.201547           957.522912           783.316461           -59.617993            0.000000      
       10.90               5.016308              27352                  1                 8.671679            850.284453           714.956987            0.000000             0.000000      
       11.00               5.016308              27447                  1                482.666982           905.262666           844.669794            0.000000             0.000000      
       11.10               5.016308              27491                  1                883.055344           918.829959           645.401395            0.000000             0.000000      
       11.20               5.016308              27487                  1                825.253106           -29.018205           920.158561            0.000000             0.000000      
       11.30               5.016308              27573                  1                782.882317           900.682660          2894.152797            0.000000             0.000000      
       11.40               5.016308              27779                  1                844.548701           876.999878           620.475619            0.000000             0.000000      
       11.50               5.016308              27554                  1                843.186232          1054.489707          2458.092890            0.000000             0.000000      
       11.60               5.016308              27617                  2                830.850754           944.334460          2426.596843            0.000000             0.000000      
       11.70               5.016308              27616                  1                767.258569           948.018169          1934.252011            0.000000             0.000000      
       11.80               5.016308              27684                  2               1174.345530          2212.686687            2.641812             0.000000             0.000000      
       11.90               5.016308              27697                  1                718.445055           929.465489          1951.672416            0.000000             0.000000      
       12.00               5.016308              27682                  1                821.346141           923.955565          2055.685619            0.000000             0.000000      
       12.10               5.016308              27836                  1                532.349074           934.382610          2170.272880            0.000000             0.000000      
       12.20               5.016308              27950                  1                716.791043           986.828597          2202.101118            0.000000             0.000000      
       12.30               5.016308              27962                  1                817.322964           896.588804          2544.271120            0.000000             0.000000      
       12.40               5.016308              27992                  1                785.825323           843.991311          2415.844350            0.000000             0.000000      
       12.50               5.016308              28025                  2                749.107137          1006.787299          2788.938319            0.000000             0.000000      
       12.60               5.016308              27947                  1                794.505984           995.911506          1275.926357           74.844344             0.000000      
       12.70               5.016308              27998                  1                763.285724           989.821222           253.704070            0.000000             0.000000      
       12.80               5.016308              27868                  2                894.766732           908.717124          2213.774822           16.311921             0.000000      
       12.90               5.016308              28014                  1                316.928722           891.541473          2307.589160            0.000000             0.000000      
       13.00               5.016308              27992                  1                947.148728           823.274752          1528.430804            0.000000             0.000000      
       13.10               5.016308              28085                  1                638.003708           866.980668          2205.777356            0.000000             0.000000      
       13.20               5.016308              28239                  1               1134.997340          1406.977298            0.000000             0.000000             0.000000      
       13.30               5.016308              28326                  1                843.524538           548.418099          1504.510632            0.000000             0.000000      
       13.40               5.016308              28325                  1                790.896965          1016.329481          2040.997945            0.163511             0.000000      
       13.50               5.016308              28284                  1                576.442224           861.901690           848.890014            0.000000             0.000000      
       13.60               5.016308              28246                  1               1516.005930          1572.426724            0.000000             0.000000             0.000000      
       13.70               5.016308              28377                  1                833.369443           928.313678          2331.473970           -36.727129            0.000000      
       13.80               5.016308              28627                  1                830.757959           951.678432          2251.831272            0.000000             0.000000      
       13.90               5.016308              28660                  1                434.025174           957.735032          2190.270154            0.000000             0.000000      
       14.00               5.016308              28850                  1                867.901503           913.356153           875.241001            0.000000             0.000000      
       14.10               5.016308              28869                  1                904.389342           784.577963           805.361717            0.000000             0.000000      
       14.20               5.016308              29041                  1                900.771744           854.352382          2259.057374            0.000000             0.000000      
       14.30               5.016308              29049                  1               2479.817604           -72.462613            0.000000             0.000000             0.000000      
       14.40               5.016308              28886                  2               2530.867132            0.000000             0.000000             0.000000             0.000000      
       14.50               5.016308              28840                  1               1317.829979          2082.087111            0.000000             0.000000             0.000000      
       14.60               5.016308              28759                  1                304.268985           922.442891          1768.005388            0.000000             0.000000      
       14.70               5.016308              28944                  1                858.509681           825.289569          2214.248466            0.000000             0.000000      
       14.80               5.016308              29119                  1                826.358374           866.623449          1108.228018            0.000000             0.000000      
