        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              33368                  1               1666.484266            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              33573                  1               1397.730164            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              33963                  1               1053.273066            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              34348                  1                861.909023            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              34679                  1                723.377608            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              35018                  1                622.071262            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              35205                  1                515.349605            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              35413                  1                435.346059           -6.616301             0.000000             0.000000             0.000000      
        0.80               5.016308              35624                  3                432.145935           47.083385             2.308578             0.000000             0.000000      
        0.90               5.016308              35909                  1                386.570598            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              36046                  2                159.760653            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              36211                  2                339.726902            1.176884             7.405815             0.000000             0.000000      
        1.20               5.016308              36279                  2                382.819625           12.140405             0.000000             0.000000             0.000000      
        1.30               5.016308              36387                  2                392.182798           -29.757552           13.560912             0.000000             0.000000      
        1.40               5.016308              36435                  2                843.293014           -10.698626           11.480433             8.765598             0.000000      
        1.50               5.016308              36426                  2                -41.259851          -337.422081           24.864956             0.000000             0.000000      
        1.60               5.016308              36545                  5                780.196291           -43.697603           16.323002            -2.923965            -28.343460     
        1.70               5.016308              36534                  3                609.293004           24.901545             0.000000             0.000000             0.000000      
        1.80               5.016308              36634                  2                336.117805           -6.596302             8.804106             0.000000             0.000000      
        1.90               5.016308              36475                  3                817.101111            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              36275                  3                114.909847            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              36197                  3                285.844099           -23.784280            0.000000             0.000000             0.000000      
        2.20               5.016308              36031                  3                271.974259           -5.995394            -1.901792            -35.802023            0.000000      
        2.30               5.016308              35707                  2                325.311884           -64.091433            1.924691             0.000000             0.000000      
        2.40               5.016308              32742                  1               -185.866312            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              32612                  4                135.701186           39.127543            22.521486             0.000000             0.000000      
        2.60               5.016308              32494                  3                365.352118           -1.445119            -11.339026            0.000000             0.000000      
        2.70               5.016308              32509                  2                325.081080            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              32395                  1                424.144397            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              32651                  1                690.255061          -133.361281            0.000000             0.000000             0.000000      
        3.00               5.016308              26855                  2                818.132347            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              26795                  1                763.898760            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              26791                  1               1706.137654           524.906570           208.889504            0.000000             0.000000      
        3.30               5.016308              26983                  1                699.770900           426.479711           261.653734            0.000000             0.000000      
        3.40               5.016308              27007                  1               -205.403216           169.414109           566.545066            0.000000             0.000000      
        3.50               5.016308              26969                  2               -588.308145           751.961884            0.000000             0.000000             0.000000      
        3.60               5.016308              29459                  2                930.571959            4.433759            -77.766927           -8.066318             0.000000      
        3.70               5.016308              23573                  2                458.998077          1127.031632           602.746599            0.000000             0.000000      
        3.80               5.016308              20858                  1                639.572323            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              20775                  4                547.006002           437.377177           43.665969             0.000000             0.000000      
        4.00               5.016308              23194                  2                538.796305           794.032394           377.182031            0.000000             0.000000      
        4.10               5.016308              21572                  5                463.701403           401.655399           353.806489           515.843579           13.046309      
        4.20               5.016308              21532                  3                721.046290           386.620275           -56.344101            0.000000             0.000000      
        4.30               5.016308              22867                  4                822.400623           431.174202           -1.626039             0.000000             0.000000      
        4.40               5.016308              21386                  4               1500.281604          1501.239473           22.412864             6.432627             0.000000      
        4.50               5.016308              21405                  3                547.513108          2239.172470           588.219228            0.000000             0.000000      
        4.60               5.016308              21405                  4                970.656052          1222.703017           877.480886            0.000000             0.000000      
