        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              45365                  1               18884.696196           0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              45710                  1               17000.322436           0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              46158                  1               13171.695282           0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              46442                  1               10111.877535           0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              46354                  1               7834.443795            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              46265                  1               6207.350832            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              45964                  1               4735.196658            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              45575                  2               3842.912920            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              45257                  2               3309.085644            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              44974                  1               2944.018380            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              44579                  1               3180.006273            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              44216                  2               3269.129667            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43919                  2               3126.889751            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              43883                  1               2984.902774            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              44017                  1               3126.873199            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              44074                  1               2977.220455            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43991                  1               3123.346606            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              43889                  1               3183.598456            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              43970                  1               3121.805333            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              43734                  1                464.099744            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              43673                  2               3263.431509            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              43541                  3               3324.192280            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              43435                  2               3253.364286            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              43255                  1               3294.720567            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              43316                  1               3331.207706            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              43299                  2               3269.147493            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              43313                  1               3222.923081            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              43221                  1               3191.630675            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              43047                  1               3364.988831            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              43061                  1               3563.255287            0.000000             0.000000             0.000000             0.000000      
