        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              28090                  1                584.939003            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              28567                  1                568.091382            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              29079                  1                503.247364            9.903672             0.000000             0.000000             0.000000      
        0.30               5.016308              29520                  1                482.507294            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              30023                  1                423.958601            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              30337                  1                431.995901            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              30530                  2                414.534249           -61.454234            0.000000             0.000000             0.000000      
        0.70               5.016308              30914                  1                396.036586            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              31168                  1                397.145087            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              31339                  2                403.600461           -8.592615             0.000000             0.000000             0.000000      
        1.00               5.016308              31587                  3                428.639423           11.640309             0.000000             0.000000             0.000000      
        1.10               5.016308              31776                  3                427.746012            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              31941                  3                419.310831           -53.041218           10.019047             0.000000             0.000000      
        1.30               5.016308              32114                  2                403.177004           -85.309827            0.000000             0.000000             0.000000      
        1.40               5.016308              32194                  2                412.304140            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              32297                  1                417.440825           -62.321961            0.000000             0.000000             0.000000      
        1.60               5.016308              32485                  4                435.509307           -48.019399           20.836410             1.247656             0.000000      
        1.70               5.016308              32659                  2                396.494093           -75.877459           18.311187             0.000000             0.000000      
        1.80               5.016308              32756                  2                394.638863          -123.155749            6.774763            -12.008215            0.000000      
        1.90               5.016308              32826                  2                163.088576            1.642081             0.000000             0.000000             0.000000      
        2.00               5.016308              33012                  1                395.427286            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              33244                  3                405.192926           -0.068306            -7.496284             0.000000             0.000000      
        2.20               5.016308              33333                  3                385.025844           -24.488680           -1.602054             0.000000             0.000000      
        2.30               5.016308              33371                  4                372.410794           -6.282788             0.000000             0.000000             0.000000      
        2.40               5.016308              33253                  4                381.841081           37.242316            20.524035             0.000000             0.000000      
        2.50               5.016308              33429                  1                399.307399            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              33496                  2                388.509107            9.338064             0.000000             0.000000             0.000000      
        2.70               5.016308              33548                  1                432.384820           -19.592237            0.000000             0.000000             0.000000      
        2.80               5.016308              33630                  1                418.714308           40.686636            27.450782            56.019933             0.000000      
        2.90               5.016308              33636                  3                415.172817           -2.333807            -0.767968            -25.366095           -33.008736     
        3.00               5.016308              33735                  3                380.110543            2.212986            -4.408725             0.000000             0.000000      
        3.10               5.016308              33772                  4                367.628695           53.256805            -11.012220            0.000000             0.000000      
        3.20               5.016308              34066                  5                135.531296            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              34161                  2                384.325777            4.546090            -3.364848             0.000000             0.000000      
        3.40               5.016308              34379                  3                -98.879643           35.895725            -7.886165             0.000000             0.000000      
        3.50               5.016308              34438                  2                353.367928            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              34494                  1                299.651694           149.016504            2.742751             0.000000             0.000000      
        3.70               5.016308              34589                  2                324.535939           40.051867             3.170115             0.000000             0.000000      
        3.80               5.016308              34682                  1                684.373920            2.018472             0.000000             0.000000             0.000000      
        3.90               5.016308              34807                  3                546.286736           145.473583           -49.745679           -93.906869            4.840798      
        4.00               5.016308              34851                  2                369.232733           22.378062             0.000000             0.000000             0.000000      
