        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              38509                  1               2741.632409            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              38588                  1               2152.451949            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              38907                  1               1640.939841            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              39148                  1               1248.086427            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              39341                  1               -426.627298          -562.207809            0.000000             0.000000             0.000000      
        0.50               5.016308              39525                  1                748.373468          -1507.122082           0.000000             0.000000             0.000000      
        0.60               5.016308              39765                  3                573.171234          -2143.411800           0.000000             0.000000             0.000000      
        0.70               5.016308              39822                  4                536.326383           12.581045             0.624029             0.000000             0.000000      
        0.80               5.016308              39927                  2               -161.163311            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              40005                  4               1331.456311            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              40132                  2                154.852971            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              40131                  1               1441.000498            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              40227                  1                36.997726             0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              40199                  1               -1059.962803           0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              39788                  1               -824.136730            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              39423                  1                127.197554            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              38220                  1               -1011.384536          14.133084             0.000000             0.000000             0.000000      
        1.70               5.016308              29968                  1                114.532042            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              29711                  1                853.379322            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              29439                  1                120.233399            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              13559                  1               1969.492094          1703.630834          1297.986564            0.000000             0.000000      
        2.10               5.016308              13348                  1               -557.066797           753.954138           56.753664             0.000000             0.000000      
        2.20               5.016308              13439                  1               6145.973520              nan              1030.679892            0.000000             0.000000      
        2.30               5.016308              25906                  1                387.981840           614.341861            0.000000             0.000000             0.000000      
        2.40               5.016308              30472                  1               2045.456219           73.318784             0.000000             0.000000             0.000000      
        2.50               5.016308              17684                  1               3035.875472           738.043253            0.000000             0.000000             0.000000      
        2.60               5.016308              18001                  1                292.593789           -59.973461            0.000000             0.000000             0.000000      
        2.70               5.016308              18115                  1               4222.650597          3989.782274           416.315308           161.156784            0.000000      
        2.80               5.016308              21012                  1               7488.312827          4834.938474          1308.660150            0.000000             0.000000      
        2.90               5.016308              23819                  4                290.907263          3708.595182          2763.840722          2220.778406           774.497841     
        3.00               5.016308              25620                  2                 8.729484           1535.843186            4.639432             0.000000             0.000000      
        3.10               5.016308              25062                  2               1026.225707          2077.374702          2911.092636           893.707071            0.000000      
        3.20               5.016308              25172                  2               4312.121744           821.993178            0.000000             0.000000             0.000000      
        3.30               5.016308              27090                  2                450.622351          1351.606032          1553.702228            0.000000             0.000000      
        3.40               5.016308              27565                  1               1483.256826          2674.554795            0.000000             0.000000             0.000000      
        3.50               5.016308              26384                  1               1413.541797          2813.961363          2040.365392          -524.426943            0.000000      
        3.60               5.016308              28802                  2               1419.758442          2646.365176          1184.680384          -270.223767           -0.314642      
        3.70               5.016308              30683                  1               1304.627981          1875.114798          -130.207949          -388.654594           -30.219967     
        3.80               5.016308              31038                  1               2501.594346          1555.748349           115.114720          -123.971361            0.000000      
