        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              41138                  1               6555.446944            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              41281                  1               5394.896420            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              41728                  1               4204.126494            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              42053                  1               3249.332284            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              42409                  2               2653.644638            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              42749                  3               2091.014539            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              42907                  2               1670.891472            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              43108                  4               1431.262333            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              43125                  1               1192.331921            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              43131                  2               1049.049832            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              43106                  3               1021.926361            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              42936                  5               1067.392393           -81.344684            0.000000             0.000000             0.000000      
        1.20               5.016308              42891                  2                945.102459           -22.952722            0.000000             0.000000             0.000000      
        1.30               5.016308              42902                  2                959.628262            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              42925                  3                989.264587            8.206556             0.000000             0.000000             0.000000      
        1.50               5.016308              42805                  2                908.049342           19.452384             0.000000             0.000000             0.000000      
        1.60               5.016308              42565                  5                921.044400          -470.341650            0.000000             0.000000             0.000000      
        1.70               5.016308              42494                  3                893.031246            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              42379                  1                923.165373          -249.353846            0.000000             0.000000             0.000000      
        1.90               5.016308              42262                  1                779.180147          -477.045829            0.000000             0.000000             0.000000      
        2.00               5.016308              42094                  2                718.114485            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              41928                  1                591.685540            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              41648                  4                652.431470            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              41390                  1                -46.961338            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              41131                  1                674.766463            0.000000             0.000000             0.000000             0.000000      
