    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38907.420       14829.503        -183.484        -183.484       15748.384       15105.459       24206.634      30812271.937      7029.871        7029.871      30804721.617    30815526.648       526.3           39961     
     0.100         44816.186       362572.232       9103.334        9103.334       379911.736      380345.318      18450.287     205383382.947    -500185.042     -500185.042    205989951.749   205186482.306       501.5           40524     
     0.200         44598.989       283834.840      -2897.611       -2897.611       297132.676      287586.147      18633.189     232813315.801    -820405.917     -820405.917    235061014.467   233116759.217       509.4           41458     
     0.300         43667.965       249134.805       4760.210        4760.210       246938.711      252796.968      19457.521     207542354.347     -5276.150       -5276.150     210164023.711   208847912.879       530.8           42389     
     0.400         42891.900       198328.367       5766.948        5766.948       202669.343      206265.802      20161.187     182978122.693     84056.418       84056.418     186431879.138   184789057.333       551.1           43058     
     0.500         42216.177       173678.922       5709.427        5709.427       167549.337      176323.557      20773.402     160944325.010    -222266.170     -222266.170    164798763.729   162649278.200       565.8           43508     
     0.600         41536.643       161913.088       7041.718        7041.718       159436.596      167716.561      21405.940     142708227.360    -332800.984     -332800.984    146323031.663   144182828.527       573.6           43904     
     0.700         41156.866       152472.245      -5192.116       -5192.116       151956.366      147022.189      21846.684     129731881.413    -324306.128     -324306.128    132904998.806   130994133.982       543.2           44135     
     0.800         40699.610       134929.530      -2322.738       -2322.738       134439.303      132361.678      22223.920     118853604.006    1269727.316     1269727.316    122720443.987   122056751.313       580.4           44371     
     0.900         40538.300       136621.298       3039.842        3039.842       136039.448      139370.215      22451.278     111796137.997    1328428.987     1328428.987    114154381.745   114303688.858       560.1           44299     
     1.000         40410.015       149826.524       726.910         726.910        135398.316      143339.330      22528.758     106769409.852     791563.064      791563.064    108434522.842   108393529.411       562.4           44163     
     1.100         40316.023       168668.119      -1130.872       -1130.872       164177.094      165291.734      22585.915     103775623.320     26240.418       26240.418     103094062.737   103461083.446       582.7           44060     
     1.200         40159.794       163540.843       5672.102        5672.102       150794.451      162839.748      22635.451      99552889.333     472557.700      472557.700     98069524.711    99283764.722       619.9           43948     
