    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38121.193        5098.367        -292.899        -292.899        5112.070        4812.320       24971.268      51550745.610      1401.930        1401.930      51550245.424    51551897.446       518.4           43758     
     0.100         44897.476       148282.829      -7035.803       -7035.803       159047.892      146629.557      18442.666     411718183.364    -2099150.375    -2099150.375   413626811.460   410573347.037       475.6           44262     
     0.200         44090.927       119918.373       -427.708        -427.708       131418.801      125240.878      19142.522     368551360.982    -2532958.056    -2532958.056   372071282.575   367778363.723       499.3           45010     
     0.300         43276.757       96096.902        -357.971        -357.971       100466.676      97923.818       19884.293     309525777.731    -2717068.235    -2717068.235   315067556.933   309579599.097       518.4           45506     
     0.400         42588.332       96245.601        547.989         547.989        89506.300       93423.940       20490.157     259376047.646    -3024831.803    -3024831.803   264324756.528   258825570.284       541.0           45668     
     0.500         42051.056       94885.993       -1712.404       -1712.404       92316.393       91888.789       20989.329     220499578.181    -2282858.375    -2282858.375   223248111.748   219590986.590       554.5           45713     
     0.600         41649.687       95095.162        5711.909        5711.909       92263.572       99391.277       21399.589     191326149.787    -563936.143     -563936.143    195223606.515   192710942.008       535.3           45629     
     0.700         41327.067       114568.056       3690.578        3690.578       106186.229      114067.721      21659.971     167384041.152    -307317.829     -307317.829    173154527.728   169961966.611       555.6           45366     
     0.800         41184.810       131730.266      -4292.520       -4292.520       127680.946      125413.086      21803.499     149308558.135    1298911.284     1298911.284    156221291.097   154063835.900       561.3           45084     
     0.900         41019.690       128706.049       -494.244        -494.244       133111.966      130414.763      21950.837     139508740.951    1275091.084     1275091.084    145022679.211   143540801.166       566.9           44917     
     1.000         40882.513       149846.879      -1078.833       -1078.833       147235.876      147462.544      21935.595     134170436.276    1641106.892     1641106.892    138075103.083   137763876.572       615.3           44657     
     1.100         41187.350       170965.774       2629.457        2629.457       155279.465      165752.077      21753.963     133658029.438    1412950.113     1412950.113    136232620.636   136358275.150       564.6           44230     
     1.200         41233.076       189959.823       -858.427        -858.427       179394.735      183818.852      21692.995     133297008.353     180511.561      180511.561    133789404.340   133723717.907       581.5           44128     
     1.300         41125.113       158385.471       3959.766        3959.766       171563.999      168934.501      21798.418     132701022.907    -157629.575     -157629.575    131695862.905   132040813.331       581.5           44273     
     1.400         41052.714       158803.332       1984.389        1984.389       161549.561      162160.835      21898.760     132445811.086     -88601.669      -88601.669    129790185.991   131029396.869       562.4           44346     
     1.500         40952.371       157288.580       -15.289         -15.289        159587.298      158422.649      21963.538     129893207.292     496717.985      496717.985    128334390.172   129610516.717       583.8           44362     
     1.600         41108.600       175998.690        84.338          84.338        172721.139      174444.253      21802.229     132193270.574    1040718.876     1040718.876    130906036.303   132590372.315       584.9           44202     
     1.700         41206.403       174689.961       2356.953        2356.953       169611.844      174507.856      21742.531     134346929.040    1641605.990     1641605.990    133041544.920   135335842.970       575.9           44213     
     1.800         41184.810       180131.545       537.703         537.703        163781.488      172494.219      21743.801     133168702.204    1411116.935     1411116.935    133895383.500   134943159.787       574.8           44151     
     1.900         41334.688       182046.217       -33.785         -33.785        190738.287      186358.467      21573.600     135037714.631     322999.479      322999.479    133711927.349   134697820.470       573.6           43970     
     2.000         41332.148       194842.264       1573.827        1573.827       197384.584      197687.251      21612.975     136755138.051     483015.452      483015.452    134054861.722   135888015.338       563.5           44080     
     2.100         41301.664       186122.812       135.352         135.352        185518.458      185955.986      21593.923     136082183.787    -188413.135     -188413.135    133069487.818   134387422.667       597.3           44026     
