    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38235.508        8631.597        150.189         150.189         8276.321        8604.148       24846.793      43469703.015      9838.666        9838.666      43460079.515    43474729.931       520.7           42653     
     0.100         45190.882       226786.484      -2293.770       -2293.770       226797.744      224498.344      18107.345     377995685.889    -1068230.814    -1068230.814   378778131.290   377318677.776       486.9           43169     
     0.200         44394.494       167779.613      -3739.775       -3739.775       160834.469      160567.266      18819.902     350011803.583    -1482133.455    -1482133.455   353068589.914   350058063.294       503.8           44097     
     0.300         43519.357       135702.525       -842.457        -842.457       134433.741      134225.676      19573.105     297795358.434    -1557169.957    -1557169.957   303081759.325   298881388.922       535.3           44764     
     0.400         42889.359       123861.079       253.546         253.546        112351.804      118359.987      20242.477     253714454.188    -1695298.740    -1695298.740   257700155.163   254012005.936       525.2           45118     
     0.500         42251.741       113117.910      -2590.696       -2590.696       109190.747      108563.633      20835.640     218865163.031    -1743010.633    -1743010.633   220746128.947   218062635.356       534.2           45386     
     0.600         41750.029       103891.056       2223.611        2223.611       96666.988       102502.634      21271.303     191771134.895    -523295.340     -523295.340    192232317.799   191478431.007       545.5           45442     
     0.700         41421.059       120736.452      -3296.516       -3296.516       110677.632      112410.526      21595.193     170438124.450     96409.263       96409.263     171796728.530   171213835.753       552.2           45336     
     0.800         41230.535       128203.162      -2014.115       -2014.115       127999.393      126087.163      21738.721     152187646.592    1569726.898     1569726.898    156333358.262   155830229.325       564.6           44980     
     0.900         41154.326       142655.004       8928.778        8928.778       140626.001      150569.280      21775.555     143228300.955     220770.878      220770.878    146310490.301   144990166.506       577.0           44761     
     1.000         41048.903       148667.343      -4240.273       -4240.273       146936.036      143561.417      21911.462     137975163.765     190891.629      190891.629    138599920.095   138478433.559       564.6           44638     
     1.100         41109.871       164916.402       1415.093        1415.093       164163.629      165955.108      21790.797     133311374.706     488521.219      488521.219    133720621.756   134004519.449       595.1           44366     
     1.200         41197.511       205938.810       4077.111        4077.111       184867.081      199480.056      21738.721     130978336.462     272880.478      272880.478    129812941.373   130668519.396       571.4           44070     
     1.300         41135.274       174141.084      -2255.534       -2255.534       167861.382      168745.699      21802.229     130360601.893     584073.027      584073.027    127525846.051   129527296.998       580.4           44128     
     1.400         41161.947       186454.599       3437.645        3437.645       197669.226      195499.557      21729.830     130362026.002      9922.198        9922.198     127077469.954   128729670.177       587.2           43975     
     1.500         41288.963       194967.104       1262.451        1262.451       201741.350      199616.678      21633.298     128594024.607    -375348.211     -375348.211    128106330.822   127974829.504       568.0           43793     
     1.600         41442.652       227042.986       936.767         936.767        228257.131      228586.825      21413.561     130788615.464    -374453.660     -374453.660    132853806.274   131446757.209       599.6           43573     
     1.700         41643.336       219661.429       5300.158        5300.158       213399.524      221830.634      21277.654     135083739.578    -448815.045     -448815.045    137011420.279   135598764.884       584.9           43530     
     1.800         41516.321       193286.251       6167.628        6167.628       208143.362      206882.435      21366.565     134143768.827    -1087383.822    -1087383.822   136700676.975   134334839.079       605.2           43650     
     1.900         41495.998       184839.398      -2053.518       -2053.518       183184.272      181958.317      21446.585     135829946.363    -1492210.280    -1492210.280   139095005.277   135970265.540       582.7           43853     
     2.000         41509.970       196167.661       7437.501        7437.501       192833.303      201937.983      21432.613     136327250.823    -1182410.014    -1182410.014   139332105.227   136647268.011       578.2           43878     
     2.100         41314.366       189360.313      -1092.685       -1092.685       183082.404      185128.673      21671.402     135620248.679    -1703935.976    -1703935.976   137271562.290   134741969.508       557.9           44159     
     2.200         41292.773       169367.212       9532.093        9532.093       163598.824      176015.111      21724.749     135737048.755    -589956.799     -589956.799    138037035.098   136297085.128       552.2           44238     
     2.300         41151.786       159328.535       582.957         582.957        154490.714      157492.582      21797.148     135283764.635     76686.072       76686.072     136918536.728   136177836.754       557.9           44330     
     2.400         41239.427       176754.499       264.964         264.964        170591.661      173938.044      21762.854     132323913.271     393772.497      393772.497    135436328.753   134273893.509       565.8           44244     
     2.500         40998.097       157457.976      -2150.485       -2150.485       167177.822      160167.414      21949.567     129172807.113    1004658.836     1004658.836    132913788.610   132047956.698       562.4           44316     
     2.600         41074.306       191782.998       -548.274        -548.274       193408.199      192047.325      21808.579     128751109.144    1236932.441     1236932.441    133821390.491   132523182.258       588.3           44132     
     2.700         41470.595       198035.877       -715.050        -715.050       198899.517      197752.647      21479.609     128390195.740    1297097.965     1297097.965    135557869.775   133271130.723       572.5           43672     
     2.800         41433.760       209168.512       -914.900        -914.900       203207.129      205272.921      21419.912     129915057.726    2651830.712     2651830.712    136456043.955   135837381.553       598.4           43606     
     2.900         41610.312       218181.585       5750.458        5750.458       206474.300      218078.401      21336.081     130897964.505    2543174.479     2543174.479    136505927.059   136245120.261       574.8           43491     
     3.000         41565.857       194284.891       4497.056        4497.056       214400.366      208839.685      21315.759     130828027.076    1678222.583     1678222.583    135125647.513   134655059.878       572.5           43479     
