    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38109.762        4777.606         19.033          19.033         5167.561        4991.616       25003.022      55506226.652     12245.441       12245.441      55496642.037    55513679.785       528.6           44203     
     0.100         43836.896       119807.756       664.369         664.369        126373.608      123755.051      19413.065     307188987.835    -2459788.021    -2459788.021   309741300.288   306005356.040       499.3           44444     
     0.200         43319.942       100561.994       2631.330        2631.330       101562.014      103693.335      19863.970     291490459.347    -1954248.694    -1954248.694   294371730.036   290976845.998       518.4           44943     
     0.300         42528.635       93827.855        7821.814        7821.814       88798.535       99135.009       20580.338     242771903.250    -1362339.105    -1362339.105   247672484.860   243859854.950       526.3           45283     
     0.400         41955.795       96458.252        2883.575        2883.575       89437.024       95831.213       21116.344     204089698.007    -1849319.474    -1849319.474   208181143.184   204286101.122       542.1           45315     
     0.500         41253.398       83597.013        -929.752        -929.752       85781.554       83759.531       21685.374     173413481.476    -1471116.206    -1471116.206   176677407.613   173574328.339       573.6           45419     
     0.600         40892.674       96885.087       -1690.845       -1690.845       87131.166       90317.282       22100.715     149599853.733    -230089.714     -230089.714    154301053.830   151720364.067       562.4           45310     
     0.700         40512.897       106663.609       2381.475        2381.475       99157.650       105292.105      22423.335     131442356.734     15566.464       15566.464     137159688.815   134316589.239       577.0           45197     
     0.800         40227.112       102597.326       1856.245        1856.245       101394.085      103851.950      22635.451     118394658.078    2127639.152     2127639.152    125000686.812   123825311.597       586.0           45060     
     0.900         40058.181       107447.465       1417.573        1417.573       100203.627      105243.119      22819.624     110516602.562    2652892.360     2652892.360    114834205.532   115328296.407       595.1           44834     
     1.000         40164.875       144858.147      -1363.124       -1363.124       138261.457      140196.678      22733.253     104627005.991    1411715.661     1411715.661    108409955.348   107930196.330       582.7           44392     
     1.100         40083.585       152702.877      -7053.482       -7053.482       146513.910      142554.912      22681.177     101392853.629    -116934.289     -116934.289    103148627.637   102153806.344       630.0           44100     
     1.200         40110.258       172667.164       700.643         700.643        169353.779      171711.115      22716.741      99013092.872    -332395.952     -332395.952     98113813.189    98231057.079       597.3           43934     
     1.300         40098.826       160311.009       109.429         109.429        161160.943      160845.405      22719.281      96035056.722    -655312.431     -655312.431     96137961.163    95431196.512       618.7           43758     
     1.400         40204.249       171039.972      -2574.377       -2574.377       177284.902      171588.060      22673.556      95488834.210    -419950.197     -419950.197     93783082.944    94216008.380       587.2           43552     
     1.500         40285.539       198305.275       1704.583        1704.583       202051.943      201883.192      22510.976      94610346.275     368131.130      368131.130     93030862.066    94188735.301       614.2           43341     
     1.600         40336.346       194469.721      -1058.164       -1058.164       204596.583      198474.988      22485.573      95436392.549     353810.885      353810.885     95349666.937    95746840.628       615.3           43414     
     1.700         40313.483       177912.318       6431.437        6431.437       190096.806      190435.999      22532.568      97311655.057     432816.293      432816.293     98131437.250    98154362.447       600.7           43586     
     1.800         40255.056       172189.859       1629.267        1629.267       159928.564      167688.479      22585.915      96672588.244     663224.596      663224.596     98120768.774    98059903.105       599.6           43612     
     1.900         40279.189       196604.988      -2667.466       -2667.466       183981.492      187625.774      22450.008      98166245.678    1396085.779     1396085.779     98671986.977    99815202.107       636.8           43437     
     2.000         40531.950       201660.075      -3697.136       -3697.136       207097.313      200681.558      22268.376      99397957.396    1232976.486     1232976.486    100255264.990   101059587.680       599.6           43236     
     2.100         40613.240       187056.151      -3480.370       -3480.370       201576.938      190836.174      22217.570      99678863.871     508550.669      508550.669     99835468.180   100265716.695       610.8           43174     
     2.200         40587.837       221833.086       134.203         134.203        215500.453      218800.973      22176.925      98904150.255     346281.018      346281.018     98715278.297    99155995.294       613.1           42989     
     2.300         40631.022       201425.511      -5213.033       -5213.033       206942.225      198970.835      22184.546      97880677.426    -349436.125     -349436.125     98002507.011    97592156.094       610.8           42966     
     2.400         40651.344       226952.992      -5133.041       -5133.041       225371.789      221029.350      22077.852      98283736.487    -861032.425     -861032.425     97801083.347    97181377.492       639.0           42788     
     2.500         40788.521       221914.358       960.146         960.146        239497.667      231666.158      21917.813     100121747.125    -901669.053     -901669.053     97957765.159    98138087.089       623.2           42673     
     2.600         40901.565       228154.693      -3723.046       -3723.046       226717.465      223713.033      21917.813     100186898.424    -185045.039     -185045.039     97908635.327    98862721.837       595.1           42642     
     2.700         40801.223       234447.066       1805.786        1805.786       227778.606      232918.622      21977.510      99260298.321    -396349.506     -396349.506     97285988.204    97876793.756       617.6           42675     
     2.800         40813.924       234685.366       3968.393        3968.393       231919.406      237270.779      21981.321      97842283.092    -133432.530     -133432.530     94734778.489    96155098.261       609.7           42585     
     2.900         40783.441       255115.194      -3913.233       -3913.233       244768.631      246028.680      21924.164      98895582.804     149762.068      149762.068     95940494.087    97567800.513       634.5           42591     
     3.000         40982.855       237205.701       -441.201        -441.201       247307.094      241815.197      21773.015     100801459.476     -49774.172      -49774.172     99553550.092   100127730.612       624.4           42484     
     3.100         40986.666       242777.049      -2944.875       -2944.875       220088.982      228488.140      21781.906     103160926.183    -227818.323     -227818.323    101217710.983   101961500.260       619.9           42622     
     3.200         40954.912       231965.076       954.784         954.784        234100.773      233987.709      21820.011     104175542.447    -377660.524     -377660.524    102026307.681   102723264.540       615.3           42751     
     3.300         40780.900       216082.605      -1926.147       -1926.147       211961.567      212095.939      22007.994     102592127.002    -1054823.670    -1054823.670   100785548.985   100634014.323       612.0           42940     
     3.400         40644.994       201431.469      -1264.432       -1264.432       210829.995      204866.301      22088.014     100254956.027    -466840.674     -466840.674     99131546.267    99226410.472       637.9           43003     
     3.500         40637.373       200155.958       9927.528        9927.528       218243.436      219127.225      22030.857     100363777.685    -539860.748     -539860.748     98789605.560    99036830.874       648.0           43000     
     3.600         40610.699       202668.094       115.259         115.259        202590.577      202744.595      22203.598      98849458.639     269805.161      269805.161     98757649.610    99073359.285       613.1           43099     
     3.700         40505.276       199675.857       426.350         426.350        187992.366      194260.462      22309.021      97240753.994     598284.184      598284.184     96407630.482    97422476.422       609.7           43167     
     3.800         40430.337       200163.333       1582.438        1582.438       214257.326      208792.768      22311.561      96488317.175     30835.693       30835.693      94876316.016    95713152.289       625.5           43160     
     3.900         40393.503       194543.464       2679.597        2679.597       190984.691      195443.675      22423.335      97291340.293    -123080.783     -123080.783     95601523.207    96323350.967       608.6           43337     
