    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         41836.400       46282.029        -228.970        -228.970       47672.513       46748.301       21366.565      16918767.964      807.855         807.855       16917551.262    16918967.468       513.9           33343     
     0.100         43914.375       644304.698       3357.554        3357.554       647672.114      649345.960      19283.509      38026981.454     -53231.330      -53231.330     37721734.986    37821126.890       519.6           33649     
     0.200         44014.718       628209.533       1983.841        1983.841       607856.521      620016.868      19176.816      43759920.803    -169801.284     -169801.284     43564439.448    43492378.842       513.9           34156     
     0.300         43606.997       546236.759       9723.478        9723.478       554849.747      560266.731      19396.553      45925565.492    -206092.814     -206092.814     45854633.342    45684006.602       569.1           34792     
     0.400         43217.060       507622.338       2570.169        2570.169       522515.612      517639.144      19753.467      45732576.442    -295403.585     -295403.585     46002250.752    45572010.012       579.3           35352     
     0.500         42706.457       463443.310       6303.915        6303.915       460100.654      468075.897      20225.965      44278739.635    -382318.363     -382318.363     44700758.412    44107430.661       578.2           35940     
     0.600         42330.491       439567.601      -2991.601       -2991.601       440938.053      437261.225      20706.084      42660911.621    -492423.188     -492423.188     42872361.390    42274213.318       557.9           36365     
     0.700         41784.324       416151.551       793.329         793.329        427389.527      422563.868      21096.022      40800626.238    -438904.697     -438904.697     41045373.487    40484095.165       591.7           36824     
     0.800         41264.830       394230.611       5086.522        5086.522       401985.277      403194.466      21527.875      38753181.464    -231136.396     -231136.396     39396634.388    38843771.530       613.1           37269     
     0.900         41014.609       371354.282      10658.688       10658.688       366679.506      379675.583      21911.462      37528170.222    -110048.311     -110048.311     38177739.823    37742906.712       591.7           37601     
     1.000         40636.102       353384.887       2147.575        2147.575       348871.396      353275.717      22288.698      36516144.853    -284666.475     -284666.475     37249507.928    36598159.916       583.8           37991     
     1.100         40229.653       315727.536       1369.949        1369.949       313853.454      316160.444      22608.778      35863818.004    -151153.131     -151153.131     36569628.281    36065570.012       606.3           38402     
     1.200         39820.662       299855.469       3973.825        3973.825       300518.160      304160.640      22903.454      35427997.135     -1055.925       -1055.925      35750690.273    35588287.779       641.3           38747     
     1.300         39584.413       295139.095       412.782         412.782        296876.256      296420.457      23092.707      34990266.293     -3641.681       -3641.681      35108787.375    35045885.152       644.7           39003     
     1.400         39338.003       276797.465       1857.041        1857.041       280374.647      280443.097      23311.174      34377110.993    -228679.780     -228679.780     34916788.270    34418269.852       675.1           39218     
     1.500         39193.205       268728.656       2277.236        2277.236       261555.832      267419.480      23515.669      34014705.328    -339329.392     -339329.392     34271983.961    33804015.252       646.9           39413     
     1.600         39040.786       257303.124       -104.104        -104.104       249776.295      253435.605      23652.846      33862044.503    -197562.991     -197562.991     34063591.556    33765255.038       640.1           39546     
     1.700         38935.363       248884.353      -1520.185       -1520.185       246199.503      246021.744      23722.705      33941703.501    -260436.052     -260436.052     34419977.749    33920404.573       650.3           39749     
     1.800         38828.670       259860.202       -992.911        -992.911       249450.677      253662.529      23817.966      33941564.769     -51991.963      -51991.963     34010334.795    33923957.819       662.7           39820     
     1.900         38749.921       244666.419       579.076         579.076        252857.562      249341.066      23899.256      33854464.742    -105482.352     -105482.352     33700389.968    33671945.003       640.1           39884     
     2.000         38553.047       235586.153       965.688         965.688        235644.722      236581.125      23990.707      33715070.771      1204.932        1204.932      33505212.783    33611346.709       679.6           39984     
     2.100         38483.188       237008.738       1173.253        1173.253       242671.384      241013.314      23978.006      33469029.782     40072.373       40072.373      33367637.382    33458405.955       706.6           40027     
     2.200         38544.155       230919.169      -7010.725       -7010.725       231369.650      224133.684      24088.509      33866032.115     147627.126      147627.126     33466712.511    33813999.439       651.4           40113     
     2.300         38450.164       238528.563       -407.612        -407.612       231653.997      234683.668      24118.993      33609845.176     215728.470      215728.470     33449917.055    33745609.586       667.2           40161     
     2.400         38488.269       235037.438      -1553.274       -1553.274       234076.159      233003.525      24111.372      33412516.070     201432.097      201432.097     33430531.396    33622955.830       664.9           40108     
     2.500         38658.469       247238.567       2032.936        2032.936       245367.855      248336.147      24050.405      33197486.587     82579.931       82579.931      33351471.977    33357059.213       640.1           40025     
     2.600         38438.732       237207.971      -4187.457       -4187.457       231381.027      230107.042      24205.364      33065512.081     74330.143       74330.143      33033409.427    33123790.898       664.9           40195     
     2.700         38328.229       237073.054      -1571.940       -1571.940       242016.179      237972.676      24268.872      32884540.926     -56274.269      -56274.269     32754051.440    32763021.914       676.2           40241     
     2.800         38297.745       230719.127      -2410.175       -2410.175       224881.882      225390.329      24295.545      32570589.228    -124362.522     -124362.522     31983215.146    32152539.665       671.7           40253     
     2.900         38128.814       229475.389       2782.933        2782.933       232667.413      233854.334      24390.807      32056658.767     -61111.835      -61111.835     31604125.060    31769280.079       713.4           40268     
     3.000         38038.633       227357.810       1697.797        1697.797       229501.122      230127.263      24451.774      31786105.018    -141287.507     -141287.507     31364096.630    31433813.317       695.4           40293     
     3.100         38043.714       227050.163       1956.941        1956.941       229665.416      230314.731      24373.024      31784923.178     -55265.782      -55265.782     31456505.455    31565448.534       729.2           40216     
     3.200         38253.290       241175.690       6393.412        6393.412       244707.073      249334.793      24281.573      31966829.991     -86117.608      -86117.608     31409844.097    31602219.436       671.7           40089     
