    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         40222.032       29522.681        -392.565        -392.565       29818.407       29277.979       22898.373      21806454.434      4300.193        4300.193      21801994.184    21808524.503       510.5           36494     
     0.100         44432.599       589406.673       5337.958        5337.958       590757.249      595419.919      18873.249      89877043.961     101479.975      101479.975     89802388.434    89941196.173       479.0           36898     
     0.200         44629.473       518279.712      -3718.372       -3718.372       503961.534      507402.251      18513.795     116158259.221    -415613.686     -415613.686    116003929.644   115665480.746       525.2           37707     
     0.300         44092.197       445206.483      -5765.313       -5765.313       457775.660      445725.758      19020.587     115780578.696    -291075.955     -291075.955    116334304.320   115766365.553       544.3           38516     
     0.400         43476.171       381081.786      -3961.846       -3961.846       383031.567      378094.831      19692.499     108686409.636    -480901.583     -480901.583    109503285.916   108613946.193       520.7           39314     
     0.500         42735.670       315051.451       5008.678        5008.678       329200.825      327134.816      20299.634     100931205.666    -541770.890     -541770.890    100778081.712   100312872.798       562.4           40077     
     0.600         42086.621       286736.648       6633.939        6633.939       286242.568      293123.547      20947.414      93818542.490    -410014.102     -410014.102     93317106.403    93157810.344       552.2           40724     
     0.700         41542.994       258904.418       3142.041        3142.041       256203.543      260696.022      21399.589      87717636.531    -476549.192     -476549.192     87328234.117    87046386.133       577.0           41231     
     0.800         41015.879       243482.480       8904.995        8904.995       222738.099      242015.285      21907.652      81778744.577    -256083.545     -256083.545     81802563.719    81534570.603       571.4           41619     
     0.900         40587.837       215229.391      -2727.523       -2727.523       216979.648      213376.997      22296.319      77990270.511     -60319.994      -60319.994     77697124.676    77783377.599       597.3           42056     
     1.000         40149.633       186309.231       2480.796        2480.796       180246.828      185758.826      22711.660      75046116.040    -206406.168     -206406.168     75312986.102    74973144.903       590.6           42495     
     1.100         39736.832       164816.588       745.113         745.113        173711.368      170009.091      23093.977      72011737.779    -397999.695     -397999.695     72481184.466    71848461.427       597.3           42871     
     1.200         39316.410       151856.769       557.617         557.617        146584.209      149778.106      23447.081      69893396.073    -573475.318     -573475.318     70655683.770    69701064.604       616.5           43317     
