    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         39404.051       20283.595        137.912         137.912        20262.196       20410.808       23687.140      26387394.240      -251.470        -251.470      26385840.214    26386365.757       534.2           38509     
     0.100         43881.351       423184.080       -980.616        -980.616       422920.720      422071.784      19359.718     111299997.448    -242487.366     -242487.366    111317668.396   111066345.556       497.0           38856     
     0.200         44113.790       377219.239       849.392         849.392        383487.096      381202.559      19104.417     140254989.350    -397592.918     -397592.918    139564604.097   139512203.805       508.3           39527     
     0.300         43405.043       307114.293      -2909.127       -2909.127       302919.197      302107.618      19684.878     133063024.502    -288121.360     -288121.360    133853711.079   133170246.430       544.3           40355     
     0.400         42688.675       259409.273      -2928.478       -2928.478       259674.965      256613.641      20380.924     120154048.985    -321401.084     -321401.084    121624370.239   120567808.529       554.5           41044     
     0.500         41943.093       226159.514       2660.944        2660.944       231457.624      231469.512      21099.832     109026207.732    -513912.749     -513912.749    110071549.585   109034965.910       545.5           41736     
     0.600         41321.987       203632.593       4715.935        4715.935       199819.531      206441.997      21635.838      98990079.391    -470374.415     -470374.415     99679019.225    98864174.893       566.9           42209     
     0.700         40799.953       165060.674       4082.449        4082.449       177631.698      175428.635      22117.227      90820251.012    -919613.553     -919613.553     91423137.416    90202080.661       587.2           42584     
     0.800         40299.511       167828.602       3583.094        3583.094       167153.073      171073.931      22615.128      83376588.563    -132973.120     -132973.120     85027383.734    84069013.028       583.8           42928     
     0.900         39856.227       156765.843       526.906         526.906        159328.290      158573.973      23080.006      77833112.905    -270793.747     -270793.747     79281280.965    78286403.188       565.8           43224     
     1.000         39477.720       145928.911       319.784         319.784        148180.784      147374.631      23388.653      73753436.799    -272834.021     -272834.021     75329315.048    74268541.903       591.7           43391     
     1.100         39260.523       145386.634      -3192.565       -3192.565       143686.772      141344.138      23557.584      71060988.852    -760266.521     -760266.521     71891331.467    70715893.638       589.4           43478     
     1.200         39113.185       139445.931       2982.524        2982.524       149219.492      147315.235      23683.330      68545559.017    -608999.627     -608999.627     69319503.482    68323531.622       612.0           43482     
     1.300         39054.758       149625.170       577.462         577.462        143272.398      147026.246      23726.515      67370486.805    -960281.587     -960281.587     68128532.656    66789228.144       622.1           43454     
     1.400         38972.198       147411.658      -3483.166       -3483.166       153886.717      147166.021      23788.753      66626868.651    -959929.297     -959929.297     67326355.995    66016683.026       615.3           43458     
     1.500         38939.174       148819.043       4293.988        4293.988       152073.626      154740.322      23831.938      65548334.208    -558834.717     -558834.717     65308047.413    64869356.093       615.3           43364     
     1.600         39078.891       157104.736      -1323.848       -1323.848       155445.016      154951.028      23631.253      65179201.622    -306905.077     -306905.077     65398336.838    64981864.153       621.0           43145     
     1.700         39224.959       162159.947      -6952.687       -6952.687       151691.016      149972.795      23516.939      65788993.076    -249297.217     -249297.217     66413883.753    65852141.198       626.6           43017     
     1.800         39322.761       179119.002       454.404         454.404        186309.046      183168.428      23425.488      66086138.059    -252025.404     -252025.404     66406425.511    65994256.380       631.1           42871     
     1.900         39457.398       199114.875      -1923.052       -1923.052       199452.406      197360.588      23266.718      66409439.441    -445139.991     -445139.991     65929635.954    65724397.706       634.5           42591     
     2.000         39481.531       192999.583       913.792         913.792        186215.868      190521.518      23278.150      66469596.638     43356.653       43356.653      66181858.252    66369084.098       624.4           42614     
     2.100         39482.801       194918.778       2262.615        2262.615       190688.256      195066.133      23293.392      66237876.355     297539.016      297539.016     65823570.407    66328262.397       623.2           42682     
     2.200         39410.402       188224.735      -1869.632       -1869.632       188263.272      186374.371      23318.795      65563744.748     632088.752      632088.752     65266232.425    66047077.338       633.4           42644     
     2.300         39367.217       183810.542       2261.205        2261.205       190833.586      189583.269      23321.335      64378175.676     831999.373      831999.373     64531055.242    65286614.832       651.4           42687     
     2.400         39383.729       186944.764       -846.665        -846.665       185217.936      185234.685      23415.327      62971092.735     736394.688      736394.688     63679451.028    64061666.570       607.5           42631     
     2.500         39249.092       190073.126       791.703         791.703        187916.335      189786.433      23468.673      61924028.399     438808.192      438808.192     61925089.324    62363367.054       631.1           42571     
     2.600         39376.108       199348.102       4180.987        4180.987       200404.045      204057.061      23452.161      61673550.757     174183.025      174183.025     62301448.325    62161682.566       596.2           42507     
     2.700         39280.846       192741.888       1011.457        1011.457       196208.944      195486.872      23483.915      61440915.750     271235.862      271235.862     61715627.915    61849507.695       627.7           42580     
     2.800         39259.253       188035.785       -901.977        -901.977       186787.980      186509.906      23515.669      62072402.598     297546.036      297546.036     61798901.428    62233198.049       617.6           42615     
     2.900         39169.072       191008.828       3886.819        3886.819       191174.891      194978.678      23563.935      62326800.626     243592.018      243592.018     61402165.800    62108075.231       618.7           42697     
     3.000         39122.076       192254.326      -11693.990      -11693.990      194701.979      181784.162      23438.190      62434785.411     92578.773       92578.773      62189508.244    62404725.601       669.4           42648     
     3.100         39382.458       198309.475       2151.410        2151.410       195740.601      199176.448      23332.767      63739874.846     -15775.922      -15775.922     63395776.898    63552049.950       630.0           42454     
     3.200         39477.720       192126.645       2115.092        2115.092       194512.153      195434.491      23229.884      64175897.323    -301089.591     -301089.591     64470892.408    64022305.274       643.5           42459     
     3.300         39484.071       200456.137       7486.824        7486.824       202795.660      209112.723      23241.315      63733633.899    -265304.882     -265304.882     63789295.853    63496159.994       625.5           42387     
     3.400         39442.156       198249.612      -4896.306       -4896.306       199162.576      193809.788      23246.396      63378476.427    -260292.896     -260292.896     63473731.014    63165810.825       644.7           42375     
     3.500         39402.781       197124.376       3626.694        3626.694       189901.330      197139.548      23257.827      63080242.099    -397331.069     -397331.069     63334025.290    62809802.625       648.0           42381     
     3.600         39471.369       201616.864       3191.894        3191.894       205754.466      206877.559      23181.618      61988202.861    -282514.756     -282514.756     62905640.425    62164406.887       650.3           42225     
     3.700         39599.655       209130.627       7596.613        7596.613       211825.586      218074.719      23163.836      61419158.154    -298301.371     -298301.371     61931772.811    61377164.112       614.2           42058     
     3.800         39675.864       219401.818      -1070.698       -1070.698       208950.279      213105.350      23113.030      62168346.165    -166678.307     -166678.307     62007664.092    61921326.822       615.3           42011     
     3.900         39542.498       218616.646       3672.823        3672.823       219243.428      222602.861      23156.215      62227341.252     173337.327      173337.327     61240139.640    61907077.774       639.0           42033     
     4.000         39661.893       219596.154       -863.976        -863.976       212953.577      215410.890      23052.062      62462928.889    -118511.783     -118511.783     61711020.511    61968462.917       633.4           41943     
     4.100         39580.603       216694.100       -537.208        -537.208       216294.640      215957.162      23166.376      62299869.758    -182562.548     -182562.548     61452830.478    61693787.570       621.0           42052     
     4.200         39465.019       222921.339       5129.473        5129.473       219252.858      226216.571      23251.477      62463482.004    -536421.280     -536421.280     61229211.726    61309925.585       628.9           42143     
     4.300         39481.531       224109.149       3430.037        3430.037       218595.497      224782.360      23165.106      62784525.189    -726199.985     -726199.985     61135848.609    61233986.914       677.3           42128     
     4.400         39660.623       228386.233       769.795         769.795        223616.002      226770.912      23147.324      63046200.646    -673315.711     -673315.711     61683034.185    61691301.704       608.6           42006     
     4.500         39708.889       219627.657      -4293.874       -4293.874       209832.621      210436.265      23076.195      62925325.959    -740991.718     -740991.718     61839381.982    61641362.252       609.7           42013     
     4.600         39617.437       222575.964      -3354.050       -3354.050       223128.917      219498.391      23111.759      62565394.541    -989941.738     -989941.738     62371748.168    61478629.616       621.0           42129     
     4.700         39578.062       202882.409      -3824.793       -3824.793       207718.019      201475.421      23210.832      64073665.656    -608583.976     -608583.976     63893587.325    63375042.515       608.6           42365     
     4.800         39572.982       177053.891       5068.233        5068.233       178412.041      182801.200      23266.718      64729140.960    -122242.855     -122242.855     64523246.485    64503950.867       601.8           42485     
     4.900         39423.103       186531.283      -3442.339       -3442.339       183601.820      181624.213      23405.165      64487978.822     206313.891      206313.891     64898666.786    64899636.695       600.7           42716     
     5.000         39293.548       177476.796       281.757         281.757        177209.354      177624.832      23351.819      65329131.247     306520.402      306520.402     65670756.125    65806464.088       650.3           42794     
     5.100         39438.345       182506.766       3846.852        3846.852       183558.915      186879.693      23375.952      65576769.263    -113710.704     -113710.704     65948883.900    65649115.877       592.8           42770     
     5.200         39299.898       168618.478      -2873.947       -2873.947       168198.482      165534.533      23500.427      65177341.211    -303160.690     -303160.690     65507054.304    65039037.067       595.1           42853     
     5.300         39165.262       169861.325       971.450         971.450        166269.330      169036.777      23556.314      65073010.414    -469454.396     -469454.396     65282799.403    64708450.512       633.4           42905     
     5.400         39294.818       175471.448       4881.160        4881.160       182629.522      183931.645      23466.133      65660764.028    -333072.756     -333072.756     66137880.249    65566249.383       614.2           42814     
     5.500         39405.321       185808.022      -1605.639       -1605.639       186628.529      184612.636      23342.928      66035630.985    -370107.729     -370107.729     66795405.575    66045410.551       614.2           42767     
     5.600         39593.304       189215.324       -16.498         -16.498        195170.328      192176.328      23207.021      66981488.431    -487650.762     -487650.762     67815821.773    66911004.340       598.4           42608     
     5.700         39575.522       186081.762       3536.486        3536.486       190891.671      192023.202      23245.126      66234987.885    -433721.548     -433721.548     68162759.237    66765152.013       609.7           42627     
     5.800         39473.910       187663.323       -42.013         -42.013        202335.446      194957.371      23240.045      65304511.733    -614444.334     -614444.334     67583259.912    65829441.489       643.5           42669     
