    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         40219.491       27306.582        562.044         562.044        28856.917       28643.794       22897.103      21803694.516      2010.965        2010.965      21806142.494    21806929.470       513.9           36508     
     0.100         43613.348       530175.903       1942.574        1942.574       517626.743      525843.897      19569.294      69802998.591      5459.578        5459.578      69942517.191    69878217.469       516.2           36833     
     0.200         43883.891       472562.754      -3002.403       -3002.403       476137.697      471347.822      19247.945      86879186.637    -460886.732     -460886.732     86504150.709    86230781.941       528.6           37471     
     0.300         43526.978       408886.934      -6664.813       -6664.813       406077.814      400817.561      19533.730      88683982.688    -251988.546     -251988.546     88878504.237    88529254.917       547.7           38086     
     0.400         42919.843       368516.977       5870.329        5870.329       355624.606      367941.120      20129.433      82820387.115    -367022.803     -367022.803     83819732.112    82953036.811       564.6           38696     
     0.500         42214.906       324522.497       233.267         233.267        332152.455      328570.743      20712.435      76124030.439    -224393.306     -224393.306     76660870.841    76168057.334       583.8           39245     
     0.600         41666.199       288903.004      -3562.845       -3562.845       287198.769      284488.042      21304.327      70587829.008    -195478.676     -195478.676     70693198.458    70445035.057       574.8           39819     
     0.700         41023.500       266343.852       3476.560        3476.560       257311.085      265304.028      21877.168      66301214.543    -288358.227     -288358.227     65981023.731    65852760.910       579.3           40389     
     0.800         40637.373       258854.484      -1103.299       -1103.299       263032.938      259840.412      22283.618      61884414.595    -302293.318     -302293.318     61641591.863    61460709.911       586.0           40662     
     0.900         40223.302       241132.931       9165.841        9165.841       232568.511      246016.562      22658.314      58316613.077     -38342.239      -38342.239     58585505.608    58412717.104       608.6           41014     
     1.000         39788.908       216106.124      -4549.444       -4549.444       211507.229      209257.232      23006.337      55951200.411     -48702.736      -48702.736     56338548.785    56096171.862       617.6           41326     
     1.100         39470.099       214656.912       6272.138        6272.138       203672.930      215437.059      23259.098      53963499.066    -517810.669     -517810.669     54225338.421    53576608.074       641.3           41525     
     1.200         39219.878       204045.627       6883.861        6883.861       205598.505      211705.927      23538.532      52231520.814    -457306.438     -457306.438     52732544.293    52024726.116       616.5           41701     
     1.300         39050.948       201275.438      -4852.619       -4852.619       201646.614      196608.407      23679.519      50799140.449    -549842.108     -549842.108     51014672.158    50357064.196       641.3           41812     
     1.400         38842.642       191405.245      -1435.057       -1435.057       190456.806      189495.969      23800.184      49565187.046    -264789.671     -264789.671     49935403.800    49485505.752       661.6           41932     
     1.500         38755.001       193568.556       934.990         934.990        191294.691      193366.613      23951.333      48559049.831    -236808.680     -236808.680     48943712.594    48514572.532       639.0           41950     
     1.600         38673.711       187858.511       5203.684        5203.684       185890.736      192078.307      23997.058      48581326.732    -192092.089     -192092.089     48761515.498    48479329.026       642.4           41995     
     1.700         38784.215       193227.341       2117.854        2117.854       198706.750      198084.900      23922.119      48693046.257    -147545.855     -147545.855     49714717.724    49056336.135       631.1           41936     
     1.800         38786.755       183994.518      -4234.863       -4234.863       186117.307      180821.049      23918.309      48819566.222    -355571.442     -355571.442     50231300.262    49169861.800       641.3           41994     
     1.900         38780.404       194143.177       1310.329        1310.329       179495.790      188129.812      23914.498      48786921.894    -452006.427     -452006.427     49840674.487    48861791.764       634.5           41965     
     2.000         38838.832       197095.907       163.366         163.366        191202.269      194312.455      23897.986      48432815.564    -623177.593     -623177.593     49419137.327    48302798.853       642.4           41861     
     2.100         38883.287       203724.812       3431.712        3431.712       197487.535      204037.885      23805.265      48153385.288    -291171.200     -291171.200     49035550.199    48303296.544       636.8           41728     
     2.200         38888.368       204468.794       968.072         968.072        203170.866      204787.902      23819.236      48195465.160    -509807.627     -509807.627     48730436.506    47953143.205       641.3           41685     
