      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009           10              0               0               0               0               0               0             50000           50000            5184             0               0               0       
      0.10          5.025009          2843             0               0               0              1392            1368            195            48608           48632            4989             0               0               0       
      0.20          5.025009          3110             0               0               0              1203            1121            164            48797           48879            5020             0               0               0       
      0.30          5.025009          3241             0               0               0              3164            2958            432            46836           47042            4752             0               0               0       
      0.40          5.025009          3534             0               0               0              759             717             111            49241           49283            5073             0               0               0       
      0.50          5.025009          3629             0               0               0              653             632              96            49347           49368            5088             0               0               0       
      0.60          5.025009          2986             0               0               0              902             819             126            49098           49181            5058             0               0               0       
      0.70          5.025009          4214             0               0               0              5577            5297            774            44423           44703            4410             0               0               0       
      0.80          5.025009          3273             0               0               0              2797            2726            398            47203           47274            4786             0               0               0       
      0.90          5.025009          6933             0               0               0              3982            3750            573            46018           46250            4611             0               0               0       
      1.00          5.025009          5827             0               0               0              7297            7015            1005           42703           42985            4179             0               0               0       
      1.10          5.025009          4552             0               0               0             11834           11194            1617           37931           38574            3546            235             232              21      
      1.20          5.025009          4581             0               0               0             14086           13498            1916           35746           36348            3253            168             154              15      
      1.30          5.025009          6212             0               0               0             14754           14022            2002           34860           35631            3148            386             347              34      
      1.40          5.025009          5064             70             100              4             16531           15400            2201           32649           33747            2912            750             753              67      
      1.50          5.025009          8443             86              82              4             17032           15649            2263           32882           34269            2917             0               0               0       
      1.60          5.025009          6054             0               0               0             18726           17055            2482           29686           31383            2554            1588            1562            148      
      1.70          5.025009          6648             0               0               0             19997           17927            2644           29486           31538            2491            517             535              49      
      1.80          5.025009          7243             76             128              4             22218           19330            2897            7924            8418            659            19782           22124            1624     
      1.90          5.025009          7901            310             452              15            23404           20061            3058            7689            8281            630            18597           21206            1481     
      2.00          5.025009          8653            736             1017             35            23642           19893            3134            2766            3501            198            22856           25589            1817     
      2.10          5.025009          9007            1269            1770             61            23127           18960            3081            6734            8204            511            18870           21066            1531     
      2.20          5.025009          9777            1938            2659             92            24296           19346            3240            7128            8660            538            16638           19335            1314     
      2.30          5.025009         15363            2491            3491            121            23655           18210            3207           16229           19846            1239            7625            8453            617      
      2.40          5.025009         17339            3279            4635            160            22910           16968            3183            7632            9269            580            16179           19128            1261     
      2.50          5.025009         23211            4235            6032            208            23182           16390            3316            8596           10891            626            13987           16687            1034     
      2.60          5.025009         24770            5276            7677            263            22845           15304            3356            8683           11008            627            13196           16011            938      
      2.70          5.025009         26060            6100            8906            303            21032           13364            3215            8836           11091            626            14032           16639            1040     
      2.80          5.025009         27220            6827           10077            343            19754           11893            3147            9446           11522            693            13973           16508            1001     
      2.90          5.025009         28257            7643           11285            385            18755           10710            3129            9180           11241            635            14422           16764            1035     
      3.00          5.025009         29288            9427           13735            474            17882            9698            3113            8717           10533            625            13974           16034            972      
      3.10          5.025009         30076           10021           14533            505            16629            8539            3024            9037           10772            644            14313           16156            1011     
      3.20          5.025009         30904           11547           16653            584            15934            7784            3047           10834           12616            746            11685           12947            807      
      3.30          5.025009         31632           11848           17144            603            14926            7031            2977           11342           12929            790            11884           12896            814      
      3.40          5.025009         32176           12437           17788            631            14450            6638            2990           11250           12626            770            11863           12948            793      
      3.50          5.025009         32881           13009           18674            666            13627            6164            2924           15032           16434            1026            8332            8728            568      
      3.60          5.025009         33312           13521           19477            697            13305            5969            2960           14895           16071            977             8279            8483            550      
      3.70          5.025009         33621           14431           20620            742            13415            5815            3002           10897           11833            690            11257           11732            750      
      3.80          5.025009         39913           13802           19782            710            12836            5630            2971           11560           12417            749            11802           12171            754      
      3.90          5.025009         34389           14038           20034            723            12322            5412            2928           15398           16357            1007            8242            8197            526      
      4.00          5.025009         34699           14617           20710            751            12285            5334            2964           11436           12022            733            11662           11934            736      
      4.10          5.025009         34883           15214           21449            781            12237            5542            3003           11052           11429            684            11497           11580            716      
