      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009           10              0               0               0              5753            5503            600            44247           44497            4584             0               0               0       
      0.10          5.025009          2586             0               0               0              4182            4115            517            45818           45885            4667             0               0               0       
      0.20          5.025009          2133             0               0               0              4983            4931            642            45017           45069            4542             0               0               0       
      0.30          5.025009          2347             0               0               0              8373            8268            1062           41627           41732            4122             0               0               0       
      0.40          5.025009          3534             0               0               0              6871            6911            885            43129           43089            4299             0               0               0       
      0.50          5.025009          2616             0               0               0             15122           15419            1920           34673           34382            3246            205             199              18      
      0.60          5.025009          3411             0               0               0             13338           13235            1702           36551           36675            3471            111              90              11      
      0.70          5.025009          4451             0               0               0             18360           18690            2324           31275           30950            2826            365             360              34      
      0.80          5.025009          4576             0               0               0             23635           23799            2959           23635           23799            2959            2730            2402            -734     
      0.90          5.025009          3156             0               0               0             26617           26759            3336           26617           26759            3336           -3234           -3518           -1488     
      1.00          5.025009          3176             91              78              4             26630           26702            3396            1985            1988            157            21294           21232            1627     
      1.10          5.025009          3461             0               0               0             26348           26285            3357           26348           26285            3357           -2696           -2570           -1530     
      1.20          5.025009          3476             0               0               0             26051           26224            3400           26051           26224            3400           -2102           -2448           -1616     
      1.30          5.025009          4006             81              85              4             23928           23915            3212            1146            1185             87            24845           24815            1881     
      1.40          5.025009          4288             0               0               0             20823           20711            2934           20823           20711            2934            8354            8578            -684     
      1.50          5.025009          5411             0               0               0             19893           19937            2977           19893           19937            2977           10214           10126            -770     
      1.60          5.025009          5775             90              93              4             18647           18488            2939            7133            7196            511            24130           24223            1730     
      1.70          5.025009          8726             0               0               0             16383           16183            2731           16383           16183            2731           17234           17634            -278     
      1.80          5.025009          9229            412             375              17            14842           14876            2663            1776            1775            128            32970           32974            2376     
      1.90          5.025009         11717            1302            1329             58            13359           13341            2625            4027            4104            288            31312           31226            2213     
      2.00          5.025009         14460            2345            2307            101            12342           12304            2686            7214            7192            463            28099           28197            1934     
      2.10          5.025009         16617            2071            2050             89            10543           10539            2527           17885           17877            1211           19501           19534            1357     
      2.20          5.025009         17002            2884            2876            125             9847            9871            2535           18217           18147            1222           19052           19106            1302     
      2.30          5.025009         20837            5140            5092            225             9757            9803            2659            9522            9370            602            25581           25735            1698     
      2.40          5.025009         17992            4877            4746            211             8654            8701            2501           20035           19982            1374           16434           16571            1098     
      2.50          5.025009         18373            8434            8467            375             9313            9369            2743            8216            8113            523            24037           24051            1543     
      2.60          5.025009         18702            9422            9398            420             9036            9001            2743            7681            7598            502            23861           24003            1519     
      2.70          5.025009         18918            6645            6648            294             7841            7694            2496           31403           31421            2114            4111            4237            280      
      2.80          5.025009         19150            7687            7619            339             8055            7945            2609            8852            8707            565            25406           25729            1671     
      2.90          5.025009         18718            8367            8295            369             7708            7819            2581            7366            7272            486            26559           26614            1748     
      3.00          5.025009         19127            9889            9819            437             7759            7834            2652            6995            6880            451            25357           25467            1644     
      3.10          5.025009         19310            8370            8269            369             7254            7374            2523           11606           11704            786            22770           22653            1506     
      3.20          5.025009         19447            7980            7893            353             7433            7455            2546            7306            7181            469            27281           27471            1816     
      3.30          5.025009         19323            9279            9220            413             7763            7739            2609           15841           15634            1024           17117           17407            1138     
      3.40          5.025009         19317            8634            8478            381             7495            7404            2493            7478            7443            491            26393           26675            1819     
      3.50          5.025009         19462            9166            9047            406             7815            7778            2592            7185            7187            471            25834           25988            1715     
      3.60          5.025009         19744            9871            9798            438             8017            7978            2612            7281            7235            485            24831           24989            1649     
      3.70          5.025009         19888            9716            9628            431             7692            7714            2527            7384            7315            495            25208           25343            1731     
      3.80          5.025009         22185           11650           11617            517             8099            8134            2680            7915            7947            519            22336           22302            1468     
      3.90          5.025009         20472           11282           11090            497             8133            8015            2674            6925            6878            449            23660           24017            1564     
      4.00          5.025009         20671           11218           11118            495             7684            7473            2529           13722           13684            951            17376           17725            1209     
      4.10          5.025009         20997           11849           11734            525             7985            7832            2631            9726            9622            642            20440           20812            1386     
      4.20          5.025009         21125           11685           11507            519             7750            7654            2560           10154           10085            713            20411           20754            1392     
      4.30          5.025009         21480           12876           12702            571             7961            8049            2691            6886            6835            447            22277           22414            1475     
      4.40          5.025009         21643           11913           11714            526             7637            7721            2601           13974           13939            970            16476           16626            1087     
      4.50          5.025009         21917           13375           13296            594             7837            8028            2737            9751            9627            634            19037           19049            1219     
      4.60          5.025009         22838           13479           13274            597             7467            7684            2659            7768            7764            507            21286           21278            1421     
      4.70          5.025009         22870           13514           13380            601             7206            7350            2577            7851            7905            537            21429           21365            1469     
      4.80          5.025009         22826           15848           15743            709             7805            7932            2782            6937            6951            430            19410           19374            1263     
      4.90          5.025009         22478           13446           13391            600             7601            7719            2711           10160           10049            663            18793           18841            1210     
      5.00          5.025009         22567           13403           13358            598             7632            7561            2683            7199            7218            465            21766           21863            1438     
      5.10          5.025009         22646           13063           12958            582             7358            7331            2597           10741           10725            718            18838           18986            1287     
      5.20          5.025009         22624           13433           13332            599             7950            7875            2714           10561           10611            684            18056           18182            1187     
      5.30          5.025009         22630           13322           13232            594             7906            7879            2696           10426           10486            669            18346           18403            1225     
