      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009           10              0               0               0               0               0               0             50000           50000            5184             0               0               0       
      0.10          5.025009          1780             0               0               0               0               0               0             50000           50000            5184             0               0               0       
      0.20          5.025009          4242             0               0               0               0               0               0             50000           50000            5184             0               0               0       
      0.30          5.025009          3579             0               0               0               21              14              4             49979           49986            5180             0               0               0       
      0.40          5.025009          2634             0               0               0               0               0               0             50000           50000            5184             0               0               0       
      0.50          5.025009          3034             0               0               0               0               0               0             50000           50000            5184             0               0               0       
      0.60          5.025009          3863             0               0               0               48              30              8             49952           49970            5176             0               0               0       
      0.70          5.025009          2481             0               0               0               20              16              4             49980           49984            5180             0               0               0       
      0.80          5.025009          3406             0               0               0               93              84              18            49907           49916            5166             0               0               0       
      0.90          5.025009          5413             0               0               0               56              51              12            49944           49949            5172             0               0               0       
      1.00          5.025009          4764             84              99              4               84              75              18            49832           49826            5162             0               0               0       
      1.10          5.025009          6337             84              98              4              430             375              87            49486           49527            5093             0               0               0       
      1.20          5.025009          6554            164             201              8              505             477             108            49331           49322            5068             0               0               0       
      1.30          5.025009         13878            785             1016             37             1690            1566            338            47525           47418            4809             0               0               0       
      1.40          5.025009         15529            1856            2115             80             3559            3114            721            44392           44587            4356            193             184              27      
      1.50          5.025009         17531            4442            5151            191             7301            6468            1458           37844           37974            3478            413             407              57      
      1.60          5.025009         19496            4660            5418            194             9352            8316            1907           35501           35856            3018            487             410              65      
      1.70          5.025009         21269            5258            5981            213            12807           11203            2649           17445           17961            1314           14490           14855            1008     
      1.80          5.025009         23010            6338            7182            254            13636           11634            2970            9430            9997            563            20596           21187            1397     
      1.90          5.025009         24404            7816            8790            313            13238           11016            3130            9411            9900            556            19535           20294            1185     
      2.00          5.025009         25662            8850            9981            354            11513            9251            3083            9422            9930            542            20215           20838            1205     
      2.10          5.025009         26711           10643           11988            430            10177            8083            3044            9368            9795            537            19812           20134            1173     
      2.20          5.025009         27554           12148           13723            495             9401            7410            3021            9075            9404            511            19376           19463            1157     
      2.30          5.025009         28245           12479           14036            509             8665            6809            2967            9391            9677            560            19465           19478            1148     
      2.40          5.025009         28585           14151           15737            577             8253            6442            2999            8652            8925            502            18944           18896            1106     
      2.50          5.025009         28917           14678           16325            602             7762            6011            2919            8741            9035            503            18819           18629            1160     
      2.60          5.025009         29229           15346           17065            631             7053            5533            2745            8715            8934            508            18886           18468            1300     
      2.70          5.025009         29591           16014           17878            661             7458            5854            2827            8536            8548            514            17992           17720            1182     
      2.80          5.025009         30012           17618           19667            731             7842            6050            3009            7881            7828            462            16659           16455            982      
      2.90          5.025009         30467           18892           21139            790             7505            5729            2996            7751            7603            445            15852           15529            953      
      3.00          5.025009         30807           21458           23871            901             7455            5687            3074            7444            7191            438            13643           13251            771      
      3.10          5.025009         31181           20403           22622            855             7187            5563            3070            7631            7429            427            14779           14386            832      
      3.20          5.025009         31396           18212           20216            765             6635            5173            2958            8207            7969            475            16946           16642            986      
      3.30          5.025009         31530           19182           21275            807             6739            5333            3005            8002            7710            450            16077           15682            922      
      3.40          5.025009         31584           17683           19740            748             6605            5161            2923            8595            8327            521            17117           16772            992      
      3.50          5.025009         31766           18555           20526            780             6943            5336            2982            8118            7910            479            16384           16228            943      
      3.60          5.025009         31686           18986           21057            800             7074            5566            3027            8081            7805            452            15859           15572            905      
      3.70          5.025009         31736           18337           20320            771             6971            5578            2982            8249            7988            475            16443           16114            956      
      3.80          5.025009         31904           18120           20044            763             6952            5410            3005            7937            7799            452            16991           16747            964      
      3.90          5.025009         31934           17031           18844            716             7134            5648            2983            8648            8496            498            17187           17012            987      
      4.00          5.025009         31943           17015           18849            715             7235            5858            2997            8585            8392            486            17165           16901            986      
      4.10          5.025009         32100           16601           18307            694             7310            5824            2990            8856            8791            511            17233           17078            989      
      4.20          5.025009         32255           16658           18351            697             7089            5638            2927            8853            8749            520            17400           17262            1040     
      4.30          5.025009         32417           16537           18143            691             7029            5649            2923           14325           14062            863            12109           12146            707      
      4.40          5.025009         32585           17076           18763            713             7229            5791            3002            8614            8451            502            17081           16995            967      
      4.50          5.025009         32614           15943           17567            664             7344            5899            2987            9045            8992            514            17668           17542            1019     
      4.60          5.025009         32792           16981           18740            710             7347            5801            2985            8671            8670            502            17001           16789            987      
      4.70          5.025009         32748           16835           18401            700             7349            5853            3003            8878            8961            502            16938           16785            979      
      4.80          5.025009         32710           15718           17173            651             7400            5751            2997            8934            9127            507            17948           17949            1029     
      4.90          5.025009         32785           16111           17756            670             7343            5722            2971            8690            8739            498            17856           17783            1045     
      5.00          5.025009         32785           16567           18211            686             7526            5842            3008            8509            8654            486            17398           17293            1004     
      5.10          5.025009         33004           17251           18958            715             7435            5910            3040            8359            8380            476            16955           16752            953      
      5.20          5.025009         33196           17534           19262            729             7045            5627            2989            8428            8407            493            16993           16704            973      
      5.30          5.025009         33411           17308           18982            721             6904            5502            2975            8804            8805            526            16984           16711            962      
      5.40          5.025009         33513           17339           18937            720             6753            5285            2938            8828            8993            515            17080           16785            1011     
      5.50          5.025009         33459           17698           19237            737             6849            5397            2955            8767            8836            505            16686           16530            987      
      5.60          5.025009         33593           17947           19571            748             7026            5610            3019            8604            8563            485            16423           16256            932      
      5.70          5.025009         33623           17543           19160            732             7033            5689            3007            8811            8771            494            16613           16380            951      
      5.80          5.025009         33842           17306           18865            720             6944            5730            2975           14368           14156            839            11382           11249            650      
      5.90          5.025009         34199           17359           18946            722             6922            5624            2953           14375           14213            858            11344           11217            651      
      6.00          5.025009         34594           17711           19287            737             6748            5548            2976            8678            8593            508            16863           16572            963      
      6.10          5.025009         34956           17291           18757            717             6541            5335            2955           14639           14422            839            11529           11486            673      
      6.20          5.025009         34813           18817           20343            779             6922            5781            3061           13675           13310            747            10586           10566            597      
      6.30          5.025009         34864           18314           19854            759             6951            5633            3001            8721            8622            501            16014           15891            923      
      6.40          5.025009         35161           17331           18841            720             6960            5647            3002            8836            8754            512            16873           16758            950      
      6.50          5.025009         35142           16732           18180            695             7256            5897            3028            9205            9087            511            16807           16836            950      
      6.60          5.025009         35109           16683           18138            692             7349            6006            3003           14737           14562            841            11231           11294            648      
      6.70          5.025009         35258           16837           18257            697             7364            6108            3021           14616           14451            842            11183           11184            624      
      6.80          5.025009         35388           17889           19328            738             7440            6070            3045            8803            8805            500            15868           15797            901      
      6.90          5.025009         35547           17700           19139            731             7365            5986            3014           14513           14486            847            10422           10389            592      
      7.00          5.025009         35881           18127           19570            751             7139            5751            2975           14281           14410            860            10453           10269            598      
      7.10          5.025009         36219           17594           18967            729             6889            5581            2956           14889           14977            895            10628           10475            604      
      7.20          5.025009         36344           17870           19216            737             7055            5798            3021           14788           14825            857            10287           10161            569      
      7.30          5.025009         36373           16991           18347            701             7380            5966            3038           15267           15409            856            10362           10278            589      
      7.40          5.025009         36413           16060           17568            663             7417            6101            2978           15840           15786            940            10683           10545            603      
      7.50          5.025009         36608           17155           18624            705             7390            6193            3010           14916           14912            858            10539           10271            611      
      7.60          5.025009         36842           17137           18505            702             7515            6237            3043            9441            9614            539            15907           15644            900      
      7.70          5.025009         36861           17248           18663            710             7394            6130            3002            9499            9703            538            15859           15504            934      
      7.80          5.025009         37105           18026           19428            742             7315            6082            3025            9277            9427            536            15382           15063            881      
      7.90          5.025009         37570           20080           21597            830             7304            5952            3073            8467            8598            491            14149           13853            790      
      8.00          5.025009         37922           20230           21707            836             7159            5812            3052           13635           13654            780             8976            8827            516      
      8.10          5.025009         38278           18331           19758            761             6925            5541            2966            9250            9382            558            15494           15319            899      
      8.20          5.025009         38549           18452           19939            767             6961            5526            2962            9218            9299            566            15369           15236            889      
      8.30          5.025009         39041           18052           19444            748             6908            5522            2925            9368            9372            584            15672           15662            927      
      8.40          5.025009         39498           18036           19365            745             7125            5702            2961            9419            9472            579            15420           15461            899      
      8.50          5.025009         39968           19192           20625            794             7162            5679            3028            9142            9271            536            14504           14425            826      
      8.60          5.025009         40241           20463           21805            844             7054            5582            3043            8901            9070            511            13582           13543            786      
      8.70          5.025009         40484           19084           20414            786             6954            5535            3003            9465            9537            565            14497           14514            830      
      8.80          5.025009         40801           19598           20938            805             7045            5579            3018            9357            9361            552            14000           14122            809      
      8.90          5.025009         41304           19184           20457            788             6912            5575            2985            9530            9482            585            14374           14486            826      
      9.00          5.025009         41587           20090           21334            825             7098            5830            3066            9187            9180            524            13625           13656            769      
      9.10          5.025009         42058           19316           20566            794             7076            5659            3025            9657            9671            579            13951           14104            786      
      9.20          5.025009         42404           19829           21087            814             7199            5703            3062            9374            9417            538            13598           13793            770      
      9.30          5.025009         42801           20380           21589            836             7260            5798            3077            9082            9163            526            13278           13450            745      
      9.40          5.025009         43335           19907           21118            816             7216            5927            3048            9358            9384            552            13519           13571            768      
      9.50          5.025009         43848           19090           20370            787             7015            5764            2971            9806            9728            617            14089           14138            809      
      9.60          5.025009         44426           19479           20731            801             7140            5730            3004            9877            9942            614            13504           13597            765      
      9.70          5.025009         44838           19418           20709            797             7220            5949            3038            9948            9916            587            13414           13426            762      
      9.80          5.025009         45189           18443           19656            755             7022            5790            2983           19686           19620            1175            4849            4934            271      
      9.90          5.025009         45727           20013           21272            817             7121            5941            3067            9615            9627            568            13251           13160            732      
     10.00          5.025009         46174           19890           21133            812             7182            5857            3056            9748            9778            567            13180           13232            749      
     10.10          5.025009         46407           20538           21871            841             7314            5931            3090           15227           15212            864             6921            6986            389      
     10.20          5.025009         46703           18812           20001            768             7216            5827            3024           19383           19469            1132            4589            4703            260      
     10.30          5.025009         47287           19727           20902            802             7294            5846            3027           15760           15861            926             7219            7391            429      
     10.40          5.025009         47684           20090           21335            817             7239            5848            3038           15538           15573            914             7133            7244            415      
     10.50          5.025009         48204           20214           21560            825             7014            5626            3005           18624           18626            1111            4148            4188            243      
     10.60          5.025009         48685           20608           21884            843             7145            5824            3068           15398           15441            882             6849            6851            391      
     10.70          5.025009         49236           20440           21643            836             7163            5872            3026            9898            9900            592            12499           12585            730      
