      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         86166           33016           33119            1576            6489            6392            2865           10495           10489            743              0               0               0       
      0.10          5.025009         86964           33777           33822            1601            6292            5855            2827            9931           10323            756              0               0               0       
      0.20          5.025009         87372           32173           32278            1517            6003            5288            2747           10743           11354            861             1081            1080             59      
      0.30          5.025009         87072           27226           27205            1269            6163            5335            2824           12217           12962            830             4394            4498            261      
      0.40          5.025009         86244           23270           23372            1069            6822            5964            2951           18868           19640            1112            1040            1024             52      
      0.50          5.025009         85261           18315           18266            829             6709            5837            2752           23660           24560            1517            1316            1337             86      
      0.60          5.025009         84143           17544           17454            785             7554            6623            2931           23920           24994            1400            982             929              68      
      0.70          5.025009         83552           19081           19069            849             8108            7008            3020           19340           20539            1138            3471            3384            177      
      0.80          5.025009         83014           18797           18738            832             7927            6790            2900           22629           23831            1388            647             641              64      
      0.90          5.025009         82634           20473           20557            908             8792            7251            3059           20300           21777            1178            435             415              39      
      1.00          5.025009         82485           20799           20838            922             8871            7243            3035           20330           21919            1227             0               0               0       
      1.10          5.025009         82093           22193           22384            987             9255            7409            3079           12438           14177            803             6114            6030            315      
      1.20          5.025009         81912           22590           22719            1003            9395            7470            3086           16200           18038            1001            1815            1773             94      
      1.30          5.025009         81746           20899           20911            924             9408            7366            3050           19693           21723            1210             0               0               0       
      1.40          5.025009         81416           22507           22479            993             9659            7483            3085           16967           19121            1061            867             917              45      
      1.50          5.025009         81349           24491           24740            1087            9908            7565            3117           11459           13648            761             4142            4047            219      
      1.60          5.025009         81344           24744           24856            1098            9960            7507            3115           13302           15650            867             1994            1987            104      
      1.70          5.025009         81241           23512           23728            1043            9947            7403            3089           12006           14300            815             4535            4569            237      
      1.80          5.025009         81262           24627           24925            1096           10065            7357            3098           11506           14076            790             3802            3642            200      
      1.90          5.025009         81057           23829           24004            1059           10158            7443            3101           11766           14362            803             4247            4191            221      
      2.00          5.025009         80962           25494           25735            1136           10171            7415            3099           11245           13806            783             3090            3044            166      
      2.10          5.025009         80995           23895           24111            1062           10097            7313            3072           12049           14708            847             3959            3868            203      
      2.20          5.025009         80954           24400           24697            1087           10195            7343            3090           11862           14523            826             3543            3437            181      
      2.30          5.025009         80841           24831           25176            1105           10328            7379            3110           11568           14294            802             3273            3151            167      
      2.40          5.025009         80762           24593           24956            1095           10124            7264            3049           11820           14467            846             3463            3313            194      
      2.50          5.025009         80860           25676           26121            1146           10311            7309            3093           11463           14115            814             2550            2455            131      
      2.60          5.025009         80961           25668           26188            1146           10402            7334            3116           11561           14176            802             2369            2302            120      
