      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009           10              0               0               0              5753            5503            600            44247           44497            4584             0               0               0       
      0.10          5.025009          2323             0               0               0              5581            5380            686            44419           44620            4498             0               0               0       
      0.20          5.025009          3258             0               0               0              3923            3781            491            46077           46219            4693             0               0               0       
      0.30          5.025009          2814             0               0               0              4981            4807            630            45019           45193            4554             0               0               0       
      0.40          5.025009          2348             0               0               0              6079            6080            779            43921           43920            4405             0               0               0       
      0.50          5.025009         10015             0               0               0             10034            9822            1273           39966           40178            3911             0               0               0       
      0.60          5.025009          4413             0               0               0             20808           20491            2585           27631           27973            2462            1561            1536            137      
      0.70          5.025009          3921             0               0               0             24601           24018            3024           24601           24018            3024            798             1964            -864     
      0.80          5.025009          7841             0               0               0             27781           26881            3372           27781           26881            3372           -5562           -3762           -1560     
      0.90          5.025009          3985             0               0               0             29640           28561            3551           29640           28561            3551           -9280           -7122           -1918     
      1.00          5.025009          3729             0               0               0             27547           26468            3369           27547           26468            3369           -5094           -2936           -1554     
      1.10          5.025009          4660             79              89              4             29053           27676            3536            1260            1395            101            19608           20840            1543     
