      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         80133           29932           30186            1505            9231            9093            2889           10837           10721            790              0               0               0       
      0.10          5.025009         80444           28923           29009            1441            8890            8331            2784           11154           11540            902             1033            1120             57      
      0.20          5.025009         80078           24471           24663            1203            8766            7943            2711           13599           14146            1079            3164            3248            191      
      0.30          5.025009         78772           10957           11111            527             7714            6915            2332           30695           31382            2129            634             592             196      
      0.40          5.025009         77625           10099           10545            484             8922            7858            2566           30311           30931            1922            668             666             212      
      0.50          5.025009         76646            9426            9887            445            10340            9006            2842           30038           30917            1834            196             190              63      
      0.60          5.025009         76219           12275           12580            568            11847            9816            3003           25613           27352            1532            265             252              81      
      0.70          5.025009         74938           15302           15867            706            13327           10442            3116           15588           18051            988             5783            5640            374      
      0.80          5.025009         75053           11677           11908            528            12690            9911            3003           25256           27819            1555            377             362              98      
      0.90          5.025009         74172           11382           11537            511            11859            9155            2764           25666           28275            1586            1093            1033            323      
      1.00          5.025009         73805           13371           13486            597            12847            9797            2955           18187           21130            1172            5595            5587            460      
      1.10          5.025009         73289           14428           14528            641            13416           10199            3018           17197           20396            1137            4959            4877            388      
      1.20          5.025009         73124           16535           16785            735            14491           10777            3174           14604           18051            987             4370            4387            288      
      1.30          5.025009         71636           16217           16479            719            13197            9812            2930           15447           18628            1102            5139            5081            433      
      1.40          5.025009         72303           16463           16791            729            14354           10321            3062           14548           18308            991             4635            4580            402      
      1.50          5.025009         71899           16726           17308            744            15565           10926            3225           13606           17792            944             4103            3974            271      
      1.60          5.025009         71667           17131           17702            761            16692           11457            3330           12618           17296            871             3559            3545            222      
      1.70          5.025009         71215           16548           17024            734            14812           10327            3041           14048           18578            980             4592            4071            429      
      1.80          5.025009         71513           16261           16608            719            15666           10676            3085           14052           18909            991             4021            3807            389      
      1.90          5.025009         71040           18281           19095            819            17157           11638            3356           12066           17662            840             2496            1605            169      
      2.00          5.025009         70639           18198           18584            805            17258           11574            3358           12191           17822            863             2353            2020            158      
      2.10          5.025009         70754           18877           19041            834            16340           10895            3189           12830           18380            924             1953            1684            237      
      2.20          5.025009         70304           19745           20010            875            17872           11651            3383           11557           17661            839             826             678              87      
      2.30          5.025009         70599           18529           18968            823            15926           10356            2999           12774           18378            948             2771            2298            414      
      2.40          5.025009         69881           20027           20172            883            18278           11764            3409           11565           17934            852             130             130              40      
      2.50          5.025009         69801           18621           18744            818            17404           11143            3199           13019           19269            968             956             844             199      
      2.60          5.025009         69609           19694           19718            859            17577           11088            3173           11827           18372            889             902             822             263      
      2.70          5.025009         69627           19140           19303            837            18795           12032            3390           11582           18310            849             483             355             108      
      2.80          5.025009         68728           19643           19822            858            18480           11830            3324           11443           17926            875             434             422             127      
      2.90          5.025009         68865           19693           20018            861            19975           12578            3514           10140           17236            767             192             168              42      
      3.00          5.025009         68728           19823           19969            861            20152           12672            3548           10025           17359            775              0               0               0       
      3.10          5.025009         68797           19537           19813            851            19503           12092            3429           10668           17810            818             292             285              86      
      3.20          5.025009         68441           19610           20059            857            19394           11870            3357           10371           17494            799             625             577             171      
      3.30          5.025009         68978           19806           20156            863            20181           12304            3515            9899           17434            776             114             106              30      
      3.40          5.025009         69634           19383           19704            842            19913           12228            3463           10441           17863            820             263             205              59      
      3.50          5.025009         68638           18754           19076            813            19158           11887            3342           11490           18605            893             598             432             136      
      3.60          5.025009         68150           18967           19299            823            18802           11654            3307           11097           18346            869             1134            701             185      
      3.70          5.025009         67063           18708           19045            813            20146           12394            3442           10822           18273            844             324             288              85      
      3.80          5.025009         67763           18520           18783            804            20244           12558            3432           10852           18326            847             384             333             101      
      3.90          5.025009         67834           19016           19377            827            21561           13197            3600            9423           17426            757              0               0               0       
      4.00          5.025009         65788           18724           19195            816            21414           13115            3582            9862           17690            786              0               0               0       
      4.10          5.025009         67135           18521           19169            810            21707           13162            3572            9662           17568            771             110             101              31      
