      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009           10              0               0               0               37              32              4             49963           49968            5180             0               0               0       
      0.10          5.025009          3240             0               0               0              1157            1141            158            48843           48859            5026             0               0               0       
      0.20          5.025009          3509             0               0               0              1811            1780            243            48189           48220            4941             0               0               0       
      0.30          5.025009          2682             0               0               0              2911            2920            400            47089           47080            4784             0               0               0       
      0.40          5.025009          2985             0               0               0              2700            2710            378            47300           47290            4806             0               0               0       
      0.50          5.025009          3905             0               0               0              3325            3246            466            46675           46754            4718             0               0               0       
      0.60          5.025009          5269             0               0               0             12491           12020            1653           37338           37777            3514            171             203              17      
      0.70          5.025009          3391             0               0               0             19467           19055            2505           30275           30674            2661            258             271              18      
      0.80          5.025009          3889             0               0               0             19995           19656            2606           25847           26180            2234            4158            4164            344      
      0.90          5.025009          5381             0               0               0             21251           20635            2784           22985           23481            1926            5764            5884            474      
      1.00          5.025009          3843             0               0               0             21825           21470            2879           21825           21470            2879            6350            7060            -574     
      1.10          5.025009          4256            166             175              8             23754           22954            3146            1047            1135             75            25033           25736            1955     
      1.20          5.025009          4232            162             172              8             23724           22964            3173            2481            2576            200            23633           24288            1803     
      1.30          5.025009          4862            196             216              9             22684           21812            3129            2489            2658            189            24631           25314            1857     
      1.40          5.025009          5699            218             255              11            21938           21078            3170            1693            1728            124            26151           26939            1879     
      1.50          5.025009          6209            285             320              13            21151           19985            3193            2996            3117            197            25568           26578            1781     
      1.60          5.025009          6817            635             702              29            19568           18247            3080            1957            2040            140            27840           29011            1935     
      1.70          5.025009          9295            1311            1420             58            18827           17275            3108            3211            3396            213            26651           27909            1805     
      1.80          5.025009         10206            1209            1328             53            16176           14826            2883            3523            3717            238            29092           30129            2010     
      1.90          5.025009         10935            1671            1908             75            14678           13132            2787            3711            3868            248            29940           31092            2074     
      2.00          5.025009         11662            3354            3706            149            13340           11866            2742            3737            3893            248            29569           30535            2045     
      2.10          5.025009         13165            3594            3976            160            11889           10538            2689           13540           13825            923            20977           21661            1412     
      2.20          5.025009         13643            5176            5648            230            11315            9786            2763            5853            5991            368            27656           28575            1823     
      2.30          5.025009         16904            6105            6647            272            10244            8892            2714            7311            7303            476            26340           27158            1722     
      2.40          5.025009         14459            7870            8521            353             9827            8326            2728           12181           12608            792            20122           20545            1311     
      2.50          5.025009         17738            6781            7295            301             8790            7315            2553            7882            7972            532            26547           27418            1798     
      2.60          5.025009         17822            8213            8856            369             8943            7574            2665            7460            7603            477            25384           25967            1673     
      2.70          5.025009         19900            8440            9163            379             8612            7247            2603            8103            8280            540            24845           25310            1662     
