      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         84671           31505           31543            1523            7117            7174            2882           11378           11283            779              0               0               0       
      0.10          5.025009         85189           31533           31687            1512            6987            6508            2841           10921           11307            803             559             498              28      
      0.20          5.025009         84943           26617           26607            1248            6953            6203            2803           13270           14117            966             3160            3073            167      
      0.30          5.025009         84196           19161           19240            884             7250            6328            2842           22424           23347            1378            1165            1085             80      
      0.40          5.025009         83449           14927           14960            677             7572            6501            2832           27448           28488            1654             53              51              21      
      0.50          5.025009         82630           13625           13826            612             8397            6962            2936           27839           29092            1590            139             120              46      
      0.60          5.025009         81646           15144           15397            678             9081            7359            2945           24495           25979            1410            1280            1265            151      
      0.70          5.025009         80562           11384           11508            504             8522            6963            2750           29671           31107            1785            423             422             145      
      0.80          5.025009         79172           14905           15020            655            10166            8058            3029           24723           26765            1453            206             157              47      
      0.90          5.025009         78794           16241           16305            711            10526            8319            3064           23048           25244            1358            185             132              51      
      1.00          5.025009         78031           16733           16841            733            11385            8673            3158           21882           24486            1293             0               0               0       
      1.10          5.025009         77829           14889           14901            645             9698            7498            2783           24768           27002            1565            645             599             191      
      1.20          5.025009         77405           18215           18495            794            11666            8718            3126           18681           21510            1157            1438            1277            107      
      1.30          5.025009         76837           16049           16180            691            11950            8714            3139           21746           24968            1309            255             138              45      
      1.40          5.025009         76444           17495           17652            753            11733            8536            3072           20380           23561            1274            392             251              85      
      1.50          5.025009         76140           17155           17450            740            11648            8344            3016           14449           17926            1026            6748            6280            402      
      1.60          5.025009         76193           17998           18374            777            11740            8220            3023           14596           18124            1083            5666            5282            301      
      1.70          5.025009         76066           18473           18972            800            12429            8538            3085           18517           22048            1225            581             442              74      
      1.80          5.025009         75230           18883           19254            815            12942            8808            3172           13529           17717            970             4646            4221            227      
      1.90          5.025009         75415           18901           19332            817            12577            8378            3062           13233           17612            931             5289            4678            374      
      2.00          5.025009         74937           19536           19768            840            12977            8587            3103           12697           17366            907             4790            4279            334      
      2.10          5.025009         74762           21366           21900            927            13862            8994            3254           12112           17000            871             2660            2106            132      
      2.20          5.025009         74575           22299           22610            963            14138            9019            3272           11990           17042            869             1573            1329             80      
      2.30          5.025009         74344           21848           22097            939            14004            8865            3228           12358           17445            896             1790            1593            121      
      2.40          5.025009         74273           22956           23350            990            14361            8997            3270           11945           17087            880             738             566              44      
      2.50          5.025009         73835           22729           23106            977            14188            8853            3216           12213           17528            898             870             513              93      
      2.60          5.025009         73405           23232           23510            997            14499            9016            3250           11941           17280            875             328             194              62      
      2.70          5.025009         73332           23132           23340            989            15176            9371            3318           11622           17226            854              70              63              23      
      2.80          5.025009         73085           23083           23373            986            15144            9266            3315           11773           17361            883              0               0               0       
      2.90          5.025009         73165           23387           23645            998            15447            9336            3344           11166           17019            842              0               0               0       
      3.00          5.025009         72904           22829           23137            975            14835            8998            3241           11899           17649            895             437             216              73      
      3.10          5.025009         72878           22608           22940            965            15134            9068            3267           12102           17881            916             156             111              36      
      3.20          5.025009         72739           22585           22974            963            15765            9316            3340           11650           17710            881              0               0               0       
      3.30          5.025009         72399           22209           22551            944            15561            9054            3223           11779           18072            901             451             323             116      
      3.40          5.025009         72007           22314           22690            947            16164            9441            3314           11277           17706            866             245             163              57      
      3.50          5.025009         71530           21901           22240            926            16367            9612            3343           11548           18036            880             184             112              35      
      3.60          5.025009         71251           21645           21902            911            16008            9313            3194           11553           18253            884             794             532             195      
      3.70          5.025009         70896           21380           21668            899            16205            9515            3223           11787           18426            922             628             391             140      
      3.80          5.025009         70581           21708           22051            915            17326           10211            3413           10847           17681            839             119              57              17      
      3.90          5.025009         70160           21527           21774            907            17054           10127            3352           11194           17934            878             225             165              47      
      4.00          5.025009         69804           21619           21939            914            17236           10268            3382           11063           17752            878              82              41              10      
      4.10          5.025009         69815           21418           21709            906            17227           10208            3349           11226           17984            892             129              99              37      
      4.20          5.025009         69821           21721           22285            925            17978           10506            3443           10301           17209            816              0               0               0       
      4.30          5.025009         69555           21494           22036            914            17745           10396            3388           10700           17508            860              61              60              22      
      4.40          5.025009         69441           21150           21585            896            17541           10252            3374           11200           18100            896             109              63              18      
      4.50          5.025009         69489           21262           21735            903            17692           10292            3387           11046           17973            894              0               0               0       
      4.60          5.025009         69266           21319           21917            908            17985           10359            3398           10544           17630            845             152              94              33      
      4.70          5.025009         69206           21084           21617            897            18227           10447            3431           10603           17889            842              86              47              14      
      4.80          5.025009         69083           21394           22112            913            18582           10654            3460           10024           17234            811              0               0               0       
      4.90          5.025009         68643           21004           21649            894            18540           10632            3448           10456           17719            842              0               0               0       
      5.00          5.025009         68460           21214           21859            904            18598           10641            3445           10188           17500            835              0               0               0       
      5.10          5.025009         68729           20982           21622            895            18310           10476            3417           10708           17902            872              0               0               0       
      5.20          5.025009         68811           20818           21444            887            18546           10456            3436           10636           18100            861              0               0               0       
      5.30          5.025009         68293           20827           21639            891            18550           10438            3413           10551           17874            859              72              49              21      
      5.40          5.025009         68344           21018           21904            903            18898           10593            3453           10084           17503            828              0               0               0       
      5.50          5.025009         68453           20547           21307            881            18778           10493            3429           10675           18200            874              0               0               0       
      5.60          5.025009         68031           20164           20773            862            18630           10434            3401           11206           18793            921              0               0               0       
      5.70          5.025009         68243           20174           20844            864            18735           10455            3404           10909           18605            893             182              96              23      
      5.80          5.025009         67786           19972           20797            859            18957           10538            3412           10968           18599            891             103              66              22      
      5.90          5.025009         67827           20083           20922            863            19290           10591            3443           10627           18487            878              0               0               0       
      6.00          5.025009         67285           20083           20803            858            19692           10769            3478           10225           18428            848              0               0               0       
      6.10          5.025009         67413           20031           20794            855            19968           10949            3489            9935           18215            827              66              42              13      
      6.20          5.025009         66726           19884           20562            846            19720           10882            3465           10396           18556            873              0               0               0       
