      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         76688           27797           27993            1426           10814           10606            2922           11389           11401            836              0               0               0       
      0.10          5.025009         77488           29084           29237            1484           10879           10473            2953           10037           10290            747              0               0               0       
      0.20          5.025009         78159           28756           28885            1460           10223            9654            2799           10738           11173            909             283             288              16      
      0.30          5.025009         78575           29547           29664            1498           10216            9427            2839           10237           10909            847              0               0               0       
      0.40          5.025009         78739           28659           28790            1451            9967            9081            2796           10973           11701            914             401             428              23      
      0.50          5.025009         78747           25888           25974            1304            9498            8606            2677           12299           12932            1051            2315            2488            152      
      0.60          5.025009         78645           27582           27720            1392           10049            9081            2851           11380           12192            873             989             1007             68      
      0.70          5.025009         78793           26726           26895            1346           10017            9018            2857           11562           12384            864             1695            1703            117      
      0.80          5.025009         78729           25131           25105            1256           10115            9025            2860           13086           14034            973             1668            1836             95      
      0.90          5.025009         78647           26210           26315            1315           10191            9052            2865           12503           13539            900             1096            1094            104      
      1.00          5.025009         78604           23829           24008            1191            9944            8832            2788           13786           14807            997             2441            2353            208      
      1.10          5.025009         78480           24102           24378            1207           10498            9183            2918           13044           14071            913             2356            2368            146      
      1.20          5.025009         78276           24502           24646            1218           10700            9263            2948           12481           13699            889             2317            2392            129      
      1.30          5.025009         78303           23122           23383            1150           10530            9054            2893           13800           14988            988             2548            2575            153      
      1.40          5.025009         78176           24214           24310            1197           10625            9093            2898           12859           14246            941             2302            2351            148      
      1.50          5.025009         78243           24010           24177            1190           10691            9042            2912           13487           14920            967             1812            1861            115      
      1.60          5.025009         77884           24802           24896            1225           11015            9324            2972           12506           14058            892             1677            1722             95      
      1.70          5.025009         77924           25093           25147            1238           10962            9204            2949           12512           14162            915             1433            1487             82      
      1.80          5.025009         78005           24981           25111            1233           10944            9135            2942           12820           14476            921             1255            1278             88      
      1.90          5.025009         77891           25380           25402            1249           11087            9164            2968           11878           13755            874             1655            1679             93      
      2.00          5.025009         78015           24811           24911            1224           10955            9006            2936           12479           14288            925             1755            1795             99      
      2.10          5.025009         78069           25471           25509            1257           11106            9096            2967           11598           13532            856             1825            1863            104      
