      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         88469           34373           33836            1589            5079            5729            2885           10548           10435            710              0               0               0       
      0.10          5.025009         89043           34177           33682            1564            4977            5070            2839           10846           11248            781              0               0               0       
      0.20          5.025009         88366           29326           29109            1322            5232            5161            2901           13244           13670            849             2198            2060            112      
      0.30          5.025009         87338           15875           15879            701             5403            5152            2787           28722           28969            1696             0               0               0       
      0.40          5.025009         85792           13712           13625            592             5485            5386            2642           30803           30989            1950             0               0               0       
      0.50          5.025009         84232           12832           12784            545             6199            5897            2722           30853           31223            1877            116              96              40      
      0.60          5.025009         82753           13306           13121            555             6742            6285            2741           29730           30411            1816            222             183              72      
      0.70          5.025009         81999           12833           12698            530             7960            7006            2928           29096           30214            1697            111              82              29      
      0.80          5.025009         81321           14120           14005            583             7619            6573            2738           28015           29224            1784            246             198              79      
      0.90          5.025009         80616           15336           15219            631             9037            7309            2986           25418           27347            1512            209             125              55      
      1.00          5.025009         79891           15887           15854            652             9858            7638            3094           23811           26240            1338            444             268             100      
      1.10          5.025009         79465           16051           16031            654            10463            7769            3155           23406           26151            1352             80              49              23      
      1.20          5.025009         79109           17240           17332            703            10898            7799            3203           21764           24817            1259             98              52              19      
      1.30          5.025009         79258           18604           18693            760            11193            7599            3211           14258           17889            911             5945            5819            302      
      1.40          5.025009         79115           19425           19641            796            11577            7571            3239           13259           17250            859             5739            5538            290      
      1.50          5.025009         78829           19172           19314            784            11428            7265            3161           13402           17634            891             5998            5787            348      
      1.60          5.025009         78910           19895           20116            815            11929            7204            3241           12714           17370            855             5462            5310            273      
      1.70          5.025009         79087           21175           21504            869            12192            7143            3266           11711           16507            799             4922            4846            250      
      1.80          5.025009         78852           20136           20343            825            12157            7111            3237           12505           17387            862             5202            5159            260      
      1.90          5.025009         78671           19949           20145            816            12041            7021            3187           12957           17848            908             5053            4986            273      
      2.00          5.025009         78400           20898           21285            859            12526            7239            3260           12222           17218            846             4354            4258            219      
      2.10          5.025009         78360           20568           20985            849            12496            7193            3236           12639           17628            886             4297            4194            213      
      2.20          5.025009         78195           20984           21483            871            12679            7241            3249           12162           17229            860             4175            4047            204      
      2.30          5.025009         78135           21367           22091            893            12950            7268            3268           12083           17339            851             3600            3302            172      
      2.40          5.025009         77494           21494           21938            894            13219            7520            3287           12279           17765            860             3008            2777            143      
      2.50          5.025009         77152           22156           22614            923            13222            7544            3265           12346           17757            876             2276            2085            120      
      2.60          5.025009         76900           21636           22089            899            13453            7602            3272           12584           18084            905             2327            2225            108      
      2.70          5.025009         76854           22425           23076            933            13728            7699            3311           11846           17454            852             2001            1771             88      
      2.80          5.025009         76666           22762           23627            951            13960            7838            3327           11568           17151            836             1710            1384             70      
      2.90          5.025009         76188           22960           23435            951            13965            7816            3284           12112           17886            876             963             863              73      
      3.00          5.025009         75970           23832           24328            985            14318            8068            3345           11850           17604            854              0               0               0       
      3.10          5.025009         75498           24124           24783            997            14630            8207            3365           11246           17010            822              0               0               0       
      3.20          5.025009         75583           24447           25200            1012           14812            8098            3369           10741           16702            803              0               0               0       
      3.30          5.025009         75559           24457           25310            1013           14879            7922            3363           10664           16768            808              0               0               0       
      3.40          5.025009         75360           24091           24885            996            14866            7841            3338           11043           17274            850              0               0               0       
      3.50          5.025009         75308           24373           25365            1013           15064            7873            3368           10563           16762            803              0               0               0       
      3.60          5.025009         75339           24155           25276            1007           15129            7792            3363           10716           16932            814              0               0               0       
      3.70          5.025009         75192           23969           25033            997            15206            7774            3367           10825           17193            820              0               0               0       
      3.80          5.025009         75312           24599           25969            1029           15562            7814            3408            9839           16217            747              0               0               0       
      3.90          5.025009         75243           24374           25706            1019           15479            7646            3386           10147           16648            779              0               0               0       
      4.00          5.025009         75100           23717           24832            988            15575            7649            3380           10708           17519            816              0               0               0       
      4.10          5.025009         74933           23845           25069            995            15715            7613            3384           10440           17318            805              0               0               0       
      4.20          5.025009         74701           23510           24642            980            15913            7757            3388           10513           17564            804              64              37              12      
      4.30          5.025009         74242           23566           24788            985            16008            7955            3384           10426           17257            815              0               0               0       
      4.40          5.025009         74115           23202           24312            967            16079            7954            3384           10719           17734            833              0               0               0       
      4.50          5.025009         73626           23067           24114            958            16250            8159            3392           10610           17686            819              73              41              15      
      4.60          5.025009         73568           22768           23826            945            16338            8231            3383           10823           17904            839              71              39              17      
      4.70          5.025009         73160           23148           24424            964            16398            8240            3378           10362           17282            825              92              54              17      
      4.80          5.025009         73326           23375           24936            981            16659            8301            3414            9966           16763            789              0               0               0       
      4.90          5.025009         73238           23059           24573            968            16535            8189            3390           10406           17238            826              0               0               0       
      5.00          5.025009         73262           22829           24280            957            16638            8146            3398           10533           17574            829              0               0               0       
      5.10          5.025009         72907           23280           24805            975            16800            8294            3411            9920           16901            798              0               0               0       
      5.20          5.025009         73204           23016           24411            963            16694            8146            3392           10290           17443            829              0               0               0       
      5.30          5.025009         73345           23070           24527            967            16776            8059            3404           10154           17414            813              0               0               0       
      5.40          5.025009         73050           22819           24180            952            16989            8190            3425           10192           17630            807              0               0               0       
      5.50          5.025009         72603           22438           23705            932            16867            8323            3391           10547           17899            834             148              73              27      
      5.60          5.025009         72532           22262           23407            920            17134            8478            3433           10604           18115            831              0               0               0       
      5.70          5.025009         72621           22309           23506            921            17100            8401            3417           10591           18093            846              0               0               0       
      5.80          5.025009         72744           22491           23763            929            17198            8326            3431           10311           17911            824              0               0               0       
      5.90          5.025009         72639           22421           23574            924            17091            8220            3408           10488           18206            852              0               0               0       
      6.00          5.025009         72577           22692           24082            941            17353            8360            3445            9955           17558            798              0               0               0       
      6.10          5.025009         72806           22628           24120            941            17109            8114            3409           10263           17766            834              0               0               0       
      6.20          5.025009         72630           22641           24090            942            17199            8185            3408           10086           17689            820              74              36              14      
      6.30          5.025009         72678           22221           23468            922            17409            8187            3434           10370           18345            828              0               0               0       
      6.40          5.025009         72407           22550           24152            945            17717            8320            3456            9733           17528            783              0               0               0       
      6.50          5.025009         72120           22622           24379            955            17605            8226            3427            9773           17395            802              0               0               0       
      6.60          5.025009         72314           22712           24523            965            17600            8221            3413            9688           17256            806              0               0               0       
      6.70          5.025009         72236           22344           23826            947            17494            8189            3391           10088           17942            828              74              43              18      
      6.80          5.025009         71767           22087           23388            932            17627            8425            3401           10286           18187            851              0               0               0       
      6.90          5.025009         71592           21994           23310            926            17710            8639            3406           10296           18051            852              0               0               0       
